rally_cum,game,division,match_id,rally_in_game,t0s,t1s,dur_s,approx,start_score,outcome,server_uuid,receiver_uuid,teamA_uuids,teamB_uuids,teamA_names,teamB_names,core
55,2,mens,1c9ca388-a922-4bed-aa3b-205561187979,21,1379.9,1407.9,28.0,1,6-2-1,second,50c2125b-406c-41e7-aad6-5432c7cd8e1c,4af4d4d1-9f87-4dc7-95f2-b10751d44c15,50c2125b-406c-41e7-aad6-5432c7cd8e1c|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,4af4d4d1-9f87-4dc7-95f2-b10751d44c15|88fb0858-b9c3-4620-9408-0dda0eb241ef,AJ Koller|John Lucian Goins,Tama Shimabukuro|Tyler Loong,0
56,2,mens,1c9ca388-a922-4bed-aa3b-205561187979,22,1409.0,1419.0,10.0,1,7-2-2,point,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,88fb0858-b9c3-4620-9408-0dda0eb241ef,50c2125b-406c-41e7-aad6-5432c7cd8e1c|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,4af4d4d1-9f87-4dc7-95f2-b10751d44c15|88fb0858-b9c3-4620-9408-0dda0eb241ef,AJ Koller|John Lucian Goins,Tama Shimabukuro|Tyler Loong,0
57,2,mens,1c9ca388-a922-4bed-aa3b-205561187979,23,1421.0,1434.0,13.0,0,8-2-2,sideout,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,4af4d4d1-9f87-4dc7-95f2-b10751d44c15,50c2125b-406c-41e7-aad6-5432c7cd8e1c|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,4af4d4d1-9f87-4dc7-95f2-b10751d44c15|88fb0858-b9c3-4620-9408-0dda0eb241ef,AJ Koller|John Lucian Goins,Tama Shimabukuro|Tyler Loong,0
58,2,mens,1c9ca388-a922-4bed-aa3b-205561187979,24,1435.0,1453.0,18.0,1,2-8-1,second,88fb0858-b9c3-4620-9408-0dda0eb241ef,50c2125b-406c-41e7-aad6-5432c7cd8e1c,50c2125b-406c-41e7-aad6-5432c7cd8e1c|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,4af4d4d1-9f87-4dc7-95f2-b10751d44c15|88fb0858-b9c3-4620-9408-0dda0eb241ef,AJ Koller|John Lucian Goins,Tama Shimabukuro|Tyler Loong,0
59,2,mens,1c9ca388-a922-4bed-aa3b-205561187979,25,1453.0,1463.0,10.0,0,2-8-2,sideout,4af4d4d1-9f87-4dc7-95f2-b10751d44c15,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,50c2125b-406c-41e7-aad6-5432c7cd8e1c|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,4af4d4d1-9f87-4dc7-95f2-b10751d44c15|88fb0858-b9c3-4620-9408-0dda0eb241ef,AJ Koller|John Lucian Goins,Tama Shimabukuro|Tyler Loong,0
60,2,mens,1c9ca388-a922-4bed-aa3b-205561187979,26,1462.4,1483.4,21.0,1,8-2-1,point,50c2125b-406c-41e7-aad6-5432c7cd8e1c,88fb0858-b9c3-4620-9408-0dda0eb241ef,50c2125b-406c-41e7-aad6-5432c7cd8e1c|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,4af4d4d1-9f87-4dc7-95f2-b10751d44c15|88fb0858-b9c3-4620-9408-0dda0eb241ef,AJ Koller|John Lucian Goins,Tama Shimabukuro|Tyler Loong,0
61,2,mens,1c9ca388-a922-4bed-aa3b-205561187979,27,1488.6,1506.6,18.0,1,9-2-1,second,50c2125b-406c-41e7-aad6-5432c7cd8e1c,4af4d4d1-9f87-4dc7-95f2-b10751d44c15,50c2125b-406c-41e7-aad6-5432c7cd8e1c|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,4af4d4d1-9f87-4dc7-95f2-b10751d44c15|88fb0858-b9c3-4620-9408-0dda0eb241ef,AJ Koller|John Lucian Goins,Tama Shimabukuro|Tyler Loong,0
62,2,mens,1c9ca388-a922-4bed-aa3b-205561187979,28,1505.0,1527.0,22.0,0,9-2-2,sideout,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,88fb0858-b9c3-4620-9408-0dda0eb241ef,50c2125b-406c-41e7-aad6-5432c7cd8e1c|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,4af4d4d1-9f87-4dc7-95f2-b10751d44c15|88fb0858-b9c3-4620-9408-0dda0eb241ef,AJ Koller|John Lucian Goins,Tama Shimabukuro|Tyler Loong,0
63,2,mens,1c9ca388-a922-4bed-aa3b-205561187979,29,1526.0,1548.0,22.0,1,2-9-1,second,88fb0858-b9c3-4620-9408-0dda0eb241ef,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,50c2125b-406c-41e7-aad6-5432c7cd8e1c|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,4af4d4d1-9f87-4dc7-95f2-b10751d44c15|88fb0858-b9c3-4620-9408-0dda0eb241ef,AJ Koller|John Lucian Goins,Tama Shimabukuro|Tyler Loong,0
64,2,mens,1c9ca388-a922-4bed-aa3b-205561187979,30,1547.0,1565.0,18.0,0,2-9-2,point,4af4d4d1-9f87-4dc7-95f2-b10751d44c15,50c2125b-406c-41e7-aad6-5432c7cd8e1c,50c2125b-406c-41e7-aad6-5432c7cd8e1c|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,4af4d4d1-9f87-4dc7-95f2-b10751d44c15|88fb0858-b9c3-4620-9408-0dda0eb241ef,AJ Koller|John Lucian Goins,Tama Shimabukuro|Tyler Loong,0
65,2,mens,1c9ca388-a922-4bed-aa3b-205561187979,31,1572.0,1583.0,11.0,1,3-9-2,sideout,4af4d4d1-9f87-4dc7-95f2-b10751d44c15,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,50c2125b-406c-41e7-aad6-5432c7cd8e1c|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,4af4d4d1-9f87-4dc7-95f2-b10751d44c15|88fb0858-b9c3-4620-9408-0dda0eb241ef,AJ Koller|John Lucian Goins,Tama Shimabukuro|Tyler Loong,0
66,2,mens,1c9ca388-a922-4bed-aa3b-205561187979,32,1583.0,1601.0,18.0,0,9-3-1,point,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,4af4d4d1-9f87-4dc7-95f2-b10751d44c15,50c2125b-406c-41e7-aad6-5432c7cd8e1c|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,4af4d4d1-9f87-4dc7-95f2-b10751d44c15|88fb0858-b9c3-4620-9408-0dda0eb241ef,AJ Koller|John Lucian Goins,Tama Shimabukuro|Tyler Loong,0
67,2,mens,1c9ca388-a922-4bed-aa3b-205561187979,33,1605.0,1620.0,15.0,0,10-3-1,point,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,88fb0858-b9c3-4620-9408-0dda0eb241ef,50c2125b-406c-41e7-aad6-5432c7cd8e1c|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,4af4d4d1-9f87-4dc7-95f2-b10751d44c15|88fb0858-b9c3-4620-9408-0dda0eb241ef,AJ Koller|John Lucian Goins,Tama Shimabukuro|Tyler Loong,0
68,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,1,1621.0,1658.0,37.0,0,0-0-2,sideout,29e8121d-6f86-4192-b7af-ab05b77b89fe,88fb0858-b9c3-4620-9408-0dda0eb241ef,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,1
69,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,2,1665.8,1681.8,16.0,1,0-0-1,second,88fb0858-b9c3-4620-9408-0dda0eb241ef,29e8121d-6f86-4192-b7af-ab05b77b89fe,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
70,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,3,1688.6,1705.6,17.0,1,0-0-2,sideout,676b1cbc-766c-4616-bf39-1787ffd8c72a,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
71,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,4,1717.0,1735.0,18.0,1,0-0-1,second,29e8121d-6f86-4192-b7af-ab05b77b89fe,88fb0858-b9c3-4620-9408-0dda0eb241ef,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
72,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,5,1747.6,1768.6,21.0,1,0-0-2,sideout,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
73,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,6,1779.0,1798.0,19.0,0,0-0-1,second,88fb0858-b9c3-4620-9408-0dda0eb241ef,29e8121d-6f86-4192-b7af-ab05b77b89fe,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
74,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,7,1810.0,1829.0,19.0,1,0-0-2,sideout,676b1cbc-766c-4616-bf39-1787ffd8c72a,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
75,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,8,1827.0,1857.0,30.0,1,0-0-1,point,29e8121d-6f86-4192-b7af-ab05b77b89fe,88fb0858-b9c3-4620-9408-0dda0eb241ef,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
76,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,9,1855.0,1874.0,19.0,1,1-0-1,second,29e8121d-6f86-4192-b7af-ab05b77b89fe,676b1cbc-766c-4616-bf39-1787ffd8c72a,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
77,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,10,1873.8,1887.8,14.0,1,1-0-2,sideout,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,88fb0858-b9c3-4620-9408-0dda0eb241ef,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
78,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,11,1888.1,1920.1,32.0,1,0-1-1,second,88fb0858-b9c3-4620-9408-0dda0eb241ef,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
79,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,12,1920.0,1933.0,13.0,1,0-1-2,sideout,676b1cbc-766c-4616-bf39-1787ffd8c72a,29e8121d-6f86-4192-b7af-ab05b77b89fe,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,1
80,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,13,1932.0,1955.0,23.0,0,1-0-1,second,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,88fb0858-b9c3-4620-9408-0dda0eb241ef,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
81,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,14,1956.0,1974.0,18.0,1,1-0-2,sideout,29e8121d-6f86-4192-b7af-ab05b77b89fe,676b1cbc-766c-4616-bf39-1787ffd8c72a,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,1
82,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,15,1977.7,1987.7,10.0,1,0-1-1,second,88fb0858-b9c3-4620-9408-0dda0eb241ef,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
83,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,16,1988.0,2016.0,28.0,1,0-1-2,point,676b1cbc-766c-4616-bf39-1787ffd8c72a,29e8121d-6f86-4192-b7af-ab05b77b89fe,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
84,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,17,2023.1,2042.1,19.0,1,1-1-2,sideout,676b1cbc-766c-4616-bf39-1787ffd8c72a,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
85,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,18,2040.0,2053.0,13.0,0,1-1-1,point,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
86,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,19,2055.0,2093.0,38.0,0,2-1-1,point,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,88fb0858-b9c3-4620-9408-0dda0eb241ef,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,1
87,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,20,2092.0,2116.0,24.0,1,3-1-1,point,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
88,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,21,2115.0,2130.0,15.0,1,4-1-1,second,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,88fb0858-b9c3-4620-9408-0dda0eb241ef,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
89,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,22,2143.0,2159.0,16.0,0,4-1-2,point,29e8121d-6f86-4192-b7af-ab05b77b89fe,676b1cbc-766c-4616-bf39-1787ffd8c72a,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
90,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,23,2162.0,2183.0,21.0,0,5-1-2,sideout,29e8121d-6f86-4192-b7af-ab05b77b89fe,88fb0858-b9c3-4620-9408-0dda0eb241ef,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
91,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,24,2192.0,2213.0,21.0,0,1-5-1,point,676b1cbc-766c-4616-bf39-1787ffd8c72a,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
92,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,25,2217.0,2229.0,12.0,1,2-5-1,second,676b1cbc-766c-4616-bf39-1787ffd8c72a,29e8121d-6f86-4192-b7af-ab05b77b89fe,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
93,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,26,2229.0,2250.0,21.0,0,2-5-2,point,88fb0858-b9c3-4620-9408-0dda0eb241ef,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
94,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,27,2251.0,2269.0,18.0,0,3-5-2,point,88fb0858-b9c3-4620-9408-0dda0eb241ef,29e8121d-6f86-4192-b7af-ab05b77b89fe,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
95,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,28,2271.0,2300.0,29.0,0,4-5-2,sideout,88fb0858-b9c3-4620-9408-0dda0eb241ef,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
96,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,29,2303.5,2315.5,12.0,1,5-4-1,second,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,88fb0858-b9c3-4620-9408-0dda0eb241ef,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
97,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,30,2315.0,2333.0,18.0,0,5-4-2,sideout,29e8121d-6f86-4192-b7af-ab05b77b89fe,676b1cbc-766c-4616-bf39-1787ffd8c72a,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
98,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,31,2343.7,2366.7,23.0,1,4-5-1,second,88fb0858-b9c3-4620-9408-0dda0eb241ef,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
99,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,32,2367.0,2384.0,17.0,0,4-5-2,sideout,676b1cbc-766c-4616-bf39-1787ffd8c72a,29e8121d-6f86-4192-b7af-ab05b77b89fe,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
100,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,33,2386.6,2409.6,23.0,1,5-4-1,second,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,88fb0858-b9c3-4620-9408-0dda0eb241ef,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
101,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,34,2411.0,2426.0,15.0,0,5-4-2,sideout,29e8121d-6f86-4192-b7af-ab05b77b89fe,676b1cbc-766c-4616-bf39-1787ffd8c72a,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
102,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,35,2434.5,2451.5,17.0,1,4-5-1,second,88fb0858-b9c3-4620-9408-0dda0eb241ef,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
103,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,36,2453.0,2481.0,28.0,0,4-5-2,point,676b1cbc-766c-4616-bf39-1787ffd8c72a,29e8121d-6f86-4192-b7af-ab05b77b89fe,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
104,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,37,2484.0,2515.0,31.0,0,5-5-2,point,676b1cbc-766c-4616-bf39-1787ffd8c72a,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
105,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,38,2536.8,2559.8,23.0,1,6-5-2,sideout,676b1cbc-766c-4616-bf39-1787ffd8c72a,29e8121d-6f86-4192-b7af-ab05b77b89fe,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
106,3,mixed,0a157968-7250-42fa-96e4-62c64da9a24b,39,2537.0,2569.0,32.0,1,5-6-1,second,e96d9339-cfb6-473d-bcb3-23f2887a3e0f,88fb0858-b9c3-4620-9408-0dda0eb241ef,29e8121d-6f86-4192-b7af-ab05b77b89fe|e96d9339-cfb6-473d-bcb3-23f2887a3e0f,676b1cbc-766c-4616-bf39-1787ffd8c72a|88fb0858-b9c3-4620-9408-0dda0eb241ef,Ting Chieh Wei|John Lucian Goins,Etta Tuionetoa|Tyler Loong,0
