p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Tom Protzek,Michelle Esquivel,mixed,5,-0.002,0.179,0.506,46.9
Todd Fought,Donald Young,mens,3,0.006,0.204,0.509,72.2
Michelle Esquivel,Marcela Aguila Ampon,womens,2,-0.001,0.194,0.511,51.9
Lauren Stratman,Vivienne David,womens,4,0.01,0.2,0.519,79.1
Rafa Hewett,Juan Benitez,mens,2,-0.0,0.213,0.496,54.3
Jay Devilliers,Grayson Goldin,mens,7,0.015,0.18,0.526,85.9
Jhonnatan Medina Alvarez,Luke Wasson,mens,2,-0.012,0.205,0.469,19.7
Carlos Di Laura III,Tam Trinh,mens,10,0.033,0.223,0.559,96.4
Chloe Igleski,Jalina Ingram,womens,17,-0.013,0.196,0.471,17.0
Mehvish Safdar,Judit Castillo,womens,4,-0.001,0.208,0.496,50.9
Lacy Schneemann,Jorja Johnson,womens,3,-0.024,0.178,0.456,3.7
Tyler Loong,Spencer Smith,mens,4,0.007,0.195,0.499,73.7
Hannah Blatt,Victoria Dimuzio,womens,6,0.028,0.192,0.549,94.6
Polina Libo,Lara Giltinan,womens,2,-0.012,0.202,0.471,19.6
Allison Phillips,Helena Jansen,womens,4,-0.014,0.188,0.477,16.7
Tom Protzek,John Lucian Goins,mens,27,-0.002,0.191,0.501,48.9
Gabriel Joseph,Spartak Rahachou,mens,4,-0.018,0.208,0.464,8.4
Zoey Weil,Paula Rives,womens,5,0.0,0.2,0.496,54.9
Andrea Koop,Alix Truong,womens,11,-0.054,0.204,0.415,0.1
Genie Bouchard,Liz Truluck,womens,2,-0.003,0.212,0.501,44.7
Caden Nemoff,Pesa Teoni,mens,7,0.003,0.2,0.476,64.4
Luana Stanciu,Olivia McMillan,womens,3,-0.008,0.19,0.48,31.0
Christine Trifunovic,Camila Zilveti,womens,2,-0.011,0.197,0.495,22.3
Matt Wright,Roscoe Bellamy,mens,2,-0.019,0.184,0.479,7.3
Zoeya Khan,Ava Ignatowich,womens,3,-0.001,0.201,0.491,51.7
Etta Tuionetoa,Jackie Kawamoto,womens,4,-0.034,0.181,0.444,1.4
Zane Ford,Zane Navratil,mens,7,-0.004,0.197,0.477,43.7
Hunter Johnson,Augustus Ge,mens,14,-0.017,0.182,0.461,9.2
Travis Rettenmaier,Connor Garnett,mens,8,0.018,0.19,0.541,88.6
Marshall Brown,Anderson Scarpa,mens,4,-0.034,0.249,0.465,1.4
Pablo Tellez,James Delgado,mens,8,0.045,0.207,0.556,98.7
Andrea Koop,Christa Gecheva,womens,3,-0.002,0.196,0.497,47.1
Angie Walker,Alix Truong,womens,8,0.001,0.202,0.498,57.5
Stefan Auvergne,Andrea Koop,mixed,1,0.016,0.187,0.537,86.0
Eric Roddy,Angie Walker,mixed,1,-0.02,0.199,0.456,6.8
Michelle Esquivel,Anderson Scarpa,mixed,2,-0.008,0.205,0.481,29.7
Brooke Buckner,James Delgado,mixed,23,-0.007,0.197,0.487,32.1
Christa Gecheva,Daniel De la Rosa,mixed,3,-0.016,0.237,0.469,11.0
Alix Truong,Darrian Young,mixed,2,0.006,0.194,0.501,71.2
Martina Frantova,Paula Rives,womens,4,-0.022,0.199,0.471,5.4
Layne Sleeth,Michael Loyd,mixed,8,0.008,0.209,0.52,76.3
Cason Campbell,Martina Frantova,mixed,2,0.005,0.204,0.512,69.4
Ewa Radzikowska,Marshall Brown,mixed,3,-0.026,0.184,0.455,3.1
Cason Campbell,Travis Rettenmaier,mens,4,0.012,0.215,0.521,82.3
Ewa Radzikowska,Michelle Esquivel,womens,6,-0.014,0.217,0.48,15.2
Michael Loyd,Juan Benitez,mens,4,-0.012,0.202,0.487,20.7
Lina Padegimaite,Juan Benitez,mixed,4,-0.017,0.218,0.472,9.1
Travis Rettenmaier,Paula Rives,mixed,6,0.02,0.199,0.53,89.9
Stefan Auvergne,Daniel De la Rosa,mens,1,0.01,0.192,0.515,79.0
Eric Roddy,Darrian Young,mens,1,-0.005,0.189,0.5,39.3
Cailyn Campbell,Ryan Fu,mixed,23,0.001,0.182,0.501,56.2
Rafa Hewett,AJ Koller,mens,6,-0.023,0.205,0.457,4.5
Yates Johnson,Connor Garnett,mens,4,-0.039,0.199,0.461,0.7
Rafa Hewett,Jackie Kawamoto,mixed,4,0.006,0.182,0.514,71.9
Rachel Rohrabacher,AJ Koller,mixed,18,0.052,0.202,0.599,99.3
Genie Bouchard,Alex Walker,womens,3,-0.012,0.208,0.487,18.9
Tyson McGuffin,Alex Walker,mixed,3,-0.005,0.194,0.482,37.8
Oscar Serra,Michael Benash,mens,9,0.007,0.187,0.51,73.3
Benjamin Slade,Alex Toth,mens,5,0.0,0.19,0.482,55.3
Aibika Kalsarieva,Allie Reichert,womens,9,-0.018,0.21,0.46,8.6
Zoeya Khan,Rachel Summers,womens,6,0.003,0.202,0.521,64.7
Cami Gonzalez,Kayla Teape,womens,4,0.009,0.191,0.514,77.7
Dylan Wilhelm,Mauro Conde,mens,4,0.02,0.203,0.536,90.1
Ana Gordon,Hannah Shin,womens,6,-0.015,0.21,0.476,12.5
Kimberly Van Vloodorp Taylor,Veronica Alteri,womens,2,-0.003,0.194,0.499,46.1
Ashley Griffith,Luana Stanciu,womens,6,0.02,0.229,0.532,90.5
Spela Sluga,Araksya Hovsepyan,womens,2,-0.017,0.189,0.462,9.6
Ian Campbell,Zachary Yusuf,mens,2,-0.011,0.189,0.478,21.8
Cynthia McPherson,Sarah Mulhern,womens,2,-0.008,0.193,0.477,29.7
Alia Brown,Nicole Conard,womens,8,-0.014,0.198,0.474,15.9
Ram Kotnana,Josh Jenkins,mens,2,-0.023,0.222,0.464,4.5
Ben Davis,Max Carrol,mens,12,0.012,0.185,0.534,81.2
Jhonnatan Medina Alvarez,Anouar Braham,mens,19,-0.062,0.211,0.397,0.1
Yuta Funemizu,John Lucian Goins,mens,11,0.021,0.201,0.544,91.2
Lauren Dahm,Anna Tozin,womens,2,-0.011,0.189,0.468,21.8
Polina Libo,Valerie R Simon,womens,6,-0.002,0.205,0.481,47.3
Antoaneta Toskova,Anne-Sophie Courteau,womens,23,0.018,0.197,0.524,88.4
Tyler Glowaki,Essex Glowaki,mens,3,-0.002,0.198,0.489,49.2
Matthew Kawamoto,Ryan Torresin,mens,8,0.018,0.2,0.529,88.2
Mehvish Safdar,Ava Ignatowich,womens,16,0.028,0.197,0.542,94.7
Thomas Hoffman,Peter Luck,mens,5,0.017,0.207,0.518,87.8
Wesley Hanson,Ryan Gilbert,mens,2,-0.018,0.189,0.456,8.7
Chris Crucetti,Joseph Schember,mens,2,-0.01,0.221,0.494,24.7
Brittany Levkulich,Mary McGowan,womens,5,-0.029,0.196,0.453,2.4
Garrison Eaby,Cobi Moore,mens,7,-0.013,0.218,0.471,17.4
Sanil Jagtiani,Mikael Vollbach,mens,4,-0.003,0.188,0.521,45.6
Kevin Dong,Wade Heerboth,mens,13,0.031,0.195,0.546,95.8
Sarah Carpenter,Spencer Liang,womens,5,0.008,0.184,0.513,76.1
Justin Summons,Thomas Alexander Jr,mens,2,0.003,0.191,0.496,63.9
Harrison Malko,Jonah Karczmer,mens,2,-0.024,0.218,0.456,4.1
Jada Bui,Jessica Kawamoto,womens,2,-0.014,0.188,0.474,14.7
Monika Wynne,Casey Taitel,womens,2,0.005,0.187,0.504,68.5
Hannah Rose Nussbaum,Lindsey Thoeng,womens,3,-0.0,0.195,0.511,53.7
Alexander Crum,Bret Berryman,mens,2,-0.005,0.191,0.493,38.2
Charles Neufeldt,Rosen Naydenov,mens,2,-0.016,0.207,0.49,11.1
Hudson De Risi,Immanuel Zion,mens,2,-0.004,0.185,0.497,42.3
Änna Pettway,Amy Porter,womens,2,-0.013,0.212,0.459,17.9
Ethan Bakalinsky,Francis Chi,mens,2,0.001,0.197,0.509,56.9
Brent Boleslav,Marcus Avram,mens,2,-0.01,0.188,0.495,24.3
Andy Stein,Paul Valenti,mens,2,-0.013,0.204,0.506,18.4
AJ Carney,Brayden Clark,mens,2,-0.014,0.185,0.472,15.5
Trelsie Cople,Sydney Cople,womens,2,-0.012,0.192,0.474,20.5
Josh Jenkins,Cynthia McPherson,mixed,6,0.015,0.196,0.526,85.2
Jada Bui,Ryan Torresin,mixed,5,0.001,0.189,0.478,56.2
Sanil Jagtiani,Spencer Liang,mixed,8,-0.01,0.181,0.484,23.4
Casey Taitel,Alex Toth,mixed,5,-0.013,0.204,0.489,17.3
AJ Carney,Anna Tozin,mixed,3,0.0,0.21,0.485,55.4
Alia Brown,Yuta Funemizu,mixed,9,0.009,0.194,0.518,78.0
Thomas Alexander Jr,Änna Pettway,mixed,5,-0.006,0.209,0.487,35.8
Kimberly Van Vloodorp Taylor,Joseph Schember,mixed,3,-0.0,0.189,0.486,54.1
Dominique Canale,Eric Davidson,mixed,4,-0.008,0.224,0.486,29.4
Oscar Serra,Aibika Kalsarieva,mixed,8,-0.016,0.215,0.464,10.9
Freddie Powell,Mehvish Safdar,mixed,6,0.014,0.191,0.516,84.5
Katherine Allan,Wade Heerboth,mixed,14,0.004,0.209,0.504,67.3
Zoeya Khan,Brandon Nsekpong,mixed,8,-0.005,0.21,0.507,39.6
Kevin Dong,Allie Reichert,mixed,12,-0.009,0.208,0.476,27.9
Jonas Daehler,Natalie Araya,mixed,6,0.005,0.197,0.519,69.9
Lauren Dahm,Paul Valenti,mixed,2,-0.019,0.185,0.466,7.7
Preston Gordon,Anne-Sophie Courteau,mixed,5,-0.014,0.219,0.481,15.5
Lauren Williams,Diego Lebron Perez,mixed,2,0.001,0.202,0.492,56.5
Matthew Kawamoto,Jessica Kawamoto,mixed,6,0.005,0.207,0.503,68.3
Justin Graham,Valerie R Simon,mixed,13,0.01,0.202,0.534,78.5
Antoaneta Toskova,Rosen Naydenov,mixed,7,-0.006,0.183,0.492,36.4
Garrison Eaby,Mary McGowan,mixed,20,0.011,0.202,0.501,80.8
Tyler Glowaki,Sienna Susko,mixed,2,-0.013,0.211,0.476,17.7
Alexander Crum,Ava Ignatowich,mixed,4,0.015,0.189,0.533,85.1
Ben Davis,Courtney Kessler,mixed,2,-0.007,0.212,0.501,32.0
Araksya Hovsepyan,Steven Hunt,mixed,2,-0.013,0.179,0.481,18.1
Hudson De Risi,Kayla Teape,mixed,5,-0.018,0.188,0.469,8.8
Tom Protzek,Luana Stanciu,mixed,2,-0.015,0.207,0.486,12.1
Sarah Carpenter,Perry Wang,mixed,3,0.005,0.177,0.506,69.3
Noe Khlif,Yuta Funemizu,mens,9,0.004,0.186,0.506,66.2
Zane Ford,Luana Stanciu,mixed,1,0.001,0.2,0.486,56.3
Lea Jansen,Marcela Aguila Ampon,womens,1,0.01,0.196,0.507,78.2
Luana Stanciu,Helena Jansen,womens,1,-0.002,0.181,0.486,47.5
Mya Bui,Yuta Funemizu,mixed,17,-0.061,0.195,0.41,0.1
Andrei Daescu,Marcela Aguila Ampon,mixed,1,0.007,0.195,0.511,74.5
Helena Jansen,Donald Young,mixed,3,-0.027,0.197,0.452,2.7
Leander Lazaro,Mayur Patil,mens,7,0.019,0.202,0.534,89.6
Muhammad Aiman,Syed Uzair Sufi,mens,2,-0.009,0.195,0.488,27.0
Nicholas Maleganeas,Sophia Nhi Huynh,mixed,4,-0.015,0.186,0.476,13.7
Ronav Motiani,Mihika Yadav,mixed,2,-0.003,0.179,0.502,43.9
Giang Trinh,Albie Huang,mixed,5,-0.012,0.193,0.489,19.0
Nursharneem Shamsuddin,Muhammad Aiman,mixed,4,0.006,0.207,0.513,71.5
Ronav Motiani,Divyanshu Kataria,mens,8,0.005,0.217,0.512,69.2
Jeongho Ryu,Henry H,mens,2,-0.009,0.201,0.477,26.4
Giang Trinh,Hoang Nam Ly,mens,27,0.001,0.204,0.499,57.9
Po Chiao Chen,Jay Lee,mens,4,0.021,0.201,0.534,90.9
Aryaan Bhatia,Sophia Phuong Anh Tran,mixed,9,-0.003,0.201,0.512,44.1
Tingwen Wang,Willy Chung,mixed,5,0.002,0.211,0.486,60.1
Willy Chung,Guangsian Lin,mens,6,0.014,0.216,0.516,84.0
Piyapon Sriraphan,Ramon Narula,mens,4,0.0,0.206,0.499,55.5
Nicholas Maleganeas,Tejas Mahajan,mens,4,0.007,0.195,0.515,74.1
Nasa Hatakeyama,Rikuto Kurosawa,mens,2,-0.014,0.184,0.484,15.4
Yung-Hsin Tseng,Dwi Mahendra,mixed,2,-0.022,0.207,0.464,5.1
Izzul Aizuddin,Scott Lim,mens,2,-0.012,0.206,0.476,20.1
Auburn Smith,Kevin Pham,mixed,2,-0.009,0.206,0.494,26.6
Hsuan Tsai,Siow Vincent,mixed,8,-0.0,0.176,0.514,53.9
Darryl K,Amanda Teo,mixed,2,-0.01,0.187,0.484,26.1
Kei Sawaki,Rikuto Kurosawa,mixed,5,0.012,0.191,0.523,82.0
Aiko Yoshitomi,Lucas Pascoe,mixed,7,0.019,0.178,0.534,89.4
Kaifen Yi,Guangsian Lin,mixed,9,-0.01,0.201,0.475,25.8
Jason Tay,Jason Tee Chong Jui,mens,2,-0.004,0.194,0.507,42.2
Hong Kit Wong,Nok Yiu Tang,mixed,12,0.016,0.196,0.523,86.0
Naimi Mehta,Harsh Mehta,mixed,9,0.011,0.201,0.516,80.7
Colin Wong,Anna Clarice Patrimonio,mixed,11,0.004,0.195,0.509,67.9
Han Hyuck Chu,Kwan Wun Man,mixed,8,-0.008,0.194,0.479,30.6
Xiao Yi Wang-Beckvall,Kenta Miyoshi,mixed,7,0.002,0.203,0.522,61.8
Vrushali Thakare,Mayur Patil,mixed,4,-0.005,0.182,0.499,40.1
Scott Lim,Zermaine Lew,mixed,2,-0.012,0.201,0.486,19.8
Kaifen Yi,Tingwen Wang,womens,16,0.005,0.201,0.511,69.1
Amanda Teo,Zermaine Lew,womens,6,0.002,0.217,0.503,59.6
Jay Lee,Ying Suet Lam,mixed,5,-0.014,0.206,0.481,14.6
Jason Tay,Delia Arnold,mixed,2,-0.007,0.2,0.474,32.6
Jih Shian Yeo,Tienr-X Nguyen,mens,2,-0.015,0.188,0.476,12.4
Reynard Ho,Reydon Ho,mens,2,-0.014,0.217,0.492,16.4
Zaki Pauzi,Mohd. Shahmirzzy Kelvin,mens,2,-0.001,0.207,0.505,51.3
Tamaryn Emmrich,Etta Tuionetoa,womens,5,0.012,0.202,0.516,81.7
Helena Jansen,Dominique Schaefer,womens,14,-0.014,0.193,0.478,16.1
Etta Tuionetoa,Ben Johns,mixed,5,-0.003,0.179,0.496,44.1
Tamaryn Emmrich,Roscoe Bellamy,mixed,7,0.025,0.195,0.541,93.1
Riley Newman,AJ Koller,mens,15,0.034,0.195,0.556,96.8
Ben Johns,Roscoe Bellamy,mens,7,-0.004,0.184,0.494,43.1
Lê Xuân Đức,Yufei Long,mixed,13,0.033,0.195,0.562,96.4
Kaitlynn Hart,Zachary Grabovic,mixed,10,0.014,0.204,0.517,84.3
Robert Stirling,Isha Lakhani,mixed,5,-0.001,0.19,0.494,52.4
Vanshik Kapadia,Nicola Schoeman,mixed,9,0.031,0.182,0.553,95.9
Nasa Hatakeyama,Rika Fujiwara,mixed,7,-0.0,0.198,0.495,53.4
George Wall,Andie Dikosavljevic,mixed,4,-0.026,0.197,0.469,3.2
Athilla Miasara Bt Azizul Azhar,Syed Uzair Sufi,mixed,5,-0.007,0.196,0.49,32.4
Mihae Kwon,Marco Leung,mixed,3,-0.012,0.205,0.481,20.7
Sarah Burr,Mitchell Hargreaves,mixed,2,-0.011,0.189,0.48,21.8
Helena Jansen,Erik Forsythe,mixed,3,0.008,0.198,0.502,75.4
Zane Ford,Erik Forsythe,mens,3,-0.009,0.2,0.486,28.5
Hong Kit Wong,Eunggwon Kim,mens,61,0.032,0.194,0.55,96.0
Nguyen Thang,Khuong Huynh,mens,24,-0.015,0.197,0.465,12.2
Ryan Ng,Darryl K,mens,2,-0.008,0.194,0.493,30.3
Isha Lakhani,Vrushali Thakare,womens,4,0.001,0.204,0.508,59.4
Mihae Kwon,Yufei Long,womens,9,0.022,0.194,0.534,92.0
Ting Chieh Wei,Xiao Yi Wang-Beckvall,womens,9,0.03,0.198,0.553,95.6
Naimi Mehta,Albie Huang,womens,5,-0.014,0.202,0.472,16.0
Lucas Pascoe,Kenta Miyoshi,mens,17,-0.007,0.194,0.499,32.2
Robert Stirling,Mitchell Hargreaves,mens,9,-0.008,0.204,0.486,29.8
Dwi Mahendra,Razlan Rawi,mens,3,0.001,0.198,0.491,59.3
Aryaan Bhatia,Colin Wong,mens,5,-0.011,0.21,0.487,21.3
Vanshik Kapadia,Harsh Mehta,mens,20,0.017,0.184,0.539,87.1
Kevin Pham,Andrew Anh Pham,mens,2,-0.005,0.208,0.498,37.5
Athilla Miasara Bt Azizul Azhar,Mihika Yadav,womens,2,-0.01,0.208,0.479,24.7
Yung-Hsin Tseng,Seina Shima,womens,2,0.001,0.18,0.503,56.4
HO Tam,Tya Karina,womens,4,0.005,0.186,0.505,69.8
Kei Sawaki,Rika Fujiwara,womens,19,-0.023,0.189,0.464,4.5
Sarah Jane Lim,Aiko Yoshitomi,womens,10,-0.015,0.193,0.487,13.5
Mayu Ito,Pei-Yu Lai,womens,3,0.011,0.206,0.525,80.9
George Wall,Zachary Grabovic,mens,9,-0.012,0.201,0.479,20.8
Hsuan Tsai,Nursharneem Shamsuddin,womens,3,-0.0,0.19,0.503,53.6
Sophia Phuong Anh Tran,Anna Clarice Patrimonio,womens,5,0.002,0.187,0.508,60.7
Hsieh Chen-An,Jayden Tsao,mens,2,-0.004,0.192,0.485,41.2
Connie Lee,Sophia Nhi Huynh,womens,13,-0.023,0.195,0.45,4.6
Kaitlynn Hart,Andie Dikosavljevic,womens,3,-0.019,0.201,0.474,7.8
Angie Walker,Darrian Young,mixed,1,0.01,0.193,0.503,79.2
Rafa Hewett,Daniel De la Rosa,mens,2,0.017,0.21,0.536,87.2
Zachary Marceau,Zachary Card,mens,2,-0.001,0.194,0.498,51.6
Cason Campbell,Paula Rives,mixed,2,0.012,0.214,0.537,81.4
Bella Nelson,Zachary Card,mixed,1,-0.013,0.198,0.491,17.2
Zoeya Khan,Liam Duffin,mixed,11,-0.001,0.209,0.484,51.5
Collin Johns,Darrian Young,mens,2,-0.02,0.204,0.475,6.3
Zoeya Khan,Ellie Douglas,womens,2,-0.005,0.186,0.486,39.7
Ava Cavataio,Bella Nelson,womens,2,0.01,0.203,0.524,78.9
Liam Duffin,AJ Khawaja,mens,2,0.002,0.209,0.496,59.9
Ava Cavataio,Zachary Marceau,mixed,2,-0.008,0.224,0.489,30.4
Rafa Hewett,Andrea Koop,mixed,1,-0.014,0.199,0.476,15.3
Ellie Douglas,AJ Khawaja,mixed,1,0.002,0.196,0.493,59.6
Rafa Hewett,Catherine Parenteau,mixed,3,-0.022,0.184,0.461,5.5
Stephen Madonia,Dominique Schaefer,mixed,1,0.004,0.177,0.498,67.8
Eric Roddy,Vivienne David,mixed,2,0.007,0.198,0.504,73.2
Ben Johns,Liz Truluck,mixed,2,-0.001,0.182,0.501,52.3
Eric Roddy,Todd Fought,mens,2,-0.021,0.202,0.476,5.8
Kaitlyn Christian,Tina Pisnik,womens,22,0.048,0.214,0.571,99.0
Pesa Teoni,Tyson McGuffin,mens,2,-0.008,0.189,0.499,31.1
Carlos Di Laura III,Vivian Glozman,mixed,1,-0.005,0.213,0.502,39.7
Carlos Di Laura III,Max Freeman,mens,9,0.017,0.191,0.51,87.1
Pesa Teoni,Alex Walker,mixed,3,0.009,0.205,0.524,76.9
Stephen Madonia,Helena Jansen,mixed,8,0.008,0.211,0.504,75.9
Kaitlyn Christian,Christian Alshon,mixed,19,0.036,0.181,0.57,97.2
Anna Leigh Waters,Mari Humberg,womens,2,0.001,0.195,0.496,56.1
Zane Navratil,Mari Humberg,mixed,1,0.005,0.212,0.512,69.9
Collin Johns,Vivienne David,mixed,1,-0.01,0.202,0.471,24.0
Collin Johns,Todd Fought,mens,1,-0.005,0.224,0.494,39.6
Vivienne David,Jaume Martinez Vich,mixed,9,0.019,0.189,0.535,89.4
Callie Smith,James Ignatowich,mixed,12,-0.031,0.212,0.441,2.2
Max Freeman,Vivian Glozman,mixed,10,-0.006,0.205,0.489,36.3
Eric Roddy,Jaume Martinez Vich,mens,2,0.003,0.196,0.498,64.1
Eric Roddy,Victoria Dimuzio,mixed,4,0.004,0.204,0.501,67.9
Ivan Jakovljevic,Brandon French,mens,9,0.003,0.199,0.495,65.5
Liz Truluck,Brandon French,mixed,9,0.008,0.199,0.509,76.2
Ivan Jakovljevic,Danna Funaro,mixed,8,-0.006,0.224,0.489,37.0
Ben Johns,Hunter Johnson,mens,13,0.018,0.195,0.529,88.3
Irina Tereschenko,Cailyn Campbell,womens,3,0.007,0.209,0.496,74.4
Liz Truluck,Danna Funaro,womens,9,0.009,0.207,0.503,77.8
Ben Johns,Catherine Parenteau,mixed,10,0.004,0.169,0.522,66.2
Noe Khlif,Meghan Dizon,mixed,13,-0.02,0.195,0.449,6.4
Noe Khlif,Will Howells,mens,21,0.012,0.219,0.535,81.9
Noe Khlif,Mari Humberg,mixed,5,0.014,0.206,0.513,83.9
Eliel Herminas,Izaak Gonzalez,mens,2,-0.001,0.23,0.495,51.7
Bailey Rezabek,Coley Rezabek,womens,5,-0.005,0.2,0.475,39.3
Jade Rau,Lauren Hidalgo-Smith,womens,6,0.007,0.207,0.521,73.2
Pablo Copetti,Mauro Conde,mens,2,-0.022,0.205,0.472,4.9
Hudson De Risi,Matthew Finnerty,mens,19,0.006,0.194,0.51,72.6
Sammy Lee,Aanik Lohani,mens,9,-0.0,0.206,0.481,54.4
Brittni Tonnessen,Stevie Petropouleas,womens,10,-0.001,0.188,0.486,52.1
Araksya Hovsepyan,Adela Umannova,womens,2,-0.01,0.2,0.501,24.8
Liam Duffin,Maximilian Wild,mens,7,0.011,0.211,0.519,80.6
Noah Hlavac,Colton Thielman,mens,2,0.005,0.202,0.511,70.4
Chloe Igleski,Arielle Butler,womens,15,0.038,0.203,0.571,97.6
Ashley Griffith,Pierina Imparato,womens,6,0.007,0.217,0.524,74.0
Keena Cheng,Sara Sowinski,womens,2,-0.008,0.186,0.476,31.2
Mohaned Alhouni,Juan Benitez,mens,17,0.051,0.214,0.569,99.2
Joel Cassens,Mike Radermacher,mens,6,0.021,0.238,0.539,91.4
Jasper Schaadt,Joseph Adams,mens,2,-0.008,0.19,0.494,29.9
Zoeya Khan,Zoey Weil,womens,17,-0.014,0.203,0.479,16.6
Caitlin Klaassen,Polina Libo,womens,6,0.024,0.195,0.539,92.8
Naveen Beasley,Jose Martinez,mens,13,-0.002,0.205,0.496,48.2
John Macauley,Amrik Donkena,mens,2,-0.004,0.191,0.492,43.7
Sam Weinbach,Mouaad Alhouni,mens,7,-0.001,0.195,0.506,51.1
Aizec Olson,Tommy Labat,mens,2,-0.008,0.187,0.477,30.1
Jake Bower,Austin Basque,mens,5,0.002,0.196,0.495,60.5
Sydney Donkena,Jamie Voelker,womens,2,-0.012,0.187,0.482,20.6
Edgaras Zilys,Harsh Nanavati,mens,7,0.01,0.202,0.517,78.3
Jamie Hafner Jr.,Jordan Tacheny,mens,4,-0.006,0.188,0.475,35.7
Patrick McGinnis,Preston McGinnis,mens,2,-0.013,0.199,0.494,18.7
William Hayes,Karson Feyereisen,mens,3,-0.013,0.188,0.494,18.8
Sam Libo,Jonah Karczmer,mens,7,0.003,0.184,0.499,63.2
Zach Gonnering,Dave Weinbach,mens,4,0.013,0.194,0.525,82.8
Connor McCartney,Austin Kulla,mens,2,-0.017,0.21,0.469,9.8
Noah Torres,Jason Garriotte,mens,2,0.003,0.188,0.499,64.9
Chrissie Cruz,Kathleen Pagel,womens,2,-0.005,0.197,0.499,37.6
Mitchell Johnson,Jaryd Marks,mens,2,-0.005,0.199,0.491,38.7
Sydney Sonday,Monika Wynne,womens,6,-0.038,0.198,0.445,0.9
Jessica Mason,Jaeda Minniefield,womens,2,-0.009,0.197,0.476,26.4
April Lommen,Cassy Deng,womens,2,0.005,0.19,0.51,68.8
Alexis Hayden,Grace Folven,womens,2,-0.002,0.203,0.5,48.6
Usama Khalid,Bret Berryman,mens,5,-0.032,0.214,0.457,1.9
Rahul Datta,Garrison Eaby,mens,3,0.001,0.184,0.505,57.6
Dylan Wilhelm,Bruce Hale,mens,3,-0.007,0.194,0.494,32.5
Colin Chapman,Elisha Hougland,mens,3,-0.007,0.195,0.493,31.8
Edward Kim,Cheng En Tsai,mens,6,0.001,0.179,0.499,57.1
Caitlin Klaassen,Mouaad Alhouni,mixed,4,-0.008,0.2,0.484,30.8
Bailey Rezabek,Joel Cassens,mixed,7,0.002,0.198,0.506,61.9
Mike Radermacher,Coley Rezabek,mixed,5,-0.009,0.187,0.499,28.3
Brian Anderson,April Lommen,mixed,2,-0.008,0.194,0.501,31.6
Zoey Weil,Adam Harvey,mixed,11,-0.011,0.199,0.496,23.1
Sydney Sonday,Sammy Lee,mixed,9,0.016,0.214,0.514,86.7
Joseph Adams,Jessica Degroot,mixed,2,-0.011,0.183,0.482,22.4
Sydney Donkena,Amrik Donkena,mixed,5,0.007,0.197,0.52,73.7
Arielle Butler,Sam Weinbach,mixed,2,-0.015,0.205,0.465,13.6
Andi Godwin,Victor Camilo Iii,mixed,2,-0.012,0.181,0.496,19.9
Keena Cheng,Noah Hlavac,mixed,2,0.008,0.209,0.515,75.0
Jose Martinez,Stevie Petropouleas,mixed,8,0.008,0.206,0.537,76.0
Nisal Liyanage,Cassy Deng,mixed,2,-0.002,0.204,0.512,48.1
Jade Rau,Luke Wasson,mixed,3,-0.012,0.202,0.492,20.0
Luana Stanciu,Zach Gonnering,mixed,5,0.016,0.18,0.536,86.5
Jasper Schaadt,Adela Umannova,mixed,2,-0.003,0.19,0.503,44.7
Tommy Labat,Jamie Voelker,mixed,7,0.007,0.198,0.511,73.6
Lauren Hidalgo-Smith,Juan Benitez,mixed,5,0.011,0.205,0.526,80.5
Sara Sowinski,Colton Thielman,mixed,2,0.002,0.194,0.485,62.2
Naveen Beasley,Brittni Tonnessen,mixed,3,-0.017,0.194,0.469,9.8
Colin Chapman,Makayla Cunningham,mixed,2,-0.001,0.201,0.499,50.1
Dylan Frazier,Milan Rane,mixed,2,-0.015,0.193,0.482,13.1
Lacy Schneemann,Milan Rane,womens,18,-0.012,0.186,0.471,19.2
Eric Oncins,Wyatt Stone,mens,8,-0.015,0.204,0.469,12.3
Jay Devilliers,Yuta Funemizu,mens,6,0.026,0.191,0.53,94.0
Tamaryn Emmrich,Mya Bui,womens,9,-0.025,0.19,0.471,3.2
Jay Devilliers,Tamaryn Emmrich,mixed,9,0.024,0.201,0.541,92.6
Kaitlyn Christian,Wyatt Stone,mixed,6,0.027,0.2,0.56,94.5
Etta Tuionetoa,Tyler Loong,mixed,7,-0.022,0.226,0.476,5.2
Dylan Frazier,Lacy Schneemann,mixed,4,-0.024,0.203,0.459,3.8
Federico Staksrud,Milan Rane,mixed,10,-0.016,0.214,0.48,12.0
Lindsey Newman,Jaume Martinez Vich,mixed,1,0.001,0.21,0.51,57.9
Mari Humberg,Will Howells,mixed,2,-0.008,0.216,0.494,28.9
Grayson Goldin,Federico Staksrud,mens,4,0.003,0.213,0.521,65.0
Victoria Dimuzio,Lindsey Newman,womens,1,0.005,0.213,0.521,70.2
Allison Phillips,Milan Rane,womens,1,0.002,0.194,0.517,60.6
Allison Phillips,Grayson Goldin,mixed,4,-0.013,0.194,0.479,17.9
Madalina Grigoriu,Federico Nani,mixed,15,0.031,0.236,0.544,95.9
Kentaro Hamaguchi,Jaeda Minniefield,mixed,9,0.003,0.223,0.52,65.1
Morgan Downing,Paul Davis,mixed,4,-0.006,0.183,0.49,36.4
Jordan Chrysostom,Anouar Braham,mens,6,-0.024,0.205,0.455,3.8
