uuid,name,gender,n_high,n_low,serve_regular,return_regular,serve_big,return_big,regular,big,lift,lift_se,z,skill_adj,lift_rank,skill_adj_rank,lift_halfA,lift_halfB
129b2771-34b5-4b7f-9c23-e020a6aa3e6a,Anna Leigh Waters,F,8815,19256,0.2644,0.2517,1.2747,1.193,0.5161,2.4678,1.9517,0.0594,32.87,0.7235,1,4,1.6195,1.7341
6f862c1d-1317-4fe7-bdcd-64caa0dbb088,Ben Johns,M,10434,21568,0.0374,0.0393,0.9591,0.8233,0.0767,1.7824,1.7057,0.0521,32.73,1.0494,2,1,1.4989,1.5384
db5eef5c-99dd-49d9-bbfc-65171a366bda,Anna Bright,F,9545,20018,0.2097,0.1942,1.0012,0.8609,0.4039,1.8621,1.4582,0.0534,27.32,0.6243,3,9,1.2727,1.2054
bd061b42-2f82-4bbe-82be-d8bcfb37f9e1,JW Johnson,M,9477,18475,0.0798,0.0928,0.8016,0.7575,0.1726,1.5591,1.3865,0.0534,25.98,0.7539,4,2,1.0887,1.27
79a11da1-6aeb-4719-9b1e-9918e0163cec,Christian Alshon,M,8938,18175,0.0325,0.0658,0.7671,0.641,0.0984,1.4081,1.3098,0.054,24.27,0.7365,5,3,1.2454,1.0052
d50310a6-9378-4228-823f-7fb54f7bd698,Gabriel Tardio,M,9024,18045,0.0368,0.0404,0.6983,0.6849,0.0771,1.3832,1.3061,0.0544,24.01,0.6857,6,5,1.2191,1.0156
b51ea0fb-c243-4427-85f8-b798febb51ff,Jorja Johnson,F,8766,17805,0.1397,0.1722,0.8425,0.73,0.3119,1.5725,1.2607,0.0557,22.62,0.5549,7,13,1.0816,1.0565
fc05556e-3e38-4a38-99c2-f855174a7c28,Hayden Patriquin,M,9301,18783,0.0722,0.0656,0.7387,0.6331,0.1377,1.3718,1.2341,0.0531,23.26,0.6058,8,11,1.0332,1.0732
581183e8-3d9e-459e-b69f-7337d8b6f3d2,Andrei Daescu,M,9432,18834,0.0507,0.1047,0.7073,0.6742,0.1554,1.3815,1.2261,0.0528,23.23,0.6856,9,6,0.9721,1.1192
12d79cbe-b5c7-4504-ab8f-f352a6bb8629,Thomas Wilson,M,1772,3658,0.0307,0.0485,0.5461,0.6446,0.0792,1.1907,1.1115,0.1138,9.76,0.6624,10,8,1.021,0.5951
fec65f7e-f2c8-482f-ab5b-541cf53b1064,Tyra Hurricane Black,F,8137,16626,0.1508,0.1518,0.6969,0.6875,0.3027,1.3844,1.0817,0.0568,19.03,0.4472,11,31,0.8966,0.8544
50908953-a944-4a34-898b-16af312bc814,Rachel Rohrabacher,F,7779,15826,0.1559,0.1198,0.6985,0.6396,0.2757,1.338,1.0623,0.0581,18.28,0.4032,12,43,0.972,0.7816
7edb882c-6d17-4129-8208-710e3c82364c,Federico Staksrud,M,9730,19521,0.0218,0.0653,0.6147,0.5006,0.0871,1.1153,1.0282,0.0515,19.98,0.5461,13,14,0.8245,0.8915
1728d016-1f02-4789-be73-63d12d5a5b42,Parris Todd,F,6392,13415,0.1602,0.1335,0.6994,0.6126,0.2936,1.312,1.0184,0.0631,16.14,0.3411,14,59,0.8397,0.7995
9b97206b-783a-4fab-85e9-45a6240325a5,Catherine Parenteau,F,8058,16303,0.1638,0.1342,0.6978,0.6038,0.2981,1.3016,1.0035,0.0573,17.51,0.5301,15,15,0.6781,0.9931
be33755f-9262-461b-aedd-e9a7a686a82c,Jackie Kawamoto,F,4532,9231,0.1033,0.1555,0.6699,0.5719,0.2589,1.2418,0.983,0.0742,13.24,0.3481,16,57,0.5754,0.8982
f879086b-e0e5-4772-b0a6-4055c265da69,Tina Pisnik,F,7776,14956,0.1985,0.1285,0.6717,0.5993,0.327,1.271,0.944,0.058,16.27,0.278,17,92,0.6489,0.8818
05b194b3-db88-4f77-a26f-5ef5cfbf6146,Riley Newman,M,5622,10903,0.0662,0.0319,0.5377,0.4735,0.0981,1.0112,0.9131,0.0668,13.66,0.4311,18,35,0.6728,0.7999
6cae3a50-eee6-45ea-8b28-85ef9c50e3c4,Jade Kawamoto,F,4434,8896,0.1809,0.1478,0.6786,0.5519,0.3287,1.2305,0.9018,0.0748,12.05,0.2105,19,140,0.7452,0.5941
52690a0c-ed4a-4e0b-bf69-4ef416cf7d55,Eric Oncins,M,5519,10675,0.073,0.0419,0.5266,0.4898,0.115,1.0164,0.9014,0.0686,13.15,0.3836,20,48,0.8068,0.6238
295e343a-31a0-4e1d-a286-d62592291435,Jay Devilliers,M,5593,10938,-0.0061,0.0977,0.4881,0.4931,0.0916,0.9812,0.8896,0.0672,13.24,0.3944,21,46,0.747,0.6326
ead35052-7367-4296-96d4-064f546cc2b9,CJ Klinger,M,5909,11635,0.0966,-0.041,0.4688,0.4436,0.0556,0.9124,0.8568,0.0656,13.06,0.4976,22,21,0.6164,0.781
ff38654d-daae-4bad-a1a7-690e4e5706eb,Connor Garnett,M,5976,11634,0.0707,0.0367,0.5213,0.4328,0.1074,0.9541,0.8467,0.0647,13.08,0.4442,23,33,0.5899,0.7554
3af01041-5679-400a-87b8-12c01db8cec4,Kate Fahey,F,5084,10246,0.1564,0.1375,0.6409,0.4971,0.2938,1.1381,0.8442,0.0707,11.93,0.2155,24,137,0.7477,0.5399
1bb8b2c1-ca6f-45ac-afdd-fab7e77d69d4,Noe Khlif,M,5647,10921,0.0685,0.0037,0.5511,0.3564,0.0722,0.9075,0.8353,0.0673,12.41,0.4477,25,30,0.6725,0.6439
1de884f8-7bf7-4b49-9de8-3f1fd74cabd6,Dylan Frazier,M,7022,13649,0.0164,0.0489,0.5184,0.3736,0.0653,0.892,0.8267,0.0604,13.69,0.4714,26,26,0.7214,0.6287
b9bacc1e-29b5-4a92-a9c1-24e08ac72215,Sofia Sewing,F,902,1753,-0.0041,0.0985,0.5115,0.4056,0.0943,0.9171,0.8227,0.1522,5.41,0.247,27,109,0.375,0.6974
2c4de762-88d6-47c3-8b2b-af562c5d1f93,Danni-Elle Townsend,F,1395,2668,0.0511,0.1017,0.4617,0.5104,0.1528,0.9722,0.8194,0.128,6.4,0.24,28,118,0.4428,0.6967
89843e44-48fd-4a3f-b8c0-5f5aa6ae5741,Dekel Bar,M,6730,12892,0.0319,0.0634,0.4469,0.4368,0.0953,0.8837,0.7884,0.0618,12.76,0.4258,29,36,0.6048,0.6599
a000a067-1bf1-442f-a961-e6c97cb50006,Nicolas Acevedo,M,1092,2124,-0.0241,0.0358,0.4423,0.3499,0.0117,0.7922,0.7805,0.1373,5.69,0.3509,30,55,0.5254,0.5375
676b1cbc-766c-4616-bf39-1787ffd8c72a,Etta Tuionetoa,F,5816,12174,0.1382,0.1715,0.589,0.5008,0.3097,1.0897,0.78,0.0659,11.83,0.3339,31,62,0.5863,0.6294
8f521dcc-1cb5-4c8d-933c-af6b267bd395,Meghan Dizon,F,6385,12578,0.1393,0.0883,0.5458,0.4546,0.2276,1.0004,0.7729,0.0633,12.2,0.3385,32,60,0.5447,0.6541
dbcb41e9-e983-410b-bc23-d184d034cfc0,Tyson McGuffin,M,6092,11396,0.014,0.059,0.4838,0.3292,0.073,0.813,0.74,0.0644,11.49,0.4711,33,27,0.7015,0.4798
d0f19d1e-2a6e-4eb3-b10c-1311edd599a8,Will Howells,M,1793,3663,0.01,0.0432,0.3994,0.3847,0.0532,0.784,0.7308,0.1123,6.51,0.351,34,54,0.5457,0.499
8160ad59-4654-46b1-b229-8d5f2a9a45f9,Hunter Johnson,M,4733,9287,-0.0202,0.0512,0.4112,0.3391,0.031,0.7503,0.7193,0.0723,9.95,0.3912,35,47,0.5154,0.6312
b1ab7d76-a859-4136-8405-3ed7c9be287a,Mari Humberg,F,4520,9314,0.0718,0.1963,0.5534,0.4289,0.2681,0.9824,0.7142,0.0744,9.61,0.1594,36,181,0.7649,0.3685
cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a,Jaume Martinez Vich,M,6021,11957,0.0605,0.018,0.412,0.3534,0.0786,0.7654,0.6868,0.0644,10.67,0.3822,37,49,0.4728,0.61
a3ed7970-35d2-485c-8285-187c298a2d83,Lacy Schneemann,F,5657,11543,0.1277,0.0817,0.4791,0.4084,0.2094,0.8875,0.6781,0.0667,10.17,0.2044,38,144,0.5929,0.4449
afc0bfc9-8cd8-4600-bd45-681092186db3,Vivienne David,F,3767,7640,0.1093,0.1156,0.4026,0.4976,0.225,0.9002,0.6753,0.081,8.34,0.2145,39,138,0.4774,0.5284
14d61e81-14d5-4cb3-ae33-d427fbc1b4f6,Quang Duong,M,2865,5662,0.0632,0.0552,0.453,0.3394,0.1184,0.7924,0.674,0.092,7.33,0.2824,40,91,0.4812,0.4933
759ecf95-26a6-4ffe-bb8b-035d3ec05f31,Matt Wright,M,4462,8619,-0.0001,-0.0101,0.4104,0.2488,-0.0101,0.6591,0.6693,0.0746,8.97,0.4811,41,23,0.4695,0.6132
3a43c56f-b9d8-4e72-ae8a-58fd69291946,Jack Sock,M,4382,8391,-0.0536,0.1136,0.384,0.3207,0.06,0.7048,0.6448,0.0754,8.55,0.2196,42,132,0.5031,0.5418
7319013d-d511-4aa5-a356-4aa2cccf94f5,Lea Jansen,F,6794,13705,0.0938,0.1098,0.3957,0.4439,0.2036,0.8396,0.636,0.0613,10.38,0.3238,43,69,0.5601,0.4065
0c1bb94d-3af2-42f4-b938-d712c707ace4,Callie Smith,F,5687,11482,0.098,0.1123,0.4443,0.3591,0.2103,0.8035,0.5932,0.0668,8.88,0.3296,44,64,0.4873,0.398
ba491f1c-0112-47a8-a348-4695289e958a,Augustus Ge,M,5440,10812,0.016,0.0397,0.3431,0.299,0.0557,0.6421,0.5864,0.0676,8.68,0.2403,45,117,0.384,0.5182
ff789b9c-80c4-442c-b97e-2e2311298cfb,Vivian Glozman,F,2381,4957,0.0808,0.1722,0.3991,0.418,0.253,0.8171,0.5642,0.0995,5.67,0.0671,46,276,0.2965,0.4247
736475dd-7ccd-40d8-8b43-8c2d9ef9e674,Maggie Brascia,F,3547,7060,0.1331,0.1058,0.4775,0.3252,0.2389,0.8027,0.5638,0.0829,6.8,0.2243,47,125,0.4042,0.3626
52726ab1-2ac9-46c0-be90-6b0e7a2d56eb,Pablo Tellez,M,6204,12238,0.0302,0.0122,0.318,0.2879,0.0425,0.6059,0.5634,0.0635,8.87,0.2585,48,101,0.3766,0.4871
4057f30d-d42a-4189-a158-11576fb5f52a,Blaine Hovenier,M,4528,8836,0.0649,-0.0126,0.3287,0.2775,0.0523,0.6062,0.554,0.075,7.39,0.2849,49,88,0.4485,0.341
33292af3-984d-4752-8d18-b3a5c147e9fe,Armaan Bhatia,M,1680,3434,0.0158,0.0,0.3211,0.2403,0.0159,0.5614,0.5455,0.1175,4.64,0.1789,50,165,0.3881,0.344
ce4f0e14-80ea-4ed0-a81c-7341d356d427,Yuta Funemizu,M,1282,2323,0.0037,0.0281,0.4191,0.1582,0.0318,0.5773,0.5455,0.1318,4.14,0.1777,51,167,0.4469,0.3036
2aa8ced3-d599-4c83-86dd-ecc80196833b,Luca Mack,M,1078,2224,0.0132,-0.076,0.2539,0.2214,-0.0628,0.4753,0.5381,0.1522,3.54,0.2521,52,105,0.4441,0.2998
8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,Jessie Irvine,F,6455,13058,0.0984,0.1369,0.4081,0.3609,0.2353,0.769,0.5338,0.0626,8.52,0.1876,53,158,0.2874,0.4831
4af4d4d1-9f87-4dc7-95f2-b10751d44c15,Tama Shimabukuro,M,2460,4672,0.0355,-0.0277,0.255,0.2599,0.0078,0.515,0.5072,0.1023,4.96,0.2482,54,108,0.4463,0.3043
efe9989b-5864-48c2-806c-06697024e1da,Allyce Jones,F,5544,10911,0.1086,0.1208,0.3873,0.3476,0.2294,0.7349,0.5055,0.0684,7.39,0.0886,55,257,0.4134,0.2925
2856d69d-887b-4e89-a5c9-975f581f84a0,Len Yang,M,1867,3795,-0.1483,0.1005,0.1854,0.2672,-0.0478,0.4525,0.5003,0.118,4.24,0.2576,56,102,0.3865,0.2419
62955f38-bdf5-46af-9622-13c7afe90619,Jonathan Truong,M,2510,4987,0.0448,0.0267,0.3951,0.1659,0.0715,0.5611,0.4895,0.0976,5.02,0.219,57,133,0.3019,0.3633
f86cff72-5f9c-40b1-9f28-f28aafae245f,Wyatt Stone,M,3712,7284,-0.026,0.0549,0.2657,0.244,0.0289,0.5096,0.4807,0.0822,5.85,0.2172,58,136,0.3572,0.3232
6876576c-b20e-47e3-99e4-d32759cc9f48,Patrick Kawka,M,901,1661,-0.059,0.1319,0.2751,0.278,0.0729,0.5532,0.4803,0.1578,3.04,0.2215,59,128,0.2724,0.2763
1d51becb-4ea0-4878-9660-e3fd2dfaa0ea,Ewa Radzikowska,F,2139,4170,0.0747,0.1257,0.4408,0.2391,0.2003,0.6799,0.4795,0.1051,4.56,0.0415,60,318,0.3619,0.1986
5c817399-aea7-481d-9a83-aab7431eabc1,Alex Emery,M,482,878,0.0337,-0.0522,0.2465,0.199,-0.0185,0.4455,0.464,0.1997,2.32,0.1593,61,182,0.612,-0.0693
655e0349-7e66-4233-b999-b6cca2298f9b,Yana Newell,F,264,489,-0.0044,0.0801,0.3163,0.2174,0.0757,0.5337,0.458,0.2433,1.88,0.0533,62,302,0.0895,0.4449
99b25b49-2a51-412d-9fbf-e1b6804acce0,Camden Chaffin,M,1431,2963,-0.0935,0.063,0.1873,0.2387,-0.0305,0.4261,0.4566,0.1241,3.68,0.2361,63,120,0.331,0.3424
646f7432-e6ad-4ccf-95ee-a0e5d9514d28,Alix Truong,F,4646,8985,0.08,0.0631,0.282,0.317,0.1431,0.599,0.4559,0.0739,6.17,0.0661,64,279,0.377,0.3425
88fb0858-b9c3-4620-9408-0dda0eb241ef,Tyler Loong,M,4757,9036,-0.0133,0.0263,0.2662,0.2001,0.013,0.4663,0.4533,0.0726,6.25,0.2267,65,123,0.3464,0.315
3270dc72-53b7-4d35-aa4c-7f8b7b6bf905,Matthew Barlow,M,506,1101,0.0374,-0.1671,0.2033,0.1182,-0.1297,0.3215,0.4513,0.2016,2.24,0.2968,66,81,-0.0218,0.4738
20684550-cb89-4ea2-9e2f-0f44eb920b45,Chao Yi Wang,F,4455,8686,0.0671,0.1256,0.3634,0.2802,0.1927,0.6437,0.451,0.0749,6.02,0.0074,67,370,0.2209,0.3999
9decd87b-03ac-4d79-a1e7-d03ca3f7519b,James Ignatowich,M,4769,9064,-0.0134,0.1085,0.2393,0.2997,0.0951,0.539,0.4439,0.0722,6.15,0.1778,68,166,0.2854,0.316
7925aefe-e260-4b83-8bfc-214da1d14fb5,Travis Rettenmaier,M,3215,5958,0.0517,0.0306,0.2841,0.2411,0.0823,0.5252,0.4429,0.0879,5.04,0.2505,69,106,0.2919,0.2757
719e2d3b-d10d-402d-a195-41f072214679,Isabella Dunlap,F,2350,4639,0.0234,0.0408,0.3262,0.1771,0.0642,0.5032,0.439,0.103,4.26,0.1176,70,219,0.3537,0.264
06dc9b8a-5c01-49cf-bb4d-70d7b5f85acf,Brooke Buckner,F,4195,8141,0.0787,0.1933,0.3824,0.323,0.272,0.7055,0.4334,0.0768,5.65,0.1006,71,235,0.2063,0.3182
20945292-032a-47f1-93c5-d44ada6e4783,Yufei Long,F,1080,2163,-0.0294,0.1456,0.3265,0.2175,0.1162,0.544,0.4278,0.1471,2.91,0.1291,72,210,0.2459,0.3129
9ce32de7-16c9-4786-a7b0-8c1c2c623d69,Rafael Lenhard,M,1663,3327,0.0119,-0.1038,0.2108,0.1175,-0.092,0.3283,0.4203,0.1194,3.52,0.2539,73,103,0.3608,0.2332
ca3c21b0-a715-40fd-bf00-c81e22d7da11,Daniel De la Rosa,M,2531,5026,-0.0333,0.0711,0.2641,0.1929,0.0378,0.457,0.4192,0.0965,4.35,0.122,74,215,0.3692,0.1632
e9849183-4693-4340-abf5-f4b6f3cb226f,Martin Emmrich,M,3555,6995,0.0287,0.0638,0.3047,0.2069,0.0926,0.5116,0.419,0.0834,5.03,0.1387,75,200,0.3467,0.2236
2bfe44bb-d558-411f-abeb-c8522dd42ce9,Julian Arnold,M,4239,8400,0.0273,0.0407,0.3176,0.1684,0.068,0.486,0.418,0.0758,5.51,0.1746,76,171,0.2169,0.3755
b03ff4de-9b8f-46a8-a530-d8f19e9d6ec9,Max Freeman,M,3623,7066,0.0588,0.0446,0.3386,0.1827,0.1034,0.5213,0.4179,0.0819,5.1,0.1146,77,222,0.1981,0.368
e96d9339-cfb6-473d-bcb3-23f2887a3e0f,John Lucian Goins,M,1764,3584,-0.0645,0.0451,0.144,0.2544,-0.0194,0.3985,0.4179,0.1195,3.5,0.1303,78,209,0.2995,0.2092
a65a8877-2c30-4964-8b0c-52e92ecfab5c,Sophie Abrams,F,277,530,-0.2145,-0.0189,0.158,0.0252,-0.2334,0.1832,0.4165,0.2314,1.8,0.3317,79,63,0.204,0.3558
f90428f0-e4a3-4a08-a664-518ba7f188d2,Jack Munro,M,481,1006,0.0221,0.0728,0.3022,0.2081,0.0949,0.5103,0.4154,0.1911,2.17,0.0154,80,350,-0.0931,0.3529
30eb9a2b-1570-473f-8cf1-0f7c9d21b303,Zane Navratil,M,3964,7792,0.0314,0.0621,0.3481,0.1549,0.0935,0.503,0.4095,0.0783,5.23,0.1979,81,148,0.278,0.2546
051f5c82-82ce-4ab8-b4f8-36976638a89b,Sahra Dennehy,F,1218,2252,0.0445,0.0975,0.2641,0.2873,0.1419,0.5514,0.4094,0.14,2.93,-0.0092,82,391,0.2553,0.2636
4b6abf90-6e87-49af-b365-0c6135b55a5f,Erik Lange,M,204,375,0.1176,-0.1489,0.2189,0.1528,-0.0314,0.3717,0.403,0.2474,1.63,0.1441,83,197,0.2939,0.1461
504e8c08-caf6-4db8-b454-11ffa321261c,Lucy Kovalova,F,3653,7423,0.1086,0.1709,0.3572,0.324,0.2795,0.6812,0.4016,0.0813,4.94,0.0647,84,284,0.334,0.1632
eb14fc6e-ede1-4999-bec3-e36695e7f94e,Milan Rane,F,4314,8637,0.1262,0.0953,0.377,0.2436,0.2215,0.6206,0.3991,0.0763,5.23,0.0702,85,273,0.2355,0.2511
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,M,460,849,0.0653,-0.1987,0.1647,0.1005,-0.1334,0.2652,0.3986,0.2134,1.87,0.1755,86,170,0.1005,0.3498
585c0024-286f-4489-ab4e-ab713ed71252,Ryan Dawidjan,M,233,385,-0.1456,-0.2448,0.0015,0.0043,-0.3904,0.0058,0.3962,0.2656,1.49,0.4451,87,32,0.4043,0.1318
698c5236-e88f-411c-b44f-e54f16b2d6b5,George Wall,M,530,1063,0.01,0.0309,0.2747,0.1532,0.0408,0.4279,0.3871,0.1939,2.0,0.055,88,297,0.1116,0.3963
7f36e416-0907-43b2-8ec4-e9533088e30f,Bobbi Oshiro,F,774,1509,0.1762,0.1601,0.4485,0.2682,0.3363,0.7167,0.3804,0.1661,2.29,-0.0951,89,520,0.0139,0.2791
29e8121d-6f86-4192-b7af-ab05b77b89fe,Ting Chieh Wei,F,2457,4854,0.0481,0.0956,0.2441,0.2779,0.1438,0.522,0.3783,0.1,3.78,0.0237,90,341,0.146,0.3806
a226291c-c48b-408b-a846-f45400d313a9,Alexa Schull,F,809,1581,0.1856,-0.0651,0.3619,0.1318,0.1205,0.4938,0.3732,0.1627,2.29,0.104,91,229,0.1335,0.2809
7af5cd0a-26b8-4424-b743-ed83d4a1c201,Richard Livornese Jr,M,311,608,-0.2369,0.0922,0.1132,0.1149,-0.1446,0.2282,0.3728,0.232,1.61,0.2053,92,143,0.1709,0.3792
bf84d952-c6a8-4494-943d-064b223e764f,Estee Widdershoven,F,1366,2776,0.0477,0.0991,0.2547,0.2632,0.1467,0.5179,0.3711,0.1331,2.79,0.0404,93,321,0.2995,0.1383
6160a7c7-6b90-41f1-96d3-af5fa1623ca5,Collin Johns,M,4899,9485,0.0373,0.0563,0.2637,0.2005,0.0937,0.4643,0.3706,0.0713,5.2,0.1309,94,208,0.3802,0.0919
a498be96-114c-4857-9d60-4ff2a3e89434,Collin Shick,M,1888,3467,0.0859,-0.0621,0.2597,0.1345,0.0238,0.3942,0.3704,0.1138,3.25,0.2827,95,90,0.2451,0.1843
c18fb17d-e0bb-415c-901b-fa2f928ab22c,Harsh Mehta,M,413,837,0.0883,0.034,0.2678,0.2234,0.1223,0.4912,0.3689,0.2124,1.74,0.0574,96,291,0.1819,0.1826
43df1205-e834-4427-9f1a-4e173bf93296,Grayson Goldin,M,2096,4237,0.0722,-0.0297,0.189,0.2108,0.0424,0.3999,0.3574,0.1127,3.17,0.1683,97,176,0.2727,0.1617
3e6b668a-8d26-4424-9420-3ceb18486b65,Daria Walczak,F,653,1259,0.1261,-0.0202,0.3308,0.1318,0.1059,0.4626,0.3567,0.1689,2.11,0.038,98,327,0.3148,0.1076
a51b59c5-1a13-4472-821a-eb9866e72adf,Joseph Wild,M,463,938,-0.0715,0.0483,0.1024,0.2212,-0.0232,0.3236,0.3468,0.1972,1.76,0.0316,99,334,0.5849,0.0292
1d701c30-6b5d-485f-ae97-60f3b0c50896,Zoey Weil,F,2462,4951,0.0622,0.0552,0.3152,0.1486,0.1174,0.4638,0.3464,0.0995,3.48,0.0382,100,326,0.272,0.1418
d3e486f2-7c25-4bcf-b9dd-81c14f644f60,Etienne Blaszkewycz,M,1574,3147,0.0407,0.0346,0.1796,0.2405,0.0753,0.4201,0.3448,0.1291,2.67,0.0375,101,328,0.1547,0.2557
fa8d5d28-d8f5-4996-8c35-0f4ca3c35bae,Anderson Scarpa,M,3669,7599,0.0107,0.116,0.3202,0.1495,0.1267,0.4697,0.343,0.0826,4.15,0.0251,102,339,0.2906,0.0914
aec5d8be-9ce0-4cc5-98a4-140fad555fe0,Donald Young,M,2831,5728,-0.0322,0.043,0.1958,0.1518,0.0108,0.3477,0.3368,0.0935,3.6,0.055,103,298,0.2188,0.1445
925c1306-6b3b-4510-8482-f34168a0842a,Roscoe Bellamy,M,3553,6833,0.0203,0.018,0.2341,0.1387,0.0383,0.3728,0.3345,0.0835,4.01,0.014,104,355,0.0398,0.3843
74afd19c-8f82-4ca2-9345-e4d693111033,Marshall Brown,M,2770,5583,-0.0377,0.0534,0.2663,0.0785,0.0157,0.3449,0.3292,0.0955,3.45,0.1006,105,234,0.3363,0.0307
c2a34b34-0ed2-4d7d-8ec9-3b0cd3d9233b,Randy Blanco,M,281,523,-0.0359,0.18,0.2545,0.2172,0.144,0.4717,0.3277,0.2328,1.41,0.0687,106,274,0.253,0.0467
ba7380b8-4820-4239-89d2-772b9c853839,Logan Rosenbach,M,153,330,-0.1822,-0.3177,-0.1168,-0.0627,-0.4999,-0.1795,0.3204,0.3439,0.93,0.4004,107,44,0.2889,0.0
34049405-b415-4f3a-aade-5be0111ac7db,Bruno Faletto,M,628,1259,-0.0474,0.0558,0.1668,0.1553,0.0083,0.3221,0.3138,0.1827,1.72,-0.0657,108,476,0.3039,0.0103
6b432472-f73b-4f2b-b65d-5848657d117b,Amber Policare,F,396,760,-0.0564,-0.1386,0.0758,0.0399,-0.195,0.1157,0.3107,0.2181,1.42,0.2904,109,85,0.1977,0.2644
f4c43443-fdff-4344-b291-274cfd26361e,Juan Benitez,M,2191,4173,0.0161,0.0743,0.2262,0.1661,0.0904,0.3923,0.3019,0.1087,2.78,0.0059,110,373,0.3106,0.0261
84bc805f-1c7a-4151-8c50-f3236805edea,Aanik Lohani,M,764,1475,0.0736,-0.1846,0.1316,0.057,-0.1109,0.1886,0.2996,0.1676,1.79,0.2624,111,98,0.3164,0.0802
602ac701-c27e-408d-9e4e-1f7c02578def,Tam Trinh,M,873,1775,-0.0441,-0.011,0.2547,-0.015,-0.0551,0.2397,0.2948,0.1573,1.87,0.2189,112,134,0.1549,0.2888
5e3e0f33-bbb6-4c23-94c2-c92cfee744f6,Zandrix Acob,M,315,578,-0.0624,-0.193,0.0587,-0.0224,-0.2554,0.0363,0.2917,0.3053,0.96,0.3285,113,65,0.1143,0.2718
06ba18e0-687b-4aa3-822d-1c86981f576b,Rafa Hewett,M,4243,8350,0.0032,0.1176,0.2437,0.1681,0.1207,0.4118,0.291,0.0769,3.79,0.0124,114,358,0.0935,0.287
461f063e-a587-4638-bad9-421ff33d91d7,Genie Erokhina,F,4071,8295,0.0503,0.0863,0.3002,0.1248,0.1366,0.425,0.2885,0.0777,3.71,-0.0103,115,394,0.1536,0.0955
a067b12b-b26b-4a30-aed8-0f707c52beaa,Mark Dancuart,M,423,783,-0.131,0.1526,0.0537,0.2542,0.0216,0.3079,0.2863,0.2035,1.41,0.067,116,277,0.1776,0.0866
1e538b1f-66e9-4166-ac60-3aef311ee0b5,Jada Bui,F,810,1577,-0.0253,-0.0827,0.0466,0.1232,-0.108,0.1698,0.2778,0.1632,1.7,0.1851,117,160,0.0537,0.3606
4fdcaa8b-8ebf-4cba-b759-d7c8e9d55ec0,Elliott Schupp,M,336,674,0.0962,-0.0413,0.1835,0.1431,0.0549,0.3266,0.2717,0.2223,1.22,0.0081,118,366,0.0865,0.1938
2177a8cd-bc2d-4dfd-a6ed-e80eb7bf1cc6,Luke Williams,M,262,459,0.0368,-0.1279,0.0728,0.0997,-0.091,0.1725,0.2635,0.2758,0.96,0.155,119,184,0.1032,0.1265
d45a3391-82f4-45d0-ba66-f1901854a8d0,Darrian Young,M,3623,6936,0.0241,0.0181,0.1156,0.1839,0.0421,0.2995,0.2573,0.0833,3.09,0.0948,120,247,0.1243,0.1386
763b4d27-8140-47cd-86f5-982706cd4ebb,Michael Loyd,M,3851,7636,0.0174,0.0639,0.1769,0.1615,0.0812,0.3384,0.2572,0.0808,3.18,0.0162,121,349,0.2535,-0.0031
590dbe5f-6dd5-4ffe-9d8a-4f7c26ea9546,Tingwen Wang,F,161,297,-0.0741,-0.2007,-0.048,0.0246,-0.2748,-0.0234,0.2514,0.295,0.85,0.3034,122,76,0.0,0.231
52915580-0a12-4791-8f82-6f6e56e90f76,Elizabeth Boydston,F,170,315,-0.0676,-0.2869,-0.0762,-0.0338,-0.3545,-0.1101,0.2445,0.3649,0.67,0.5113,123,20,0.037,0.276
90661183-81b1-49aa-b1fe-b977bb7bf272,Jonah Matos,M,167,252,-0.1593,-0.073,0.0202,-0.0116,-0.2323,0.0086,0.2409,0.3041,0.79,0.5266,124,16,0.2089,0.0243
07ba5aa2-4581-4f2e-a62a-ec802353725c,Irina Tereschenko,F,500,972,0.0018,-0.0529,0.1217,0.0643,-0.0511,0.186,0.2371,0.1877,1.26,0.0588,125,289,0.2569,-0.0465
ab473dbc-8449-427a-968d-5f59bd1f65fd,Eunggwon Kim,M,1245,2627,0.0271,-0.0131,0.2385,0.0121,0.014,0.2505,0.2365,0.143,1.65,0.088,126,258,0.18,0.1893
b5256e08-9c6a-4eb3-8fe6-f522b269c1ab,Dana Raugust,F,780,1376,-0.0965,0.0268,0.0223,0.1425,-0.0697,0.1648,0.2345,0.174,1.35,0.1985,127,146,0.2711,0.0716
c96f7a83-9cc1-4fbe-a610-126ed8e3a202,Gregory Dow,M,1956,3997,0.0184,-0.0163,0.1226,0.1107,0.0021,0.2333,0.2312,0.1098,2.11,0.1348,128,203,-0.0154,0.3451
67a8852b-b49d-4cb0-8ff0-1f4ddf644485,Amanda Hendry,F,382,775,0.0823,-0.0518,0.1568,0.1023,0.0305,0.2591,0.2286,0.2069,1.11,0.1541,129,186,0.2518,-0.0534
03b91579-1bd5-4f20-a9c1-e400cbd21255,Antoaneta Toskova,F,296,569,-0.0057,-0.2673,-0.0528,0.0072,-0.273,-0.0455,0.2274,0.2208,1.03,0.2689,130,96,0.0613,0.1316
