uuid,name,gender,n,attack,attack_se,defend,defend_se,level_serve,level_return,total
c012b271-5d26-48b1-8cd5-2cd04d1d204b,Matt Ngo,M,550,0.01576263469258818,0.08295516381885595,0.061654303079821116,0.0828466272068165,-0.07692891564310794,-0.03025415411117943,0.0774169377724093
bb4de7dc-9f25-4218-a601-318492e0884c,Usama Khalid,M,3239,0.003332581629174203,0.049456434189561846,0.07194801996401919,0.050217334850343645,0.020254504836203262,-0.019910665343890802,0.07528060159319339
c2a65079-49d6-4023-a03f-a97bc3be3bf8,Daniel Jensen,M,3801,0.03621419686181303,0.045603687375281796,0.03834699483096082,0.0450237777734805,-0.05886617823776021,0.07000313949171695,0.07456119169277385
3f872035-3abb-434d-9fc7-6134ec6c40f5,Alvaro Terron,M,774,0.03566081977199853,0.0765173525372627,0.03875889800289259,0.076067668453293,-0.06790878817043774,0.10161411058877166,0.07441971777489112
1d36eae4-41f1-4739-b9d2-0783fd371112,Samantha Buyckx,F,2220,0.05925356007044028,0.05418901759260589,0.015129800669229067,0.053320351705727055,-0.07064828054455502,0.05045367150488768,0.07438336073966935
525bfe63-4047-4100-9289-b4af47a25f98,Alia Brown,F,2951,0.06838818821378632,0.048293611464319916,0.005985789156182284,0.048466942357624374,-0.12332545365134234,0.05476531012002162,0.0743739773699686
1c2da4a6-ad16-41a2-9c57-a5cc3b333817,Jim Dobran,M,549,0.06855566134683508,0.08131015294329576,0.005681554080891895,0.07981146701404367,0.07624877638016168,-0.08797139171928015,0.07423721542772697
054654db-f786-4baf-9a92-1a830c56dffc,Adrienne Kutz,F,353,0.043731390863320216,0.0942085197867012,0.030429015284872345,0.0951224321643053,0.05740975860890094,-0.12641738039404102,0.07416040614819255
c5964640-5d39-4c95-b6a4-7a1faeda89a6,Amanda Rosati,F,2077,0.04715496756021651,0.05527074895136279,0.026688329323136674,0.05986583563140345,0.20334741438564968,-0.06112559512962306,0.07384329688335318
9034d36a-1b11-4c9d-ad75-5c665d87b8c5,Pierina Imparato,F,10353,0.03171428645926326,0.02928918375482569,0.04142909691885968,0.028457337041090432,-0.037232883876579546,0.03733301120507459,0.07314338337812294
e02ba405-3969-4135-8be6-d320b09c4f3b,Salome Devidze,,2383,-0.05260386384889709,0.052989336367982254,0.124948483344632,0.05226095743335689,0.0029310681619903133,-0.026882276464426272,0.07234461949573491
25104e43-16f9-4ce3-9085-70243d8b350a,Ella Yeh,F,6779,-0.012384218383713489,0.03635975292419963,0.08353271314814728,0.03708356553790958,0.04755755242654106,-0.035427463649220794,0.07114849476443379
24fead20-0b0e-409e-bd9e-dc69fa0a8162,Mark Dancuart,M,750,0.023801008127491023,0.07500507916920333,0.04724641100967412,0.07398793111070502,-0.2585097866569599,0.2158493302012089,0.07104741913716514
73059c6e-2fdb-4d82-90da-3c3c524a9c50,Christina Chin,F,630,0.008879978347612843,0.0800414338160658,0.061892325813421745,0.07961646113031966,0.1781490382318383,-0.1301908046751736,0.07077230416103458
574957ae-e8d5-486e-aabc-a1cc6a392f8d,Jalina Ingram,F,9628,0.06501049113238933,0.030121896044120425,0.005417432365438931,0.0301710216756152,0.06400701910789965,-0.03692386604451037,0.07042792349782825
4fde43e3-433f-45df-8a9e-1f3abbf82dc8,Lorena Duknic,F,742,-0.016527241977480605,0.07799486329613368,0.08686813609852034,0.07625131531450446,0.03635996657674498,0.03701254173874459,0.07034089412103973
4b52c4a5-80c7-49e1-9728-460a9d242392,Phillip Locklear,M,2752,0.044809577921360234,0.05351435734434542,0.025516047581140476,0.05136647864512013,0.023046901346209514,-0.0708132064163846,0.07032562550250071
1f1d2b07-6634-4f3e-8759-e650132a95a0,Kaitlin Miller,F,351,0.05742985465058202,0.0840737364636061,0.012878591603772476,0.0859881463604386,0.05119191710092811,-0.082568138344102,0.07030844625435449
6a00b494-cc3d-4cd5-9fbe-077bc6958972,Dennis Uspensky,M,1066,0.045959609841327353,0.06467364850392328,0.02404666926304923,0.07054565268248784,-0.12181648131278626,0.15322469481827392,0.07000627910437658
fc90f09b-f8a7-4c1f-922b-bbf3294cd736,Rougel Jon Lutz Aninon,M,1753,0.025215286168249435,0.06169323143265078,0.04271794782842553,0.06060864279618286,0.01433819744889051,-0.09540199767137274,0.06793323399667496
1bbc9415-96dd-4751-9513-95274c5fc0f9,Nicole Eugenio,F,2678,0.07744919839922627,0.05336314543111101,-0.010249856268636531,0.051395824701300406,-0.11845727807894488,0.06212571883475742,0.06719934213058974
008a1230-584f-429a-bafe-5c6ec6488123,Allison Chuang,F,768,0.05427218629598836,0.07078981139456669,0.012812940767709769,0.07882814778778643,0.10363009104416389,-0.052495720477758814,0.06708512706369812
f6e249dc-5bb9-483a-a99f-df364df93341,Kelly Goodnow,F,2604,-0.017702080204330225,0.052063510042075094,0.08408208668491701,0.05106087325084006,0.0070152855585504945,0.0815101798442583,0.06638000648058678
11ed643d-b6df-4198-a0b1-bee4fb905625,Mihae Kwon,F,2573,-0.0014477101515110672,0.05391102237348646,0.0670692435972342,0.054135892809350356,0.022648164359945,0.024631840412396085,0.06562153344572312
bcf208d8-c350-4fdf-85ad-b37bef113840,Caitlin Lewis,F,339,0.06860393298329899,0.08784165232828577,-0.0035945530640350233,0.08786984493939451,-0.12703461875677471,0.013501984183033793,0.06500937991926396
e18b2cb6-ae9b-4175-8947-697eabf80061,Mark Growcott,M,1604,0.08023708330779612,0.06367359284746393,-0.015496270331652424,0.06383669498653938,-0.027853437414793854,0.02029480812831036,0.0647408129761437
933fac6e-8051-4159-ae46-234b386c85b0,George Congdon,M,454,-0.010296152845699265,0.09116420410975327,0.07499405421895351,0.09103632116288705,-0.03561073456515653,-0.18720049496861307,0.06469790137325425
64e104e8-d388-4d03-9eb9-e3f836ef942c,Tia Elpusan,F,1184,0.003215463832846541,0.06876854745444487,0.06138614600531403,0.06785844559558808,0.13096518189455902,-0.18458270491028783,0.06460160983816057
ef40c5da-1ba2-403f-929c-38312222b8e0,Chiron Burl,M,1469,0.06557047005242715,0.0648587329170258,-0.0012162735528123297,0.06283997859753541,-0.023491302567252133,0.06590243451370262,0.06435419649961482
b9dbf1d9-f5a8-4d6b-8685-00d7f477a42e,Henry Boyle,M,2517,0.020857535714791896,0.0555994543230449,0.04349433585990759,0.053120779534026455,0.016935617493247977,-0.03588141979633572,0.06435187157469949
889cb986-b23e-4eed-ba24-ec836602965c,Nick McCollin,M,437,0.03513025157299105,0.08734421345094975,0.028956628115009205,0.08537939764224094,-0.15553184016885535,-0.09960536473717603,0.06408687968800025
03c7da24-3aa8-4bad-8932-85c2a72ccf71,Emily Stumpf,F,794,0.053372072270761683,0.07685622060879822,0.009939164605463216,0.07550430329460797,-0.031770316582444155,0.11400076147560925,0.0633112368762249
64698ef9-a6f7-409d-b416-4892308af978,Alex Neumann,M,1222,0.052529218469191154,0.06437534157546976,0.010341136179326917,0.06679722937167137,0.07890886812728017,-0.03830886111398467,0.06287035464851808
8620b5f6-d9d5-4cb9-9a28-ed21da77511e,Lauren Cole,F,644,-0.020618690396757823,0.07747039348669787,0.08212079129697446,0.07321014810891065,-0.0331466783142174,0.0202989297195597,0.061502100900216634
5925398b-b2a9-4e8f-ae46-5c2b59b1b818,Nicole Conard,F,9843,0.0254821174854267,0.029905032290688704,0.03557520268132988,0.029184814164336128,0.019277306886363338,-0.031479503818487034,0.06105732016675658
f0484f0e-f240-4b6f-9da5-b6dba3fa370e,Kenta Miyoshi,M,4039,-0.06625821394171505,0.044834949529432816,0.1272027701974051,0.043639380866715295,-0.056569954029907825,0.02054371802966991,0.06094455625569006
53eadec7-a6b1-4ce3-9825-d76affdc3f4f,Juan Varon,M,3016,0.02540186764682815,0.05084654211160589,0.03451761016273164,0.04985538114672361,0.03202183590028498,0.025344998310407627,0.05991947780955979
364b6095-a6b3-4c66-82c2-63335a5f44d5,Tiffany Nguyen,F,448,0.034107114495208604,0.08421460034792626,0.02548677785145147,0.08478429149326237,-0.10160310086004633,0.07188314915585783,0.05959389234666007
435e466e-22c7-4917-8cb4-ff45bbccde19,Tamaryn Emmrich,F,13022,0.02791840467905834,0.02590759755075124,0.030831019206587772,0.025457022108806023,0.015509444670711133,0.03421655463095739,0.058749423885646114
b2188c16-8955-451d-8b6a-945a8907528f,Tom Evans,M,1227,0.01692134471601637,0.06698095279581699,0.04154525815362024,0.06856406087360506,0.1318243157743223,-0.16985819516421674,0.05846660286963661
df443e1a-4508-4b35-917b-2780cf0ff6c8,Eddy Kim,M,823,0.10034701665970204,0.06892530556502872,-0.042973079862553394,0.0748372371792944,0.11420704685330464,0.11262877840621945,0.057373936797148646
6e0c0d57-704c-4148-9229-1c623b611919,Perry Wang,M,1044,0.08244072578355635,0.06788680028622003,-0.02654008056717574,0.07529933346212814,0.010010670819421249,0.15285870098076768,0.05590064521638061
3cab1673-2522-4dd5-ba07-2a1b88749d86,Tristan Dussault,M,3838,0.03995650244123293,0.045804726113772246,0.01587382814593993,0.045890032679490454,0.10900847888032823,-0.12209034643018858,0.05583033058717286
a384ebf9-24d7-4624-a8a8-160bef70df63,Ammar Wazir,M,1863,-0.002854773473752019,0.0673300142715219,0.05754371921824531,0.06504217738632835,0.037835806186359684,-0.032148242725698585,0.05468894574449329
40d2074d-7cae-473c-bf6b-5c85e5d7283b,Warren Fulgenzi Jr.,M,368,0.029267633664128784,0.09047027011117877,0.025299431723922298,0.08759951223730712,0.11245542842484145,0.045082849503436453,0.05456706538805108
bd8e1ad4-5402-4c55-a95b-1d39c1de2344,Spencer Liang,F,637,-0.0008102549032029217,0.07979730574000014,0.05489914668054744,0.08253086598685655,0.24553513131808755,-0.1548338520396672,0.05408889177734452
3fc3a7df-63dc-4bcd-afd8-9bce53dd257c,Carl Hilliard,M,958,0.026432359583825803,0.07011793887389592,0.02726959460502981,0.06809038835826436,-0.0891791267701374,0.10745205280406105,0.05370195418885561
5c318788-e991-40e2-8da2-5d59011ceb3c,Erik Rosner,M,308,0.04225290329840393,0.08921999624736976,0.011445980289000615,0.09063724318467402,0.1435300935322305,0.22122583084164085,0.053698883587404544
1200ce66-fde9-43a6-88e7-8c7768620435,Hung Pham,M,555,-0.016408361657671997,0.08885466523034444,0.06872275730134661,0.08803549886472942,-0.13952315563210851,0.1402255904806802,0.05231439564367461
b6fe1237-b049-405c-a641-d57f8170a9a0,Albie Huang,F,4297,-0.04108569682308623,0.042771102720625336,0.0933150837837921,0.0422672318770434,0.03309772811247171,-0.008732586105311167,0.052229386960705865
2e0acd0d-95a3-49c3-8648-720ed0fbc7d5,Lingwei Kong,F,10956,0.026868484008522247,0.02817474768405177,0.024849971325650137,0.028215699512292275,0.03715227969629549,0.004555677126454502,0.05171845533417238
16ecbff8-84ab-4bb8-9c1f-7039c882ddb7,Flynn Kantzalis Orton,M,346,-0.01589337794574159,0.09101436958800697,0.06734968990911219,0.09026081816779065,-0.05676497192565905,-0.17864312805368382,0.0514563119633706
12890797-7355-49ca-848e-56d67e33c4de,Marianna Petrei,F,1538,0.07927904834342647,0.06180407797913568,-0.02920492190618667,0.059403437078069374,-0.0385660802918598,0.015109651251344766,0.0500741264372398
cecffdc0-29ee-46c0-9832-2dbe04700307,Nejc Sitar,M,1876,0.05697653583649966,0.059907178729397374,-0.007342525825331433,0.062344300875206905,0.0528527354822269,0.09035045217913866,0.04963401001116823
c4ca8085-84ed-451f-81c0-6df4a1c8d59f,Dominique Schaefer,F,6226,0.01816740603194142,0.03750278508105654,0.03133792195059244,0.037151811474323164,0.04411262774478109,-0.0060140923552243295,0.04950532798253386
9c622e48-bbb8-4488-833f-83fb851efa5a,Michael Leonard,M,711,-0.005784557722868909,0.0822202945303944,0.05495178803941069,0.08317999985082598,0.09583524079603412,0.025685690958628923,0.049167230316541785
ef8fa89c-c1aa-45f6-ad44-6900d0161013,Austin Walker,M,706,0.015885095065804388,0.07934625404694794,0.03270914057315252,0.08114336648681124,-0.007147844506786273,0.03970512717299188,0.048594235638956915
37e3c67c-bc80-4057-af95-b15bcc682ac7,Jake Walker,M,706,0.015885095065804395,0.07934625404694794,0.0327091405731525,0.08114336648681124,-0.007147844506786307,0.0397051271729919,0.0485942356389569
11124e87-7f5d-45fd-8282-728c39068a3c,Nick Black,M,4238,0.03762957621553314,0.04481859395530617,0.010442045270965468,0.043638844798155316,-0.04782080454144392,0.06567870724994372,0.04807162148649861
5f12cd95-ee09-4403-a72f-28f1c7299d64,Jason Mok,M,547,-0.010335964838300338,0.07956237885866027,0.058166897304852604,0.07878322707787991,-0.02666827200798119,-0.10389368855557392,0.04783093246655226
87d60b6f-6f2e-4610-ab89-487e8acc097e,Mya Bui,F,9215,-0.009306672802218637,0.030620025573160438,0.056041913615841786,0.030593137340130798,-0.038026420882923025,0.08238358052190899,0.04673524081362315
eb88338a-8029-4801-9a7f-e4d48c9b5d83,Domenico Geminiani,M,1658,-0.022950571656405058,0.06496156699557329,0.06891437675332196,0.06230600907743608,-0.107396334231695,0.03142116579610879,0.0459638050969169
091e8c64-3b31-4263-889e-7170c2313b97,Santhosh Narayanan,M,2410,0.058874731331999795,0.05714610443399977,-0.013090600399006563,0.05654864028648325,-0.02847992039131491,0.08776062436520525,0.04578413093299323
18937216-cae1-4075-bda0-2fef0fc6c392,Ninh Nguyen,M,514,-0.032040028079744515,0.08316115496087584,0.07698260847963849,0.08289744948886114,0.01777954674033236,0.1456844080720738,0.044942580399893975
04eb9a67-a7f0-4a12-b954-b47ed04fd565,Shirley Hall,F,393,0.0067994669703168925,0.0940433906217427,0.037541398877303726,0.09314864828835138,0.01189413144639613,0.051213518887127454,0.04434086584762062
cfb42bdb-d0a0-4fc7-b1ea-a77c40aff2d2,Mota Alhouni,M,6829,0.023084100373954794,0.03503341994686674,0.020905210863474164,0.03550516857496092,0.055904772735430014,0.016980467324991314,0.043989311237428955
94478a4a-a920-4a12-936c-4dead2ecd1d6,Max Green,M,1711,0.020781120388605273,0.0635835578407708,0.023202926208815738,0.06384372636428665,0.0036209502871840165,0.027116833422859133,0.043984046597421014
beec73d2-edf7-49ee-a61a-94a016b5fa98,Chase Ruff,M,441,0.01608334938019255,0.08062444944009756,0.027270964314703147,0.0813140992447161,-0.07421432563688654,-0.08636133458268551,0.0433543136948957
3760b164-aabd-4893-b5a1-91a4eef558c1,Callan Dawson,M,6917,0.025367538617079854,0.03523100924339916,0.01752861724657443,0.03400394274173093,-0.03550254241899526,0.11879459798714335,0.042896155863654285
71992955-8b6f-470b-a991-796cfa56a826,Liz Truluck,F,14277,0.031773058157584314,0.02461625929172594,0.01105115965315164,0.02462803496341596,0.025281067721121257,0.008605053319421175,0.042824217810735955
1abf464c-e8fc-472b-b1c8-f42a5c1fc02a,Natalie Hur,F,2911,0.024531239620703183,0.051678364048783385,0.0170721416472479,0.04960245400736613,-0.05079923173636551,-0.1275096012963126,0.04160338126795109
d4fa4b1d-2228-4620-8e8c-f4b182524e86,Alexis Nelson,F,631,0.04006383273959066,0.08164308583540518,0.0014245793114380453,0.08520853836722433,0.03425897480167529,0.32837161753146865,0.041488412051028704
a9950e78-2b86-495e-a0d2-bb8efac93531,Malia K Lum,F,2178,-0.03405200960139421,0.05667520205594655,0.07533269430946599,0.056096169946345635,0.03343311687496009,0.10207054362341154,0.04128068470807177
71b69208-128b-4395-beae-129689d36204,Willy De Vilchez,M,1620,0.03818687592002051,0.06284049003077966,0.0027071860855895882,0.06507514801700086,-0.010158975797696458,0.02656658526735282,0.040894062005610105
a9e5e773-6d7d-4d35-927d-49b0fa031a3e,Jacqueline Burdette,,324,-0.014188500562239267,0.0867941295914969,0.05466197499044519,0.08344277992169856,0.01231165407895649,0.005403384495894348,0.040473474428205924
09121f0d-6430-473a-bf59-154923b95483,Brett Warner,,324,-0.01418850056223927,0.0867941295914969,0.054661974990445124,0.08344277992169856,0.012311654078956446,0.005403384495894354,0.040473474428205855
325b8321-aeb0-4079-8892-c824da665aeb,Amanda Studnicki,F,938,0.016251123679870128,0.07139820762963983,0.023482918860630017,0.07069371427332698,0.026571253982523232,-0.014054992750328486,0.03973404254050014
cdb01e3a-b0e0-449b-a7c5-278127f2cd61,Mary McGowan,F,2644,0.04256147104549998,0.053619788027838886,-0.0034258778686241938,0.05333388733171981,-0.07102311520016245,0.06494614912998217,0.03913559317687579
6ee6ec8b-17cd-44f0-ad2a-a3e3460100ce,Dave Bacalla,M,1838,0.031088077838292674,0.0626727743770186,0.007965423579866661,0.06403347005601204,-0.03517924549159871,0.057006149415977106,0.03905350141815933
315153f1-6830-49ac-9b35-8a68b82d120d,Jack Foster,M,916,-0.0396555011732116,0.07547303795305511,0.0773688818692484,0.07988224783196389,-0.11956168534907581,0.11852086935460741,0.037713380696036795
9dc57e5e-1e15-4c18-9f9b-ea82ae9a5d46,Andre Millet,M,1097,-0.001016174868581589,0.07051880432982638,0.03850067575039869,0.0736408720958884,0.07256941357062129,0.03204857443760906,0.0374845008818171
875df336-1f62-4929-896e-8f458591d636,Zack Taylor,M,791,0.01841221793031781,0.07555624805707385,0.018644157416853456,0.07752167546776345,-0.09975697860441614,0.097550083963873,0.037056375347171266
9149113f-4ec3-4a41-924b-4c42d33754a5,William Sobek,M,344,0.010763253355279495,0.08257516436411759,0.025759146657653595,0.08677167549001982,-0.0038925537212042725,0.04907785595281807,0.03652240001293309
f6dd1c21-d872-42e6-a8a4-7c42d9063b74,Jes Rochefort,F,801,0.008608055191595257,0.07659058297101429,0.027754275195189,0.07706417595612705,0.24648923187565133,-0.10125351168317048,0.036362330386784256
f3876a38-5d1b-4324-b7df-36423f638391,John Cangelosi,M,352,-0.015947261599549577,0.08670628880015332,0.052255451287955564,0.08756971111108976,0.039239149719622016,-0.039687056909140525,0.03630818968840599
57d81852-8998-4d7c-9ed6-737c404c8650,Jericho Grollman,M,3664,-0.03419322383353482,0.04571873111152161,0.06951004120723103,0.04565250660268074,0.01981621763106862,0.03493639384855853,0.03531681737369621
2403ee64-b50f-4dd4-b0bf-94d8c18ab6bc,Kylie Imperial,F,328,-0.06502510529902279,0.08638539669000801,0.10004792960943389,0.08953096396742745,0.13704220655308472,0.10921384858830376,0.035022824310411094
0513b1c7-d2f4-4800-92c6-07484b9fb344,Dylan Wilhelm,M,323,-0.004271760918163784,0.09785656990596009,0.039126523698861986,0.09816033903337334,-0.10814344157875759,-0.04925616172313953,0.0348547627806982
b7d11f0e-5b35-452b-8da3-c6b8a03caf6d,Sarvinoz Saidhujaeva,F,386,0.06350380762025654,0.08970141458080542,-0.02867342303284418,0.09425941483844313,0.053863038986836004,-0.1952282797545781,0.03483038458741236
134733d8-255c-47f3-8fd1-e64b3d6194c6,Alexei Chernikov,M,332,0.012993347867214107,0.092972002813136,0.01985041845233342,0.09406145311283409,0.006453866353652155,-0.012376306115043229,0.032843766319547524
5d6ffa8c-1dd3-467d-82ab-f15f348a434f,Nasa Hatakeyama,M,1262,0.06795038060980306,0.06751519962899911,-0.0360886501831168,0.06929373420991253,-0.04912107103704372,0.18119110642584932,0.03186173042668626
33dcefdb-0308-4ede-80ad-f05ed8c39da6,Naimi Mehta,F,568,0.01606189921866213,0.07807861890265333,0.015412561511726663,0.0769940688972644,-0.10486709180295586,0.06276493061872034,0.031474460730388794
6ada9075-a25a-47aa-9da4-a405891d7fa6,Victor Marquez,M,492,0.05246792014032254,0.08164095438740473,-0.02161569910340989,0.08095021589422857,0.05598653775599256,0.2882759419589403,0.03085222103691265
ada46caa-1864-4846-a2c7-c8651478582b,Ciara Kelly,F,448,-0.008661801288147126,0.08539042783095362,0.039359132715580177,0.09030881541141435,-0.14447919951780716,0.19566913340962075,0.03069733142743305
582d2ebf-d424-4ad1-926b-e404f04d6e35,Muhammad Aiman,M,399,0.006493969986065464,0.08566496338860832,0.024014812478677653,0.08512995839939806,0.05204876595250487,-0.09297421913292078,0.030508782464743117
e41881d8-b1e1-465d-afcf-a58602cd92bd,Aidan Schenk,M,692,0.040131179237079234,0.07304819187785183,-0.009764382538266746,0.07402409334231874,0.07102738341026783,0.025215947034521607,0.03036679669881249
e5f03d3c-56c1-4fe1-9146-5c4f6aecc4af,Jayce Fitzpatrick,M,321,0.002354879597703307,0.09217870800672547,0.027802905477475083,0.09087869182046159,0.13944589086819606,-0.05610965879058666,0.03015778507517839
35f81e87-382e-41cc-9bab-687116861954,Jace Morris,M,5861,0.0208194399611521,0.03742679227233896,0.009080441203991728,0.03751964558523695,-0.04133080569480587,0.056328142146472575,0.02989988116514383
b375b4f0-25ef-446f-909b-14e14c857c72,Johan Du Randt,M,351,0.04591300868691037,0.08948995774053135,-0.016251983916147815,0.09142837340445592,0.09140485472376254,0.05189773082319459,0.029661024770762552
146dd2f7-7f5d-495d-b2f1-96d433742fec,Eduardo Santini Ayon,M,5825,0.04024939320906452,0.03794200950951392,-0.01150475683143479,0.03879577954547092,-0.08945576591578094,-0.0454033589976816,0.028744636377629727
95cf8ab1-020b-4edb-b691-c46fb17e2378,Juan Pinilla,M,543,0.013191206628929553,0.09283310835875869,0.015485981674398184,0.09405049088587267,-0.04853095124452824,0.06146753826938334,0.028677188303327737
f5e7df5b-e14b-4a8d-9c13-e7b73ff4e48c,Sebastian Herrera,M,665,-0.031000307638205583,0.07829097779886947,0.059300654954968286,0.07851628172845584,-0.04349104140974979,0.12141160116040067,0.028300347316762703
ba70f3a5-4693-4aa8-a8cc-1b5c0544b75a,Nicholas Romano,M,3610,-0.03924817426782272,0.04813850577301978,0.06747309691819903,0.046953702132569414,-0.06581295861475055,-0.018095243840304878,0.028224922650376308
8187d00f-7c10-4947-a218-1641c659356c,Sam Angelo,M,3042,-0.0167328305998857,0.052041431160071136,0.04467914629060791,0.05095558055297153,-0.0790876046443674,-0.014221972230789153,0.027946315690722208
21c880b9-48a2-467a-87aa-53936f1ef1d2,Rumesh Vaikuntan,M,323,0.05355804926218482,0.08867143891826897,-0.02579256009623617,0.09034818743787049,0.055493245070601466,0.034197686823487165,0.027765489165948648
8172788a-eec8-4064-90ee-a01dd09e2729,Jaikin Gomez,M,3402,-0.02411917567179843,0.04894977873510061,0.05168493060475337,0.05091866936025972,-0.008372061314593462,0.20261972390898952,0.02756575493295494
2512a654-2feb-48f2-936e-7ddd02ca2508,Samantha Greenhut,F,675,0.045410533224553386,0.0769650391002196,-0.018078469898227992,0.0820508876803822,-0.06982568210626185,0.16736255034774175,0.027332063326325394
9d7b2972-477c-4cea-977d-f65f86dccac5,Parth Mody,M,1796,-0.023129557007852596,0.0600407489984152,0.050139665161244525,0.05772244638426054,0.03239126879651744,-0.12971890606996334,0.02701010815339193
e88d8638-f461-425b-81a3-a939038406ec,Pierre-David Turmel,M,428,0.008591622469799338,0.0851955684615516,0.018060841326765917,0.08300109643859284,0.04848702577664854,-0.043105888603259,0.026652463796565256
fc684593-8841-4dd1-b77c-5154b2f25bca,Hailee Haymore,F,2474,0.033976570125352594,0.05524821470279016,-0.00747437333479215,0.0534938415101415,0.07021964449551586,-0.11745810415379922,0.026502196790560442
98019e23-09e2-43ff-917a-b7809c775f4e,Pei Chuan Kao,F,1256,0.03273367955243437,0.06540495946743459,-0.00662545701287037,0.065108401629358,-0.07329893818188714,-0.034988241455214876,0.026108222539564
e319e2cf-0fce-4c72-9197-f2674c7595b8,Zak Parks,M,2314,0.04552131620324021,0.0579446158519383,-0.01953973260414726,0.05743877664740412,-0.014775065374393116,0.033582168629253686,0.025981583599092948
1c49ab19-88d1-43b4-94cb-ab7ec9205ec9,Regina Goldberg,F,4545,0.005023591854965587,0.04358149526646092,0.020806982623423422,0.04132832713235961,0.07570279643720704,-0.09713525077837595,0.02583057447838901
7514f732-4488-4ee8-9875-1c02a2075636,Barbora Vykydalova,,605,0.021822118635202573,0.07762906629302835,0.002307329270564872,0.07602504915735385,-0.06282435879893868,-0.006521400550255102,0.024129447905767445
ca301534-37e8-4d8c-b4db-d65769223da3,Natalie Blue,F,314,0.023962181524207794,0.09199020046775078,-0.0004610448183712388,0.09146108479748331,-0.010882298351625411,-0.033277308289655354,0.023501136705836555
66cb85be-fe8b-402d-a4f7-4a8e6a7c3ad7,Lucas Pascoe,M,3033,0.02686713890454202,0.04782010859388935,-0.0034874225720107044,0.04910075666494979,0.013237714814380809,0.03546152554740062,0.023379716332531317
8221d4eb-3f91-4993-9d3c-623d20b21a8e,Brian Chen Bonilla,M,384,0.034598326110000056,0.08388314238741387,-0.011663448145227451,0.08528124349432227,0.10859161647856394,0.04554832140273157,0.022934877964772605
3418eaf5-4176-4ed6-ac5c-c45ea36e1f82,Ashlee Candelaria,F,883,0.004292202850740225,0.07456327344127817,0.018411053958600983,0.07429363136745758,0.10300900144051502,-0.00806324898399896,0.02270325680934121
756a7a13-a3d8-4d89-8afb-e2071ec6dc82,Lauren Mercado,F,1459,-0.014154543889318085,0.061893085009674706,0.03671748204423649,0.06230491058519845,0.21622596120567802,-0.07493458346749438,0.02256293815491841
d554d53f-5941-46e9-b02f-a56cb2d4a04d,Camila Garcia Wright,F,1297,-0.010688108335825446,0.06688809312775998,0.03324781749999585,0.06782577136434492,-0.035437927058336635,0.21276517685650828,0.022559709164170404
efedfcd1-7638-4c6e-8225-fea7f8d40031,Victoria Simon,F,2856,-0.003069153957215676,0.05170877901679947,0.02562434005909302,0.05255439361516404,0.009403417845225229,-0.06867282727444937,0.022555186101877345
9a449e9c-69aa-4a48-8f28-217766ab25f7,Armaan Jiwa Mawji,M,1856,-0.004939919432245835,0.05826370664413154,0.027408009100409348,0.057689979607425765,-0.05622400110606164,0.046808249668213696,0.022468089668163514
1374dfe9-4573-4ab6-991d-16bed0a6d25c,Edward Perez,M,8749,0.0037244360418110674,0.03240586379458592,0.018663431506896404,0.032200114630416755,0.0005305496726996008,0.0036852191794846017,0.02238786754870747
518626d4-2600-4134-8c6a-0ae9315f9625,Cason Campbell,M,10075,0.015227938367729458,0.02942449980997932,0.007040464358938674,0.028720311443667722,0.01929916176108543,-0.002322746179227525,0.02226840272666813
7e657393-16e5-4dd0-b230-47ffe15b6581,Gerald Ferrer,M,1128,0.0007973613819804333,0.0726495765156757,0.020857596913751938,0.07276454779988294,0.05715688712210135,-0.058720860208987584,0.02165495829573237
61e0ca34-5642-40bd-9eaf-acd7ea93480a,Marcel Chan,M,928,0.012340615443842478,0.07291444516471449,0.009223679904026104,0.07409790291300779,-0.12488163978240817,0.11109560308610207,0.021564295347868582
fb9360bc-8a5e-4a54-a460-5a4d4541ac81,Marie Lutz,F,1228,0.006084467861664803,0.06542451538641622,0.01535545618209995,0.06843723422805166,-0.130210987890774,0.18058729458336734,0.021439924043764755
f4bbf7d4-371e-42f7-9979-568f57881a11,Adelie Osher,F,412,-0.03550120050488395,0.09263300557394058,0.056302419897704854,0.0934912289943169,0.06919575333692647,-0.12029308553419303,0.020801219392820904
b40f1add-dfc3-446d-9c65-b1ab7bec6194,Victor Camilo Iii,M,803,0.010499665687900556,0.08709271815420978,0.010037576719824299,0.08440817300557991,-0.14214019614791049,0.0641173776958997,0.020537242407724855
eb7c3159-99e3-41d6-988f-71443cda0a75,Austin White,M,1106,0.007491911428724137,0.07279376647890011,0.013007949166972092,0.07291608992350096,0.002881235517607278,0.16903268196633403,0.02049986059569623
ed700443-8f8c-4fdd-8560-6b32e64245f9,Adela Umannova,F,470,0.005987370378076497,0.08726878224550091,0.013431250213933188,0.0904890645768395,0.042905173714882186,0.0024880599469908767,0.019418620592009685
b3dd67b6-42ba-4109-b974-149162bb7211,Federico Nani,M,1333,-0.023442696387213916,0.06527344809449492,0.042556470275454686,0.06359581969794002,-0.014551233709445556,0.0022497939020644088,0.01911377388824077
0343accd-6e43-4a1b-9afb-c9aaaf2f2e68,Benson Parry,M,350,0.02340867829178074,0.09631365655099708,-0.0056755410285379325,0.09776840179016726,0.1272564605632922,0.29131137370110305,0.01773313726324281
