p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Lyn Yuen Choo,Mark Growcott,mixed,3,-0.079,0.496,0.439,13.0
Kathryne Yung,Timothy Aurelio,mixed,3,0.022,0.47,0.526,67.0
Brandon Nsekpong,Nicole Conard,mixed,2,-0.09,0.518,0.429,10.6
Mike Radermacher,Chloe Diskin,mixed,3,0.024,0.476,0.516,67.9
Kayla Field,Pieter De Vries,mixed,2,-0.083,0.494,0.442,12.0
Sarah Turk,Ruben Herrera,mixed,2,-0.061,0.504,0.448,20.9
Jaikin Gomez,Stevie Petropouleas,mixed,3,-0.008,0.46,0.499,52.2
Landry Laywell,Donald Johnson,mixed,3,-0.074,0.473,0.436,14.9
Ernesto Fajardo,Claudio Quinones Garcia,mens,4,0.007,0.472,0.516,60.5
Brock Rzesnowiecky,Blake Suard,mens,8,-0.006,0.444,0.507,53.4
Matthew Mead,Eddy Kim,mens,3,0.003,0.485,0.508,58.5
Hayden Rand,Casey Smith,mens,6,-0.068,0.481,0.441,17.3
Preston Lynch,Chase Ora,mens,5,0.067,0.457,0.558,82.6
Cade Pierson,Yaamunan Venkatesan,mixed,9,0.126,0.484,0.603,92.5
Cc Eleven Sacca,Jace Howard,mixed,11,0.108,0.467,0.59,90.3
Kento Tamaki,Rio Newcombe,mens,8,-0.143,0.47,0.384,2.9
Breaden Brooks,Dean Guyer,mens,6,0.035,0.469,0.531,72.2
Mike Newman,Zach Vond,mens,2,-0.055,0.504,0.459,24.3
Stephanie Vogt,Matt Burkhardt,mixed,5,0.055,0.466,0.541,78.4
Huey Trinh,Janaye Sakkas,mixed,6,-0.048,0.49,0.465,28.0
Dylan Flippin,Oliver Hu,mens,9,-0.004,0.481,0.497,54.7
Andre Mercado,Natalia Simson,mixed,8,0.093,0.479,0.569,87.3
Trevor Machek,Dayna La Belle,mixed,2,-0.003,0.47,0.498,55.0
Shelley Wong,Elijah Bertram,mixed,2,-0.029,0.477,0.466,39.6
Zach Gonnering,Miles Hoover,mens,7,0.056,0.479,0.546,78.7
Carson Nguyen,James Ngo,mens,4,0.07,0.482,0.557,83.2
Savanna Ticknor,Matthew Mead,mixed,2,-0.007,0.485,0.499,52.8
Ernesto Fajardo,Maddy Rasmusen,mixed,5,0.05,0.474,0.536,77.2
David Litvinov,Averee Beck,mixed,3,-0.013,0.481,0.499,49.3
Bryanna Ojeda,Maddox Castellanos,mixed,7,0.022,0.481,0.517,67.0
Cc Eleven Sacca,Natasha Stoop,womens,2,-0.064,0.454,0.446,19.5
Madison Grollman,Chelsea Purcell,womens,12,-0.021,0.486,0.479,45.1
Naomi Nguyen,Cameron Luhring,mixed,8,0.139,0.457,0.596,93.6
Naomi Tran,Cagatay Soke,mixed,4,-0.108,0.48,0.422,6.7
Daniel Traxler,Mike Anderson,mens,7,0.123,0.472,0.6,92.1
Rio Newcombe,Kelly Goodnow,mixed,5,-0.031,0.491,0.471,38.2
Hilary Toole,David Perez,mixed,11,0.066,0.482,0.535,82.3
Natalia Simson,Molly Ticknor,womens,2,-0.07,0.494,0.444,16.8
Nicole Eugenio,Tia Elpusan,womens,9,0.095,0.469,0.59,87.8
Dave Conley,Kyle Borawski,mens,5,0.029,0.46,0.514,70.1
Jericho Grollman,Chiron Burl,mens,7,0.086,0.46,0.551,86.3
Dayna La Belle,Jessica Mason,womens,2,-0.016,0.476,0.479,47.5
Lena Spence,Sienna Hitzeman,womens,4,-0.062,0.486,0.453,20.5
Erik Pailet,Tia Elpusan,mixed,4,0.025,0.505,0.524,68.4
Matthew Sah,Louie Payetta,mens,4,0.021,0.482,0.515,66.6
Austin White,Elijah Bertram,mens,6,0.068,0.494,0.543,82.8
Stevan Quintanar,Zachary Champine,mens,3,-0.049,0.483,0.458,27.5
Bryanna Ojeda,Cade Pierson,womens,6,-0.066,0.477,0.435,18.4
Kathryn Glavinovich,Naomi Tran,womens,3,-0.02,0.478,0.505,45.5
Eli Steiner,Troy Akin,mens,7,-0.007,0.51,0.497,53.1
Savanna Ticknor,Cami Blake,womens,2,-0.101,0.492,0.415,8.4
Ethan Dahl,Kyle McMakin,mens,4,-0.02,0.486,0.479,45.4
Allie Davis,Eli Steiner,mixed,8,-0.133,0.473,0.394,3.6
Janet Liu,Pesa Teoni,mixed,17,-0.165,0.455,0.356,1.7
Joshua Cooperman,Natasha Stoop,mixed,4,0.023,0.496,0.504,67.4
Ninh Nguyen,Matt Ngo,mens,10,0.123,0.452,0.596,92.1
Lena Spence,Dean Guyer,mixed,2,-0.055,0.461,0.443,24.2
Priyank Soni,Nick Casey,mens,3,-0.015,0.48,0.494,48.1
Cami Blake,Devon Sikora,mixed,5,0.042,0.472,0.532,74.4
Johnny Goldberg,Clayton Powell,mens,6,-0.075,0.457,0.434,14.7
Megan McCray,Rikk Shimizu,mixed,4,-0.065,0.459,0.451,19.0
Spencer Duane,Joshua Cooperman,mens,2,-0.08,0.504,0.446,12.7
Rocky Guido,Logan Formaniuk,mens,2,-0.03,0.45,0.484,39.1
Spencer Duane,Katie Neils,mixed,6,-0.001,0.469,0.499,56.3
Breaden Brooks,Sienna Hitzeman,mixed,3,-0.026,0.477,0.484,41.7
Maverick Messinger,Molly Ticknor,mixed,3,-0.016,0.483,0.491,47.5
Carson Nguyen,Kathryn Glavinovich,mixed,2,-0.063,0.468,0.442,19.8
Genie Erokhina,Anderson Scarpa,mixed,4,0.031,0.489,0.531,70.4
Tyler Loong,Marcela Aguila Ampon,mixed,2,-0.093,0.485,0.418,9.7
Carlos Di Laura III,Angie Walker,mixed,3,-0.013,0.45,0.491,49.5
Lucas Pascoe,Abbigal Hatton,mixed,4,0.138,0.463,0.605,93.5
Eric Oncins,Tina Pisnik,mixed,34,-0.185,0.457,0.351,1.0
Julian Arnold,Allyce Jones,mixed,12,0.045,0.443,0.534,75.4
Pierina Imparato,Christopher Haworth,mixed,2,-0.035,0.495,0.474,35.7
Luana Stanciu,Rafael Lenhard,mixed,5,-0.028,0.442,0.462,40.2
Blaine Hovenier,Cailyn Campbell,mixed,22,0.118,0.443,0.611,91.7
Averee Beck,Maddy Rasmusen,womens,2,-0.023,0.476,0.486,44.0
Alix Truong,Christian Alshon,mixed,8,0.097,0.444,0.584,88.3
Len Yang,Ting Chieh Wei,mixed,10,0.122,0.473,0.599,92.0
Zoeya Khan,Armaan Bhatia,mixed,3,-0.048,0.485,0.451,27.8
Adam Harvey,Brooke Caruso,mixed,2,-0.033,0.465,0.482,36.6
Liz Truluck,James Delgado,mixed,27,0.021,0.436,0.523,66.6
Jace Morris,Ella Cosma,mixed,5,-0.038,0.491,0.476,33.4
Nicole Conard,Will Mackinnon,mixed,8,0.048,0.457,0.537,76.4
Allie Davis,Chloe Diskin,womens,7,0.196,0.473,0.664,97.1
Caden Nemoff,Rachel Summers,mixed,4,0.093,0.503,0.559,87.4
Brooke Buckner,Roscoe Bellamy,mixed,6,0.002,0.48,0.481,57.7
Victoria Dimuzio,Collin Johns,mixed,6,0.019,0.463,0.516,65.8
Jonathan Truong,Meghan Dizon,mixed,6,0.101,0.466,0.596,89.0
Jade Rau,Edward Perez,mixed,4,0.128,0.506,0.598,92.7
Christa Gecheva,Clayton Powell,mixed,7,0.105,0.477,0.575,89.8
Aiko Yoshitomi,Kenta Miyoshi,mixed,8,-0.119,0.494,0.405,5.0
Tom Protzek,Daria Walczak,mixed,3,-0.027,0.473,0.466,41.1
Aiko Yoshitomi,Albie Huang,womens,8,0.002,0.458,0.499,57.9
Rafa Hewett,Lingwei Kong,mixed,10,0.171,0.481,0.635,96.0
Tama Shimabukuro,Nicola Schoeman,mixed,6,0.086,0.471,0.565,86.3
Max Freeman,Mari Humberg,mixed,13,0.017,0.429,0.521,64.7
Cleo Bond,Donald Young,mixed,5,-0.05,0.473,0.459,26.9
Rachel Rohrabacher,Gabriel Tardio,mixed,14,-0.172,0.488,0.382,1.4
George Wall,Albie Huang,mixed,11,0.062,0.488,0.555,80.9
Hannah Blatt,Luc Pham,mixed,2,-0.052,0.491,0.462,25.8
Pablo Tellez,Kaitlyn Christian,mixed,8,0.073,0.47,0.547,83.7
John Lucian Goins,Olivia McMillan,mixed,7,0.051,0.466,0.535,77.5
Noe Khlif,Tyra Hurricane Black,mixed,17,0.052,0.471,0.541,77.7
Naomi Nguyen,Kelly Goodnow,womens,2,-0.046,0.517,0.466,29.1
Eric Roddy,Wil Shaffer,mens,4,0.126,0.461,0.6,92.4
Will Mackinnon,Luc Pham,mens,9,0.064,0.45,0.556,81.6
Edward Perez,Christopher Crouch,mens,5,0.105,0.491,0.585,89.7
Christopher Haworth,Alexander Crum,mens,3,0.008,0.461,0.513,60.7
Carlos Di Laura III,Michael Loyd,mens,7,0.154,0.493,0.626,94.7
Julian Arnold,James Delgado,mens,9,0.1,0.467,0.586,88.7
Zane Navratil,Armaan Bhatia,mens,4,0.063,0.463,0.55,81.4
Tama Shimabukuro,Gregory Dow,mens,4,0.034,0.483,0.521,71.7
Andre Mercado,Connor Mogle,mens,7,0.117,0.47,0.583,91.5
Roscoe Bellamy,Wyatt Stone,mens,2,-0.146,0.518,0.386,2.5
Tam Trinh,Donald Young,mens,6,0.149,0.486,0.607,94.5
Caden Nemoff,Pesa Teoni,mens,3,-0.013,0.492,0.496,49.2
Jace Morris,Craig Johnson,mens,13,0.145,0.492,0.601,94.2
Len Yang,Collin Johns,mens,28,0.219,0.455,0.676,97.7
Ashley Griffith,Mehvish Safdar,womens,2,-0.09,0.486,0.435,10.5
George Wall,Kenta Miyoshi,mens,21,0.079,0.507,0.554,85.0
George Rangelov,Mota Alhouni,mens,3,0.047,0.5,0.534,76.2
Jade Rau,Brooke Caruso,womens,2,-0.03,0.501,0.469,39.2
Parris Todd,Rachel Rohrabacher,womens,34,0.113,0.439,0.593,91.1
Tyler Loong,Rafael Lenhard,mens,9,0.005,0.457,0.499,59.8
Eric Roddy,Mehvish Safdar,mixed,6,0.12,0.503,0.588,91.8
Noe Khlif,AJ Koller,mens,7,0.183,0.517,0.621,96.5
Spartak Rahachou,Luke Wasson,mens,5,0.031,0.497,0.539,70.4
Aryaan Bhatia,Lucas Pascoe,mens,10,0.038,0.494,0.537,73.0
Daria Walczak,Angie Walker,womens,13,0.067,0.453,0.565,82.7
Jonathan Truong,Brandon French,mens,5,-0.075,0.478,0.429,14.5
Rafa Hewett,Anouar Braham,mens,2,-0.133,0.482,0.4,3.7
Yates Johnson,Hunter Johnson,mens,3,-0.015,0.453,0.47,48.3
Cailyn Campbell,Mari Humberg,womens,6,0.165,0.465,0.625,95.7
Chao Yi Wang,Milan Rane,womens,7,0.054,0.469,0.541,78.1
Brooke Buckner,Kate Fahey,womens,11,-0.109,0.491,0.417,6.5
Chloe Igleski,Kiora Kunimoto,womens,3,-0.005,0.491,0.504,54.2
Zoey Weil,Victoria Dimuzio,womens,8,0.16,0.46,0.64,95.4
Cleo Bond,Olivia McMillan,womens,2,-0.042,0.466,0.459,31.1
Liz Truluck,Pierina Imparato,womens,5,0.033,0.454,0.521,71.4
Lindsey Newman,Marcela Aguila Ampon,womens,3,0.004,0.496,0.497,59.0
Jay Devilliers,Jaume Martinez Vich,mens,48,0.174,0.442,0.651,96.1
Ella Cosma,Luana Stanciu,womens,6,-0.17,0.474,0.371,1.6
Adam Harvey,Freddie Powell,mens,29,0.226,0.479,0.683,98.0
Mark Dancuart,Ben Slive,mens,13,0.053,0.479,0.538,78.0
Dillon Segur,Travis Rettenmaier,mens,3,-0.085,0.498,0.442,11.6
Joey Campagna,Alexander Grubbs,mens,9,0.062,0.498,0.562,80.8
Jorge Nunez,Zak Parks,mens,6,0.051,0.487,0.543,77.5
Kamden Bradstreet,Jaikin Gomez,mens,4,0.07,0.486,0.547,83.1
Amir Evgamukov,Julian Slive,mens,2,-0.05,0.488,0.462,26.7
Tamaryn Emmrich,Olivia McMillan,womens,9,-0.111,0.449,0.394,6.2
Rachael James,Sophie Abrams,womens,12,0.079,0.464,0.56,85.1
Christopher Crouch,James Delgado,mens,4,0.012,0.461,0.519,62.7
Clayton Powell,Randy Blanco,mens,4,-0.145,0.458,0.394,2.8
Jason Parker,Scott McRee,mens,2,-0.073,0.485,0.432,15.5
Michael Leonard,Daniel Couzens,mens,4,0.022,0.493,0.504,66.9
Andi Godwin,Mara Vasvatekis,womens,2,-0.021,0.49,0.486,44.8
Dylan Lewis,Boris Paque,mens,4,0.011,0.491,0.517,62.5
Amanda Hendry,Allie Reichert,womens,13,0.095,0.454,0.572,87.8
Isabella Dunlap,Mehvish Safdar,womens,9,0.159,0.494,0.616,95.3
Daniel De la Rosa,Martin Emmrich,mens,10,0.241,0.483,0.672,98.3
TJ Rudden,Lucas Cancelier,mens,5,0.04,0.488,0.528,73.7
Jack Maline,Brian Johnson,mens,6,-0.048,0.491,0.463,28.3
David Angel Rosales Jr.,Carlos Zambrano,mens,2,-0.018,0.482,0.482,46.4
Tristan Dussault,Nicholas Romano,mens,8,-0.037,0.477,0.469,34.2
Cassidy Hoag,Madalina Grigoriu,womens,7,0.106,0.492,0.572,90.1
Lauren Hidalgo-Smith,Stevie Petropouleas,womens,2,-0.037,0.478,0.469,33.8
Samuel Wells,Michael Vallejo,mens,12,0.031,0.491,0.524,70.3
Jonas Daehler,Jamie Carmichael,mens,2,0.002,0.455,0.504,58.0
Ben Cawston,Maksims Kazijevs,mens,5,0.108,0.485,0.581,90.3
Django Chassang,Kalen Harbaugh,mens,6,-0.038,0.501,0.471,33.7
Kelsey Roundtree,Frankee Hendricks,womens,2,-0.052,0.503,0.456,26.2
George Rangelov,Mouaad Alhouni,mens,2,-0.106,0.473,0.429,7.1
Audrey Adele Brown,Mia Turcsany,womens,2,-0.06,0.461,0.439,21.2
Patricio Pereyra,Nejc Sitar,mens,9,0.105,0.472,0.581,89.8
Arielle Butler,Andrea Koop,womens,6,-0.011,0.453,0.496,50.9
Juan Varon,Eli Steiner,mens,20,0.049,0.468,0.549,76.8
Andrew Loftin,Jae Centonze,mens,2,-0.008,0.485,0.494,52.4
Eileen Wang,Brittany Yang,womens,2,-0.066,0.481,0.451,18.5
Jade Rau,Victoria Shinkaretzky,womens,4,0.011,0.502,0.503,62.2
Regina Goldberg,Kamyla Held,womens,2,0.005,0.491,0.514,59.8
Claudia Flores,Natalia Sanchez,womens,2,-0.066,0.459,0.446,18.7
Federico Nani,Michael Shaw,mens,2,0.044,0.485,0.529,75.0
Javon Turcsany,Elisha Turner,mens,2,0.045,0.514,0.534,75.6
Abigail Okelley,Ariana Rodriguez,womens,2,0.007,0.522,0.504,60.5
Jimmy Terzian,Ryan Gilbert,mens,2,-0.034,0.494,0.48,36.1
Tyler Glowaki,Luis Rojas,mens,2,0.004,0.489,0.494,59.0
Sofia Manzanares,Stephanie Mazurek,womens,3,-0.007,0.467,0.488,52.6
Nolan Smyth,Xavier Richard,mens,2,-0.013,0.468,0.489,48.9
Connor Mogle,Jhonnatan Medina Alvarez,mens,3,-0.135,0.481,0.397,3.5
Jessica Jones,Kristin Kennedy,womens,2,-0.05,0.488,0.475,27.0
Bruno Faletto,Ariana Rodriguez,mixed,6,-0.037,0.482,0.467,34.3
Andrew Loftin,Ava Ignatowich,mixed,2,-0.022,0.497,0.484,44.1
Ben Cawston,Jaeda Minniefield,mixed,4,-0.045,0.489,0.449,29.6
Maksims Kazijevs,Giovanna Morelli,mixed,7,0.105,0.485,0.585,89.7
Cassidy Hoag,Federico Nani,mixed,6,-0.002,0.423,0.497,55.8
Ryan Gilbert,Sophie Abrams,mixed,3,-0.003,0.503,0.498,55.6
Evan Pratt,Mia Turcsany,mixed,2,-0.003,0.47,0.504,55.2
Tamaryn Emmrich,James Delgado,mixed,17,0.073,0.458,0.572,83.8
Isabella Dunlap,Freddie Powell,mixed,25,0.069,0.444,0.553,83.0
Adam Harvey,Mehvish Safdar,mixed,11,-0.142,0.453,0.383,3.0
Patrick Smith,Mara Vasvatekis,mixed,2,-0.04,0.476,0.472,32.0
Claudia Flores,Emanuel Dickson,mixed,3,0.002,0.48,0.509,57.6
Julian Slive,Allie Reichert,mixed,7,0.075,0.47,0.567,84.2
Tyler Glowaki,Christee Chargot,mixed,2,0.007,0.481,0.495,60.5
Kamden Bradstreet,Victoria Shinkaretzky,mixed,4,-0.011,0.472,0.495,50.8
Forest Dennis,Francesca Randazzo,mixed,2,-0.036,0.453,0.474,35.0
Shannon Pretorius,Nicholas Romano,mixed,4,0.019,0.487,0.501,65.7
Nadia Echeverria,Jaikin Gomez,mixed,2,-0.054,0.449,0.466,24.6
Rachael James,Erik Forsythe,mixed,5,0.096,0.48,0.581,88.1
Paula Rives,Martin Emmrich,mixed,3,-0.075,0.456,0.441,14.8
Ava Cavataio,Clayton Powell,mixed,15,-0.067,0.449,0.439,18.2
Martina Frantova,Randy Blanco,mixed,11,0.366,0.523,0.767,99.7
Andrea Koop,Daniel De la Rosa,mixed,5,-0.093,0.468,0.414,9.9
Jada Bui,Nejc Sitar,mixed,15,0.046,0.475,0.535,76.0
Arielle Butler,Tristan Dussault,mixed,5,0.012,0.479,0.506,62.8
Iryna Kostirko,Maiz Sinclair,mixed,2,-0.043,0.487,0.464,30.8
Ahmad El-Zarif,Haley Ferguson,mixed,3,0.065,0.5,0.541,81.8
Amanda Hendry,Mark Dancuart,mixed,7,-0.053,0.466,0.451,25.5
Monika Wynne,Juan Varon,mixed,13,-0.103,0.491,0.428,7.9
Jemi Aguilar,Carlos Zambrano,mixed,2,-0.062,0.495,0.451,20.7
Jade Rau,Ben Slive,mixed,5,-0.065,0.45,0.444,19.1
Jay Evans,Eileen Wang,mixed,2,-0.051,0.49,0.458,26.4
Kamyla Held,Elisha Turner,mixed,2,-0.002,0.462,0.5,55.9
Andi Godwin,Matthew Finnerty,mixed,2,-0.048,0.494,0.465,28.1
Dylan Lewis,Valerie R Simon,mixed,5,0.058,0.504,0.539,79.5
Madalina Grigoriu,Jorge Nunez,mixed,2,-0.091,0.49,0.44,10.2
Jarryd Woog,Brittni Tonnessen,mixed,2,0.003,0.473,0.509,58.3
Hudson De Risi,Patara Tezduyar,mixed,2,0.063,0.43,0.559,81.2
Scott McRee,Masa Grgan,mixed,11,-0.003,0.45,0.496,55.4
Sharienne Ricardo,Daniel Couzens,mixed,2,0.014,0.485,0.515,63.6
Adalynn Lund,Lucas Erlikh,mixed,2,-0.068,0.473,0.461,17.7
Pesa Teoni,Etienne Blaszkewycz,mens,9,0.033,0.442,0.534,71.1
Manfred Jeske,Chris Cooprider,mens,5,0.044,0.463,0.555,75.1
Lyn Yuen Choo,Brandon Fritze,mixed,9,0.055,0.463,0.556,78.7
Hudson Hall,Blake Suard,mens,4,0.061,0.494,0.541,80.5
Wade Heerboth,Shannon Pretorius,mixed,9,0.108,0.482,0.589,90.4
Rachel Janssen,Loc Lam,mixed,2,-0.002,0.487,0.516,55.9
Ethan Bakalinsky,Bret Berryman,mens,7,-0.03,0.465,0.469,39.2
Mackonner Dy,Armaan Jiwa Mawji,mens,10,0.154,0.53,0.605,94.8
Justin Dages,Gabriel Zimeri,mens,5,0.042,0.474,0.544,74.2
David Perez,Louis Theriault,mens,2,-0.026,0.458,0.471,41.4
Natalie Hur,Miles Hoover,mixed,4,-0.114,0.509,0.416,5.8
Patricia Martins,Eshaan Mylavarapu,mixed,2,-0.023,0.457,0.474,44.0
David Miller,Patrik Kevin Tsati-Onla,mens,2,-0.073,0.492,0.451,15.3
Shannon Pretorius,Allie Reichert,womens,9,-0.052,0.481,0.464,26.2
Grace Crosby,Neha Khurana,womens,2,-0.032,0.458,0.473,37.3
Ellie Douglas,Blake Goodman,mixed,5,0.058,0.455,0.551,79.5
Natalia Simson,Vritti Sethi,womens,10,-0.03,0.444,0.485,38.4
Patricia Martins,Abla Mannarino,womens,3,0.008,0.487,0.514,60.9
Natalia Simson,Edgaras Zilys,mixed,2,-0.111,0.48,0.418,6.3
Cole Whitaker,Sarah Williams,mixed,9,0.119,0.452,0.591,91.7
JP Gorby,Abla Mannarino,mixed,3,-0.057,0.447,0.447,23.0
Cristobal Del Castillo,Kyle Rowe,mens,4,-0.008,0.495,0.497,52.2
Jordan Chrysostom,Brandon Fritze,mens,7,-0.013,0.466,0.474,49.6
Sam Libo,Braylon Ohrel,mens,4,-0.036,0.484,0.469,34.6
Victoria Nguyen,Etienne Blaszkewycz,mixed,5,-0.085,0.446,0.44,11.5
Eli Steiner,Shea Donahue,mixed,5,-0.062,0.487,0.459,20.4
Ryder Brown,Caroline Maguire,mixed,3,-0.017,0.442,0.488,46.9
Daniel Miron,Austin White,mens,11,0.04,0.466,0.538,73.7
London Leon,Grant Johnson,mixed,2,-0.087,0.475,0.433,11.1
Mike Radermacher,Sebastian Gutierrez,mens,2,-0.131,0.508,0.406,3.8
Blake Goodman,Eshaan Mylavarapu,mens,2,-0.022,0.489,0.484,44.2
Kylie Imperial,Domenico Geminiani,mixed,8,0.166,0.493,0.636,95.8
Alexander Valencia,Savannah K,mixed,2,-0.028,0.496,0.469,40.2
Noah Torres,Jonathon Hart,mens,2,-0.102,0.499,0.423,8.2
Dylan Wilhelm,William Hsieh,mens,4,0.06,0.479,0.556,80.2
Joseph Evans,Grace Crosby,mixed,2,-0.052,0.459,0.46,26.3
Rachel Janssen,Marie Lutz,womens,7,0.135,0.488,0.614,93.2
Jazz Hearn IV,Shea Donahue,womens,2,0.002,0.477,0.491,57.9
Janet Liu,Jessica Ho,womens,12,0.135,0.454,0.616,93.2
Hilary Toole,Julianna Hess,womens,2,-0.063,0.48,0.449,19.9
Ryder Brown,Jasper Schaadt,mens,2,-0.089,0.475,0.417,10.7
Hunter Merritt,James Ngo,mens,5,-0.013,0.475,0.485,48.8
Nicholas Wade,Domenico Geminiani,mens,16,-0.082,0.499,0.432,12.2
Marie-Claude Boisvert-Bégin,Frances Altick,womens,2,-0.013,0.491,0.492,48.8
Kinshuk Sharma,Christopher Depetro,mens,2,-0.055,0.481,0.453,24.1
Petra Jones,Joshua Gallardo,mixed,2,-0.078,0.515,0.446,13.3
Jasper Schaadt,Ariana Ajani,mixed,5,-0.027,0.501,0.482,40.6
Chris Jammal,Jazz Hearn IV,mixed,3,0.001,0.464,0.499,57.3
Kayla Williams,Braden Jacobson,mixed,3,-0.105,0.486,0.426,7.2
Casey Garretson,Ryan Camras,mens,16,0.09,0.439,0.585,87.0
Edgaras Zilys,Martin Stanchev,mens,6,0.028,0.452,0.519,69.6
Alexander Valencia,Mario Jurisic,mens,3,0.001,0.48,0.501,57.4
Joseph Evans,James Crosby,mens,2,-0.065,0.5,0.451,19.1
Mark Moore,Robert Brown,mens,2,-0.076,0.465,0.433,14.3
Kelsey Laurente,Sarah Williams,womens,7,-0.018,0.482,0.499,46.2
Vritti Sethi,Martin Stanchev,mixed,10,0.034,0.454,0.518,71.8
Julianna Hess,Divin Sarthak,mixed,2,0.04,0.498,0.536,73.6
John Davenport,Loc Lam,mens,2,-0.056,0.481,0.456,23.7
Arianna Raga,Ryan Camras,mixed,2,-0.042,0.492,0.463,31.5
Dan Nguyen,Benjamin Pepion,mens,2,-0.011,0.482,0.494,50.7
Frances Altick,Austin White,mixed,3,-0.029,0.49,0.48,39.9
Poongi Hong,Cole Whitaker,mens,2,-0.008,0.475,0.494,52.1
Alexandra Valenstein,Caroline Maguire,womens,3,0.051,0.472,0.539,77.4
Stephen Madonia,Rachel Rettger,mixed,5,0.061,0.482,0.541,80.8
Clayton Powell,Gregory Dow,mens,4,0.061,0.47,0.561,80.4
Gabriel Joseph,George Rangelov,mens,2,-0.041,0.493,0.479,31.7
Tom Protzek,Mya Bui,mixed,6,-0.047,0.493,0.468,28.4
Christopher Haworth,Patrick Smith,mens,2,-0.069,0.465,0.434,17.1
Ross Whittaker,Jace Morris,mens,4,0.109,0.472,0.58,90.6
Anouar Braham,Juan Benitez,mens,4,-0.062,0.485,0.457,20.3
Zane Ford,Andrew Caldarella,mens,5,-0.146,0.483,0.398,2.5
Ross Whittaker,Luana Stanciu,mixed,2,-0.031,0.47,0.471,38.0
Matthew Barlow,Emma Nelson,mixed,4,0.009,0.472,0.496,61.4
Luc Pham,Brooke Caruso,mixed,3,-0.076,0.479,0.441,14.1
Mohaned Alhouni,Marshall Brown,mens,5,-0.025,0.462,0.475,42.3
Jonathan Truong,Lacy Schneemann,mixed,10,-0.039,0.425,0.481,32.5
Christopher Crouch,Braden Jacobson,mens,2,-0.076,0.493,0.449,14.0
Mohaned Alhouni,Lingwei Kong,mixed,2,-0.101,0.471,0.433,8.3
Rafa Hewett,Pierina Imparato,mixed,10,0.229,0.484,0.681,98.1
Callie Smith,Jay Devilliers,mixed,13,0.121,0.458,0.603,91.9
Andre Mercado,Abbigal Hatton,mixed,3,-0.038,0.467,0.459,33.2
Ava Cavataio,George Wall,mixed,5,0.05,0.48,0.542,77.3
Ting Chieh Wei,Armaan Bhatia,mixed,5,-0.098,0.444,0.423,9.0
Kaitlyn Christian,Jaume Martinez Vich,mixed,19,0.089,0.462,0.578,86.7
Tama Shimabukuro,Cailyn Campbell,mixed,2,-0.056,0.478,0.449,23.5
Lina Padegimaite,John Lucian Goins,mixed,2,-0.055,0.475,0.456,24.1
Zane Navratil,Elsie Hendershot,mixed,8,-0.07,0.479,0.445,16.7
Jade Rau,Elsie Hendershot,womens,4,0.109,0.484,0.574,90.5
Ava Cavataio,Audrey Adele Brown,womens,2,-0.096,0.482,0.416,9.3
Eric Roddy,Carlos Di Laura III,mens,3,-0.054,0.507,0.476,24.6
Ashley Griffith,Jaeda Minniefield,womens,2,-0.076,0.485,0.43,14.3
Hannah Blatt,Julian Arnold,mixed,2,-0.108,0.483,0.425,6.8
Tamaryn Emmrich,Marshall Brown,mixed,7,0.021,0.501,0.509,66.4
Lucas Pascoe,Albie Huang,mixed,2,-0.009,0.49,0.484,51.5
Christian Alshon,Jessie Irvine,mixed,10,-0.085,0.46,0.453,11.4
Rafael Lenhard,Giovanna Morelli,mixed,13,-0.016,0.487,0.493,47.3
Tyler Loong,Lindsey Newman,mixed,23,0.009,0.454,0.509,61.5
Samantha Parker,Brandon French,mixed,5,-0.13,0.457,0.4,3.8
Carlos Di Laura III,Martina Frantova,mixed,9,-0.128,0.452,0.401,4.1
Tam Trinh,John Cincola,mens,5,0.033,0.495,0.538,71.4
Andre Mercado,Daniel Phillips,mens,3,-0.022,0.467,0.476,44.3
Genie Erokhina,Augustus Ge,mixed,7,0.088,0.464,0.565,86.6
Indigo Dagnall,Alexander Crum,mens,7,0.155,0.488,0.614,94.9
Ella Yeh,Will Mackinnon,mixed,4,0.005,0.474,0.507,59.4
Christine Trifunovic,Daniel Phillips,mixed,2,0.014,0.459,0.499,63.7
Tyler Loong,John Lucian Goins,mens,18,0.157,0.454,0.614,95.0
Rachel Rohrabacher,Dekel Bar,mixed,7,0.022,0.472,0.516,66.9
Austin Bricker,Jaeda Minniefield,mixed,2,-0.084,0.495,0.436,11.7
Gabriel Joseph,Camila Zilveti,mixed,3,0.074,0.474,0.546,83.9
George Rangelov,Marcela Aguila Ampon,mixed,3,-0.01,0.481,0.495,51.3
Blaine Hovenier,Lauren Stratman,mixed,5,-0.116,0.446,0.41,5.5
Eric Roddy,Rachel Summers,mixed,2,-0.049,0.51,0.481,27.3
Alix Truong,Clayton Powell,mixed,2,-0.152,0.506,0.401,2.1
Nicole Conard,Juan Benitez,mixed,8,0.211,0.465,0.67,97.6
Isabella Dunlap,Abbigal Hatton,womens,23,0.234,0.473,0.684,98.2
Pierina Imparato,Marcela Aguila Ampon,womens,3,0.036,0.517,0.539,72.3
Matt Wright,Dekel Bar,mens,5,-0.086,0.479,0.425,11.2
Lauren Stratman,Lindsey Newman,womens,3,-0.006,0.464,0.496,53.9
