p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Jack Sock,Brandon French,mens,7,0.014,0.175,0.519,84.0
Layne Sleeth,Lindsey Newman,womens,3,-0.001,0.18,0.489,51.8
Dylan Frazier,JW Johnson,mens,17,0.013,0.177,0.524,82.7
Julian Arnold,Travis Rettenmaier,mens,5,-0.01,0.181,0.496,25.4
AJ Koller,Daniel De la Rosa,mens,4,0.011,0.183,0.511,79.4
Cailyn Campbell,Dominique Schaefer,womens,2,-0.009,0.175,0.484,27.8
Tom Protzek,Christopher Haworth,mens,4,-0.023,0.166,0.45,4.8
Andrei Daescu,Collin Johns,mens,11,0.002,0.183,0.511,61.1
Roscoe Bellamy,Wyatt Stone,mens,9,0.026,0.185,0.541,93.5
Samantha Parker,Lauren Stratman,womens,11,-0.018,0.186,0.477,8.6
Callie Smith,Jessie Irvine,womens,10,-0.004,0.189,0.49,44.3
Matt Wright,Federico Staksrud,mens,3,-0.018,0.183,0.466,8.5
Santhosh Narayanan,Yu-Chieh Hsieh,mixed,6,0.006,0.195,0.509,72.2
Pui Long Fan,Luc Pham,mixed,2,-0.009,0.17,0.495,27.0
Quan Do,Xiao Yi Wang-Beckvall,mixed,7,0.002,0.177,0.524,60.8
Kei Sawaki,Nasa Hatakeyama,mixed,6,0.009,0.184,0.516,77.3
Jimmy Liong Kai Long,Seina Shima,mixed,3,-0.012,0.188,0.493,21.1
Phuc Huynh,Albie Huang,mixed,4,0.003,0.186,0.49,64.3
Sophia Phuong Anh Tran,Vanshik Kapadia,mixed,3,-0.021,0.189,0.445,5.8
Tama Shimabukuro,HO Tam,mixed,5,0.001,0.187,0.503,57.1
Yufei Long,Giang Trinh,mixed,6,-0.005,0.169,0.496,42.7
Hannah Blatt,Jai Grewal,mixed,2,-0.007,0.181,0.477,35.5
Kei Sawaki,Sophia Phuong Anh Tran,womens,2,0.0,0.187,0.48,55.8
Xiao Yi Wang-Beckvall,Leah Tauber,womens,4,-0.005,0.186,0.502,39.8
Sarah Jane Lim,Connie Lee,womens,2,-0.006,0.18,0.484,37.0
Hong Kit Wong,Connie Lee,mixed,2,-0.014,0.177,0.476,15.6
Ben Johns,Dekel Bar,mens,10,-0.021,0.181,0.451,6.0
Armaan Bhatia,Kaitlyn Christian,mixed,2,-0.024,0.191,0.463,4.0
Andie Dikosavljevic,Harsh Mehta,mixed,4,0.008,0.193,0.514,75.7
Len Yang,Jonathan Truong,mens,5,-0.019,0.188,0.47,7.9
Leander Lazaro,Luc Pham,mens,3,0.006,0.198,0.514,72.0
Tama Shimabukuro,Nasa Hatakeyama,mens,2,-0.015,0.188,0.463,12.7
Liz Truluck,Pei Chuan Kao,womens,6,-0.001,0.185,0.505,52.0
Roos Van Reek,Eric Oncins,mixed,9,-0.003,0.172,0.498,49.1
Mihae Kwon,HO Tam,womens,2,0.009,0.174,0.527,76.5
Callan Dawson,Jai Grewal,mens,3,0.011,0.177,0.509,79.7
Hannah Blatt,Albie Huang,womens,3,0.001,0.166,0.499,58.9
Roos Van Reek,Andie Dikosavljevic,womens,3,0.019,0.177,0.533,88.4
Danni-Elle Townsend,Zane Navratil,mixed,10,0.006,0.194,0.517,70.2
Dennis Uspensky,George Rangelov,mens,2,-0.012,0.176,0.483,19.2
Mohaned Alhouni,Anderson Scarpa,mens,5,-0.008,0.176,0.484,32.0
Julia Ronney,Emma Van Hee,womens,3,-0.004,0.182,0.492,43.4
Rachel Summers,Abbigal Hatton,womens,5,-0.009,0.171,0.474,26.6
Abigail Okelley,Kayla Williams,womens,2,-0.009,0.188,0.486,28.4
Alia Brown,Dana Raugust,womens,7,-0.007,0.196,0.475,33.9
Jessica Haywood,Hailee Haymore,womens,4,0.01,0.2,0.511,78.6
Chuck Taylor,Zach Gonnering,mens,2,-0.004,0.184,0.492,44.2
Juan Varon,Anouar Braham,mens,8,0.008,0.187,0.515,76.0
Christa Gecheva,Mehvish Safdar,womens,7,0.017,0.177,0.542,87.0
Ross Whittaker,Camden Chaffin,mens,12,0.028,0.182,0.556,95.0
Edward Perez,Juan Benitez,mens,2,-0.008,0.183,0.484,29.9
Monika Wynne,Jaeda Minniefield,womens,2,-0.003,0.183,0.499,47.7
Kentaro Hamaguchi,Dale Kim,mens,2,0.001,0.187,0.501,57.5
Zoeya Khan,Felicity Di Laura,womens,6,-0.0,0.188,0.491,54.9
Alia Brown,Travis Rettenmaier,mixed,2,-0.021,0.184,0.466,5.7
Chuck Taylor,Abbigal Hatton,mixed,5,0.015,0.194,0.506,85.2
Rachel Summers,Zach Gonnering,mixed,2,-0.009,0.184,0.496,27.2
Haley Ferguson,Dale Kim,mixed,4,0.004,0.187,0.505,65.2
Jackson Ayotte,Dana Raugust,mixed,2,-0.009,0.175,0.471,28.6
Ross Whittaker,Julia Ronney,mixed,5,0.013,0.172,0.522,82.6
Zak Parks,Alex Walker,mixed,7,0.001,0.162,0.489,58.2
Christa Gecheva,Wyatt Stone,mixed,10,0.004,0.181,0.517,64.6
Caitlin Klaassen,Thomas Romano,mixed,6,-0.003,0.183,0.49,47.2
Carlos Di Laura III,Felicity Di Laura,mixed,2,-0.019,0.173,0.451,7.3
Brittany Levkulich,Roger Dugas,mixed,5,-0.013,0.194,0.489,18.8
Nicole Conard,Camden Chaffin,mixed,3,-0.009,0.192,0.491,26.8
Brandon French,Brooke Caruso,mixed,5,-0.006,0.192,0.499,38.0
Stephen Madonia,Emma Van Hee,mixed,2,-0.015,0.176,0.469,14.2
Kara Wheatley,Anouar Braham,mixed,7,0.012,0.199,0.506,81.8
Jessica Jones,Joshua Giannelli,mixed,2,0.006,0.175,0.501,71.0
Kentaro Hamaguchi,Emma Van Hee,mixed,8,0.004,0.176,0.506,66.9
Rosen Naydenov,Mary McGowan,mixed,7,0.01,0.177,0.52,78.1
Justin Graham,Valerie R Simon,mixed,5,-0.001,0.186,0.496,52.5
Joshua Giannelli,Rosen Naydenov,mens,5,0.003,0.192,0.493,62.2
Camila Zilveti,Wesley Burrows,mixed,2,-0.005,0.181,0.491,42.5
Brooke Buckner,Tyson McGuffin,mixed,4,-0.002,0.18,0.505,49.8
Chloe Igleski,Darrian Young,mixed,6,-0.005,0.18,0.489,40.1
Carlos Di Laura III,Ivan Jakovljevic,mens,4,0.005,0.186,0.514,69.5
Edward Perez,Luke Wasson,mens,4,-0.009,0.185,0.469,27.9
Hannah Blatt,Julian Arnold,mixed,4,0.003,0.198,0.519,63.4
Zane Navratil,Mya Bui,mixed,5,-0.023,0.181,0.464,4.4
Jhonnatan Medina Alvarez,Sarah Ansboury,mixed,4,0.005,0.179,0.511,68.0
Zane Ford,Kiora Kunimoto,mixed,3,-0.008,0.18,0.493,29.7
Jack Sock,Victoria Dimuzio,mixed,5,0.006,0.186,0.514,70.5
Federico Staksrud,Jackie Kawamoto,mixed,7,-0.002,0.178,0.511,51.1
Luana Stanciu,Adam Harvey,mixed,3,-0.004,0.178,0.486,45.5
Ella Yeh,Camden Chaffin,mixed,4,0.005,0.182,0.512,69.0
Spencer Smith,Ava Ignatowich,mixed,2,-0.002,0.177,0.5,49.9
Alexander Crum,Lara Giltinan,mixed,2,-0.007,0.189,0.48,33.0
Luke Wasson,Giovanna Morelli,mixed,2,-0.001,0.175,0.491,54.3
Alex Walker,Anderson Scarpa,mixed,11,0.023,0.175,0.546,91.7
Yates Johnson,Christa Gecheva,mixed,3,0.0,0.186,0.493,57.0
Mari Humberg,Augustus Ge,mixed,11,0.009,0.191,0.516,77.4
Parris Todd,Christian Alshon,mixed,10,0.015,0.184,0.544,84.8
Valerie R Simon,Victoria Simon,womens,15,0.02,0.184,0.534,89.1
Grayson Goldin,Yates Johnson,mens,4,-0.005,0.178,0.488,40.3
Jade Rau,Tyler Loong,mixed,2,0.002,0.191,0.493,60.2
Zane Ford,John Lucian Goins,mens,9,0.001,0.178,0.502,59.2
Jhonnatan Medina Alvarez,Alexander Crum,mens,4,0.013,0.179,0.529,82.6
Carlos Di Laura III,Rachel Rettger,mixed,2,0.014,0.177,0.522,83.9
Mohaned Alhouni,Marcela Aguila Ampon,mixed,2,-0.002,0.19,0.495,51.0
Genie Bouchard,Martin Emmrich,mixed,5,-0.01,0.171,0.491,24.8
Donald Young,Lina Padegimaite,mixed,5,0.001,0.177,0.496,59.4
Ryan Fu,Lacy Schneemann,mixed,10,0.023,0.184,0.537,92.1
Anna Bright,CJ Klinger,mixed,10,-0.029,0.173,0.437,1.8
Spartak Rahachou,John Cincola,mens,2,-0.001,0.175,0.494,53.6
Kentaro Hamaguchi,Anouar Braham,mens,4,-0.004,0.183,0.512,44.9
Travis Rettenmaier,Cailyn Campbell,mixed,3,-0.007,0.177,0.498,35.5
Layne Sleeth,James Ignatowich,mixed,10,0.018,0.184,0.537,87.6
Stephen Madonia,Pierina Imparato,mixed,8,0.026,0.179,0.551,93.9
Samantha Parker,Marshall Brown,mixed,3,-0.007,0.172,0.484,33.7
Tom Protzek,Olivia McMillan,mixed,7,-0.005,0.18,0.495,40.1
Christopher Haworth,Mehvish Safdar,mixed,2,-0.01,0.173,0.471,24.9
Riley Newman,Catherine Parenteau,mixed,18,0.017,0.187,0.524,86.6
Zoey Weil,Pierina Imparato,womens,8,0.006,0.182,0.512,71.2
Mehvish Safdar,Danna Funaro,womens,2,-0.014,0.183,0.47,14.8
Eric Oncins,Etta Tuionetoa,mixed,11,0.016,0.175,0.534,85.7
Hannah Blatt,Allison Phillips,womens,6,0.002,0.177,0.511,61.7
Lucy Kovalova,Jackie Kawamoto,womens,6,-0.012,0.176,0.481,20.5
Meghan Dizon,Tina Pisnik,womens,18,0.023,0.185,0.549,92.1
Ella Yeh,Giovanna Morelli,womens,2,0.013,0.184,0.525,81.9
AJ Koller,Travis Rettenmaier,mens,3,-0.015,0.185,0.461,12.5
Marshall Brown,Donald Young,mens,5,0.006,0.187,0.521,71.1
Jessie Irvine,Milan Rane,womens,9,-0.013,0.184,0.481,16.6
Elsie Hendershot,Genie Erokhina,womens,3,-0.006,0.185,0.489,38.2
Callie Smith,Mari Humberg,womens,5,0.019,0.186,0.531,88.2
Lingwei Kong,Mya Bui,womens,2,-0.008,0.184,0.502,31.8
Jay Devilliers,Matt Wright,mens,11,-0.014,0.17,0.479,14.4
Kaitlyn Christian,Judit Castillo,womens,5,0.016,0.178,0.527,85.4
Christa Gecheva,Cailyn Campbell,womens,10,-0.002,0.173,0.491,50.9
Tam Trinh,Jonathan Truong,mens,10,0.013,0.186,0.546,82.5
Tyler Loong,Ryan Fu,mens,3,-0.009,0.186,0.489,27.6
James Delgado,Daniel De la Rosa,mens,2,-0.02,0.181,0.472,7.0
Ashley Griffith,Anne-Sophie Courteau,womens,10,-0.014,0.189,0.486,15.5
Wil Shaffer,Adam Harvey,mens,4,0.003,0.177,0.506,62.9
Brittany Levkulich,Stevie Petropouleas,womens,2,-0.009,0.168,0.487,29.1
Rafael Lenhard,Troy Akin,mens,19,0.029,0.185,0.549,95.4
Kayla Williams,Jaeda Minniefield,womens,13,0.026,0.194,0.542,93.7
Monika Wynne,Luana Stanciu,womens,3,-0.006,0.197,0.501,38.8
Edward Perez,Austin Bricker,mens,5,0.002,0.172,0.509,61.6
Andre Mercado,George Rangelov,mens,2,-0.021,0.192,0.464,5.7
Jason Loyd,Brandon Nsekpong,mens,5,-0.001,0.169,0.498,52.6
Christopher Crouch,Tristan Dussault,mens,3,-0.013,0.194,0.489,17.4
Tom Protzek,Anne-Sophie Courteau,mixed,9,-0.008,0.181,0.489,31.8
Andrew Caldarella,Maddy Rasmusen,mixed,4,0.007,0.189,0.521,73.2
Lina Padegimaite,Wyatt Stone,mixed,6,-0.003,0.197,0.486,48.1
Kiora Kunimoto,Anouar Braham,mixed,9,-0.009,0.177,0.497,28.0
Zoey Weil,Brandon French,mixed,9,0.041,0.2,0.572,98.1
Brandon Nsekpong,Luana Stanciu,mixed,3,-0.001,0.182,0.491,53.2
Christopher Crouch,Stevie Petropouleas,mixed,5,-0.001,0.183,0.505,52.8
Edward Perez,Brie Aldridge,mixed,2,-0.023,0.176,0.461,4.4
James Seagraves,Keilly Ulery,mixed,2,-0.008,0.179,0.496,31.6
Adam Harvey,Giovanna Morelli,mixed,3,-0.017,0.181,0.443,9.9
Sam Angelo,Jackson Ayotte,mens,2,-0.015,0.177,0.488,14.2
Connor McCartney,Pally Ray,mens,4,0.003,0.184,0.516,63.7
Will Mackinnon,Luc Pham,mens,7,0.016,0.178,0.525,86.0
Daniel Byun,David Litvinov,mens,2,-0.015,0.184,0.476,13.0
Jace Morris,Dana Raugust,mixed,7,0.002,0.19,0.515,61.8
Aanik Lohani,Ava Ignatowich,mixed,4,0.006,0.179,0.511,71.9
Edward Perez,Alexander Crum,mens,2,-0.002,0.18,0.478,51.4
Ella Cosma,Alexander Crum,mixed,2,-0.014,0.183,0.454,15.4
Liz Truluck,Darrian Young,mixed,2,-0.002,0.186,0.501,51.0
Stephen Madonia,Samantha Parker,mixed,2,0.005,0.186,0.504,69.5
Wil Shaffer,Jaeda Minniefield,mixed,5,0.006,0.183,0.506,71.2
Felicity Di Laura,Rachel Rettger,womens,4,0.019,0.193,0.533,88.8
Julian Arnold,Maggie Brascia,mixed,13,0.004,0.185,0.514,65.5
Ivan Jakovljevic,Lara Giltinan,mixed,2,-0.012,0.178,0.472,20.6
Jalina Ingram,Pesa Teoni,mixed,2,-0.008,0.187,0.493,32.1
Cason Campbell,Giovanna Morelli,mixed,5,-0.025,0.19,0.459,3.4
Ella Yeh,Adam Harvey,mixed,5,-0.001,0.192,0.489,53.7
Patrick Smith,Brooke Caruso,mixed,4,0.007,0.18,0.521,73.4
Simone Leonard,Miles Hoover,mixed,2,-0.011,0.173,0.496,22.0
Sergey Afanasenka,Nicole Conard,mixed,3,-0.009,0.178,0.486,28.1
Zoeya Khan,Carlos Di Laura III,mixed,4,-0.007,0.189,0.475,32.8
Dekel Bar,Jackie Kawamoto,mixed,7,-0.011,0.19,0.481,22.0
Alix Truong,Federico Staksrud,mixed,17,-0.013,0.184,0.484,17.1
Armaan Bhatia,Lacy Schneemann,mixed,4,0.004,0.178,0.514,67.1
Felicity Di Laura,Brandon French,mixed,2,-0.007,0.197,0.501,34.8
Steve Deakin,Lindsey Newman,mixed,4,0.015,0.171,0.524,84.5
Edward Perez,Camila Zilveti,mixed,2,-0.008,0.183,0.496,30.3
Eric Oncins,Catherine Parenteau,mixed,9,-0.009,0.186,0.458,28.5
Chuck Taylor,Paula Rives,mixed,2,0.006,0.188,0.518,71.6
Allison Phillips,Christopher Haworth,mixed,6,0.022,0.195,0.542,91.2
Rafa Hewett,Zoey Weil,mixed,6,0.012,0.164,0.526,81.7
Ella Yeh,Luana Stanciu,womens,2,-0.01,0.2,0.484,25.1
Isabella Dunlap,Mary Monson,womens,4,0.0,0.184,0.502,56.4
Genie Erokhina,Wyatt Stone,mixed,2,-0.012,0.177,0.469,19.7
Caden Nemoff,Kiora Kunimoto,mixed,3,-0.007,0.185,0.467,34.1
Tyson McGuffin,Tina Pisnik,mixed,18,-0.07,0.19,0.382,0.1
Sarah Ansboury,Wesley Burrows,mixed,2,-0.009,0.202,0.48,27.1
Chloe Igleski,Michael Loyd,mixed,2,0.003,0.185,0.515,63.6
Rachel Rohrabacher,Andrei Daescu,mixed,32,0.04,0.179,0.571,97.9
Yates Johnson,Lauren Stratman,mixed,5,0.042,0.196,0.566,98.4
Mohaned Alhouni,Lingwei Kong,mixed,5,0.01,0.186,0.525,78.8
Camila Zilveti,Brooke Caruso,womens,5,0.011,0.181,0.526,79.9
Nicole Conard,Dana Raugust,womens,3,-0.003,0.197,0.5,47.1
Tom Protzek,Pesa Teoni,mens,5,-0.005,0.19,0.519,42.4
Tam Trinh,Donald Young,mens,2,-0.003,0.171,0.501,48.7
Johnny Goldberg,Etienne Blaszkewycz,mens,2,-0.016,0.187,0.48,11.1
Michael Loyd,Augustus Ge,mens,4,-0.012,0.183,0.487,19.9
Grayson Goldin,Chuck Taylor,mens,5,0.002,0.171,0.505,59.9
Liz Truluck,Mya Bui,womens,5,0.026,0.185,0.527,93.6
Lucy Kovalova,Lacy Schneemann,womens,4,-0.007,0.189,0.477,35.1
Jalina Ingram,Lindsey Newman,womens,5,0.018,0.191,0.533,87.9
Armaan Bhatia,Christopher Haworth,mens,6,-0.02,0.187,0.464,6.4
Andre Mercado,Tama Shimabukuro,mens,9,0.042,0.197,0.571,98.4
Max Freeman,Jaume Martinez Vich,mens,6,0.004,0.167,0.498,66.8
AJ Koller,Juan Benitez,mens,3,-0.002,0.176,0.504,50.4
Pablo Tellez,Dekel Bar,mens,8,-0.025,0.19,0.459,3.5
Lea Jansen,Milan Rane,womens,4,-0.004,0.186,0.494,46.1
Blaine Hovenier,James Ignatowich,mens,8,-0.01,0.189,0.486,25.0
Meghan Dizon,Jackie Kawamoto,womens,6,0.004,0.175,0.509,65.1
Ryan Fu,Tyson McGuffin,mens,5,0.005,0.183,0.51,67.7
Alix Truong,Judit Castillo,womens,5,0.007,0.181,0.499,73.3
Riley Newman,Noe Khlif,mens,23,0.012,0.177,0.508,81.6
Ella Cosma,Ava Ignatowich,womens,2,-0.008,0.17,0.486,30.7
Christopher Haworth,Vivienne David,mixed,2,-0.003,0.186,0.496,48.6
Mya Bui,Juan Benitez,mixed,2,-0.002,0.174,0.486,51.6
Jay Devilliers,Juan Benitez,mens,3,-0.006,0.169,0.491,36.2
Pierina Imparato,James Ignatowich,mixed,2,0.012,0.169,0.528,81.7
Zoey Weil,Will Howells,mixed,4,-0.002,0.195,0.503,50.7
Zoey Weil,Mari Humberg,womens,4,0.011,0.19,0.525,80.4
Victoria Dimuzio,Jaume Martinez Vich,mixed,3,-0.009,0.173,0.487,27.4
Zane Ford,Zoeya Khan,mixed,1,-0.005,0.191,0.486,41.9
Christopher Haworth,Jaume Martinez Vich,mens,3,0.0,0.195,0.492,55.7
Stephen Madonia,Luana Stanciu,mixed,1,-0.001,0.187,0.506,54.3
Brooke Buckner,Pablo Tellez,mixed,4,-0.005,0.181,0.494,41.0
Jade Kawamoto,Ben Johns,mixed,3,0.006,0.19,0.508,72.0
Chao Yi Wang,James Delgado,mixed,2,-0.017,0.182,0.456,10.4
Felicity Di Laura,Kaitlyn Christian,womens,1,-0.004,0.183,0.513,44.4
Zoeya Khan,Stephen Madonia,mixed,2,-0.009,0.178,0.48,26.7
Hunter Johnson,Catherine Parenteau,mixed,2,-0.023,0.192,0.457,4.5
Jai Grewal,George Rangelov,mens,5,0.007,0.195,0.491,73.8
James Seagraves,Keaten Kappes,mens,3,-0.009,0.169,0.486,29.0
Miles Hoover,Shea Donahue,mixed,3,-0.004,0.189,0.491,45.1
Zach Gonnering,Keilly Ulery,mixed,7,-0.007,0.181,0.48,34.3
Monika Wynne,Keilly Ulery,womens,3,-0.013,0.192,0.491,18.6
Sophia Phuong Anh Tran,Seina Shima,womens,6,-0.0,0.191,0.487,55.5
Abigail Okelley,Emma Van Hee,womens,3,0.011,0.186,0.502,79.9
Anouar Braham,Anne-Sophie Courteau,mixed,7,0.012,0.178,0.534,81.2
Christopher Crouch,Anouar Braham,mens,11,0.005,0.182,0.511,69.1
Austin Bricker,Nicole Conard,mixed,3,-0.008,0.193,0.496,31.4
Christopher Crouch,Victoria Simon,mixed,5,0.0,0.177,0.494,56.0
Luc Pham,Troy Akin,mens,2,-0.006,0.195,0.489,37.3
Jaikin Gomez,Mouaad Alhouni,mens,4,0.017,0.18,0.537,86.1
James Seagraves,Rika Fujiwara,mixed,2,0.019,0.175,0.521,88.1
Miyu Hazawa,Hsieh Chen-An,mixed,2,-0.018,0.182,0.466,8.9
Olivia Phillips,Shea Donahue,womens,5,-0.018,0.192,0.486,9.4
James Kaoma,Miles Hoover,mens,2,-0.014,0.177,0.472,14.7
Kiora Kunimoto,Darrian Young,mixed,6,-0.014,0.178,0.474,15.2
Gabriel Joseph,Ella Cosma,mixed,2,0.006,0.171,0.514,70.1
Polina Libo,Jhonnatan Medina Alvarez,mixed,2,-0.006,0.173,0.482,35.8
Yates Johnson,Victoria Dimuzio,mixed,7,-0.003,0.177,0.491,48.3
Lindsey Newman,Patrick Smith,mixed,4,0.006,0.173,0.511,69.8
Kaitlyn Christian,Mota Alhouni,mixed,2,-0.019,0.184,0.472,8.3
Ashley Griffith,Luke Wasson,mixed,3,0.0,0.193,0.504,56.7
Jack Sock,Cailyn Campbell,mixed,5,0.02,0.185,0.53,90.1
Mehvish Safdar,Wesley Burrows,mixed,4,-0.007,0.172,0.481,32.2
Jack Sock,Blaine Hovenier,mens,7,0.008,0.178,0.518,75.6
Tama Shimabukuro,Spartak Rahachou,mens,2,0.003,0.18,0.507,64.4
Cason Campbell,Brooke Caruso,mixed,4,-0.004,0.177,0.486,44.5
Caden Nemoff,Audrey Adele Brown,mixed,2,0.007,0.176,0.522,73.5
Lauren Stratman,Donald Young,mixed,15,-0.031,0.172,0.452,1.6
Carlos Di Laura III,Lara Giltinan,mixed,5,0.023,0.181,0.526,92.5
Jake Anderson,Bret Berryman,mens,2,-0.014,0.176,0.471,15.8
Armaan Bhatia,Roos Van Reek,mixed,4,0.012,0.178,0.514,81.5
Ross Whittaker,Camila Zilveti,mixed,2,-0.013,0.194,0.481,18.7
Zoeya Khan,John Cincola,mixed,4,-0.005,0.189,0.494,41.9
Audrey Banada,Etienne Blaszkewycz,mixed,9,-0.024,0.191,0.446,3.7
Genie Erokhina,Judit Castillo,womens,8,0.026,0.184,0.545,93.9
Elsie Hendershot,Ella Cosma,womens,2,-0.012,0.193,0.49,21.4
Parris Todd,Federico Staksrud,mixed,18,0.038,0.181,0.565,97.7
Monika Wynne,Luc Pham,mixed,2,-0.006,0.171,0.471,36.1
Felicity Di Laura,Gregory Dow,mixed,4,0.009,0.184,0.504,77.0
Ting Chieh Wei,Roscoe Bellamy,mixed,5,-0.004,0.21,0.5,44.4
Jade Kawamoto,Augustus Ge,mixed,4,-0.01,0.188,0.486,25.9
Tyler Loong,Judit Castillo,mixed,2,-0.012,0.201,0.49,19.3
Alexander Crum,Giovanna Morelli,mixed,2,0.0,0.193,0.504,56.0
Juan Benitez,Olivia McMillan,mixed,4,0.019,0.198,0.517,88.7
Ella Yeh,Tama Shimabukuro,mixed,2,-0.005,0.192,0.504,42.6
Jade Rau,Wil Shaffer,mixed,5,0.015,0.195,0.514,84.2
Noe Khlif,Lacy Schneemann,mixed,6,-0.006,0.189,0.481,38.7
AJ Koller,Alex Walker,mixed,4,0.008,0.18,0.521,75.1
Chuck Taylor,Tatiana Ruhl,mixed,2,-0.006,0.181,0.476,36.4
Mohaned Alhouni,Aanik Lohani,mens,4,-0.005,0.169,0.492,40.2
Tom Protzek,Ava Ignatowich,mixed,2,-0.008,0.189,0.47,30.3
Andrew Caldarella,Paula Rives,mixed,3,-0.017,0.177,0.467,10.1
Dekel Bar,Catherine Parenteau,mixed,17,0.018,0.18,0.533,87.5
Lingwei Kong,Travis Rettenmaier,mixed,5,-0.013,0.176,0.503,17.5
Ivan Jakovljevic,John Cincola,mens,2,-0.009,0.186,0.471,27.6
Samantha Parker,Anderson Scarpa,mixed,2,-0.004,0.171,0.503,44.3
Jonathan Truong,Jaume Martinez Vich,mens,6,0.006,0.186,0.496,71.7
Liz Truluck,Cailyn Campbell,womens,4,0.004,0.189,0.504,66.4
Carlos Di Laura III,Chuck Taylor,mens,5,0.011,0.179,0.519,80.2
Yates Johnson,Mota Alhouni,mens,5,-0.008,0.188,0.488,30.0
Lea Jansen,Jessie Irvine,womens,4,-0.021,0.178,0.476,6.2
Roos Van Reek,Shelby Bates,womens,4,0.003,0.18,0.498,63.2
Ting Chieh Wei,Lindsey Newman,womens,5,-0.003,0.172,0.491,47.4
Lucy Kovalova,Mya Bui,womens,4,0.002,0.169,0.497,61.3
Eric Roddy,James Delgado,mens,9,-0.016,0.182,0.467,12.2
Ross Whittaker,Alexander Crum,mens,3,0.009,0.182,0.522,77.2
Jalina Ingram,Alix Truong,womens,4,-0.004,0.174,0.495,44.7
Pablo Tellez,Darrian Young,mens,4,-0.0,0.197,0.508,55.1
Zoey Weil,Hannah Blatt,womens,4,-0.0,0.169,0.511,55.4
Mehvish Safdar,Rachel Rettger,womens,2,-0.015,0.191,0.459,12.8
Steve Deakin,Camden Chaffin,mens,2,-0.004,0.182,0.511,46.3
Wil Shaffer,Pesa Teoni,mens,5,0.001,0.174,0.519,58.1
Travis Rettenmaier,Braden Jacobson,mens,5,0.014,0.186,0.526,83.4
AJ Koller,Dekel Bar,mens,3,-0.013,0.186,0.486,17.3
Julian Arnold,Donald Young,mens,2,0.008,0.185,0.508,75.9
Camila Zilveti,Audrey Adele Brown,womens,2,-0.01,0.189,0.483,25.5
Ava Ignatowich,Danna Funaro,womens,2,-0.016,0.185,0.47,11.4
Grayson Goldin,Brandon French,mens,7,0.009,0.188,0.523,77.1
Andre Mercado,Andrew Caldarella,mens,2,-0.005,0.183,0.488,42.1
Rachel Rohrabacher,Jade Kawamoto,womens,10,0.008,0.171,0.517,75.9
Jhonnatan Medina Alvarez,Juan Benitez,mens,3,-0.005,0.184,0.499,41.3
Christine Trifunovic,Tatiana Ruhl,womens,2,-0.016,0.177,0.473,12.1
Jade Rau,Genie Bouchard,womens,2,-0.001,0.182,0.493,54.2
Jay Evans,Devon Sikora,mens,2,-0.017,0.192,0.469,10.3
Monika Wynne,Stevie Petropouleas,womens,7,0.001,0.192,0.517,59.4
Monika Wynne,Usama Khalid,mixed,10,0.017,0.18,0.537,86.1
Emanuel Dickson,Andi Godwin,mixed,2,-0.002,0.185,0.506,51.6
Angie Walker,Martin Emmrich,mixed,4,0.015,0.196,0.541,84.4
Martina Frantova,Brandon French,mixed,2,-0.006,0.201,0.474,38.9
Rafa Hewett,Cailyn Campbell,mixed,5,0.014,0.187,0.52,82.8
Liz Truluck,Anderson Scarpa,mixed,4,0.0,0.178,0.498,56.8
Stephen Madonia,Lara Giltinan,mixed,2,0.009,0.179,0.516,78.0
Etta Tuionetoa,CJ Klinger,mixed,13,-0.013,0.186,0.481,17.6
Elsie Hendershot,Steve Deakin,mixed,2,0.007,0.184,0.528,72.9
Callie Smith,Noe Khlif,mixed,6,0.007,0.187,0.514,73.7
Ashley Griffith,John Cincola,mixed,4,-0.009,0.188,0.484,26.9
AJ Koller,Allyce Jones,mixed,12,-0.016,0.172,0.486,11.7
Christa Gecheva,Christopher Haworth,mixed,8,0.008,0.187,0.495,75.2
Jay Devilliers,Jackie Kawamoto,mixed,7,0.024,0.187,0.538,92.8
James Ignatowich,Mari Humberg,mixed,4,-0.003,0.192,0.491,48.8
Ella Yeh,Chuck Taylor,mixed,2,-0.007,0.191,0.484,35.0
Edward Perez,Ava Ignatowich,mixed,3,0.022,0.182,0.542,91.0
Eric Oncins,Anna Bright,mixed,13,-0.015,0.187,0.479,12.4
Mya Bui,Wyatt Stone,mixed,2,-0.009,0.179,0.488,28.7
Eric Roddy,Mehvish Safdar,mixed,2,-0.008,0.181,0.493,30.9
Cason Campbell,Marcela Aguila Ampon,mixed,2,-0.001,0.19,0.496,54.1
Camden Chaffin,Vivienne David,mixed,4,0.007,0.177,0.529,73.0
Juan Benitez,Alex Walker,mixed,2,-0.016,0.18,0.469,10.9
Luana Stanciu,Alexander Crum,mixed,2,-0.003,0.219,0.499,48.9
Caden Nemoff,Jaeda Minniefield,mixed,2,-0.005,0.179,0.504,42.3
Jade Rau,Andrew Caldarella,mixed,2,0.006,0.196,0.514,72.1
Ross Whittaker,Giovanna Morelli,mixed,2,0.0,0.182,0.511,55.9
Andrew Caldarella,Anderson Scarpa,mens,4,0.014,0.188,0.534,83.7
George Rangelov,Jaikin Gomez,mens,5,-0.011,0.188,0.476,22.3
