player_id,full_name,gender,games,value_mean,value_sd,w_mixed,w_mens,w_womens
72696117-bdb1-4e90-9131-e702b3ab2dff,Brenna Murray,F,21,-1.714,1.038,-0.001,nan,-0.02
392de00d-8c51-4096-be1c-b9e59d882913,Lauren Wong,F,16,-1.855,1.084,0.006,nan,-0.031
57d81852-8998-4d7c-9ed6-737c404c8650,Jericho Grollman,M,20,-0.54,1.004,-0.002,-0.008,nan
9e500bd3-b4ff-449e-81fe-9ef54d091dbc,Sarah Ansboury,F,44,-0.989,0.851,0.005,nan,-0.017
738265f6-e8cf-4d0c-8f2e-88ca455d1dc5,Ernesto Russo,M,4,-1.925,1.509,-0.008,-0.014,nan
4be45b4a-461b-43e3-b0a4-33effdc2248a,Dalia Garza,F,16,-2.218,1.122,-0.014,nan,-0.017
2819525e-d485-4ab3-a300-1c6dbdb3ae39,Quan Do,M,19,-0.96,1.171,-0.026,0.012,nan
d0f63c78-f753-45d9-a510-1b05298ea680,Erik Forsythe,M,26,0.389,1.023,0.001,-0.008,nan
2e858abd-e6cb-4a07-b6ea-fd6ca01556ae,Rachael James,F,26,-0.628,1.039,-0.002,nan,-0.018
910196c3-1d57-456f-b407-bc550a2edec6,Ryan Gilbert,M,14,0.034,1.191,0.025,-0.022,nan
276c3b2a-2dca-4124-a404-18ab4d412dcb,Jordan Bridge,M,7,-2.159,1.395,nan,-0.028,nan
a2c56686-b330-41e4-b7e8-bda8a3ec97a8,Ryan Fu,M,94,-0.005,0.564,0.004,0.001,nan
c3b08889-9218-45d7-a712-72d78dd9a0bb,Tanner Tomassi,M,40,0.057,0.857,0.011,-0.003,nan
e319e2cf-0fce-4c72-9197-f2674c7595b8,Zak Parks,M,9,-1.807,1.353,-0.024,0.002,nan
d36e9231-a965-46ae-9a8a-7ce05416805c,Joshua Reason,M,11,-0.515,1.305,-0.003,-0.001,nan
40c23f2e-99c3-4c87-8cc6-32f8b2d7b334,Carolina Mayorga-Perry,F,23,-0.651,1.032,0.008,nan,-0.024
