player_id,full_name,gender,games,value_mean,value_sd,w_mixed,w_mens,w_womens
b3dd67b6-42ba-4109-b974-149162bb7211,Federico Nani,M,10,-0.718,1.348,-0.007,0.005,nan
906cfb51-866b-461e-8794-bdad7c46cb22,Brittni Tonnessen,F,20,-0.466,1.202,0.009,nan,-0.008
64bd1db9-29c3-48c8-ac61-22eea701198c,Eva Kohutova,,2,-0.835,2.033,-0.011,nan,nan
7cb07784-a295-4038-b712-ec86ecd70c39,Michelle Esquivel,F,7,0.854,1.502,0.008,nan,nan
c7c8ac47-3be8-4351-aa7e-a88d3a0c158b,Katie Mell,,2,-0.102,2.12,0.001,nan,nan
4e73b5b4-d734-4258-91cf-b678d08200a9,Maria Ford,F,30,2.078,1.335,0.013,nan,-0.002
b032c581-0cfa-4263-ae43-b094d2946af3,Andrea Miller,,2,-1.528,2.156,-0.007,nan,nan
86ed685e-f72d-45fa-a1ca-1a1787eb820e,Vladimir Orellana,M,8,-1.102,1.89,-0.0,-0.007,nan
c00d1e76-0116-49f5-b0b4-9b518b9cd628,MJ Marrero,,24,0.592,1.629,0.001,nan,nan
bf96031e-108d-4a37-810a-d43f63339231,Audrey Banada,F,30,-0.66,1.194,0.003,nan,-0.002
1dcfe215-9845-4590-9432-8a3087e748af,Brittany Levkulich,F,9,0.084,1.762,0.003,nan,nan
48359011-0793-437a-bfa2-b7a4c5194689,Roger Dugas,M,14,-0.476,1.531,-0.003,-0.001,nan
21086dd0-deef-46da-913f-4064d25ba550,Mandy Gabriel,F,2,-1.338,2.109,-0.011,nan,nan
a33fae19-76c1-4ec3-9845-2b2b471baa70,Johnny Goldberg,M,26,0.557,1.002,-0.013,0.017,nan
1c49ab19-88d1-43b4-94cb-ab7ec9205ec9,Regina Goldberg,F,29,0.349,0.922,-0.007,nan,0.008
79b585e0-c2e0-4adc-a2f2-72b9e19cbe6d,Brandon Johnson,,2,-0.213,1.99,-0.005,nan,nan
623c9f3d-7974-463d-8e10-0b290ed48533,Alicia Lai,F,14,-0.289,1.196,0.005,nan,-0.006
c41e0c36-ca79-48b6-8453-15978e5f2655,Warren Tamanaha,M,12,-1.804,1.404,-0.002,0.003,nan
c62c2081-d9ce-4750-93f5-c9163bf46f74,Yaamunan Venkatesan,M,55,0.166,0.889,0.005,-0.013,nan
6f2e433e-3f78-4b6b-8a76-982ba6a6b340,Jake Panno,M,11,0.09,1.725,nan,0.001,nan
ba1def1f-afbe-4ae2-8300-dad3fa8146ee,Eric Diaz,M,25,0.218,1.58,0.001,0.001,nan
1abf464c-e8fc-472b-b1c8-f42a5c1fc02a,Natalie Hur,F,60,2.668,1.116,0.004,nan,0.006
8172788a-eec8-4064-90ee-a01dd09e2729,Jaikin Gomez,M,83,0.26,0.729,0.003,0.001,nan
d0513962-42f2-40e9-904e-b5b615587b98,Janaye Sakkas,F,40,-0.567,0.911,-0.021,nan,0.025
f88138cf-6e2c-476a-ba4b-d9f40234575c,Joshua Yoo,M,12,0.703,1.642,0.004,0.002,nan
68c97127-3873-41f9-a1ec-9bb608a7a74a,Nicolas Almeida,M,44,0.181,1.109,0.008,-0.005,nan
d5d2a4dc-fb77-4686-8f63-d75694831b5c,Karthik Ganesh,M,63,0.867,0.971,0.01,0.005,nan
087c0954-17b8-440a-806d-a09a1547d9de,Carson Nguyen,M,16,-2.372,1.026,0.0,-0.013,nan
8ece463d-140b-47fa-a002-2e08b9d0140e,Sunny Krittayaweth,M,38,0.852,1.013,-0.008,0.006,nan
81535c8c-27d9-452c-a72a-61fc9f755b01,Will Mackinnon,M,124,1.724,0.45,0.018,-0.014,nan
2feffeaa-aca5-4c5d-aad6-62eb0d38a6be,Abigail Okelley,F,46,-1.75,0.64,0.009,nan,-0.029
2ba55b93-98c3-4fbd-a963-95fc8467d00a,Kelly Jensen,F,23,-2.173,1.11,-0.005,nan,-0.007
001e944e-7159-46c8-afe6-63c2754d9241,Brodie Smith,M,21,1.142,1.405,-0.004,0.013,nan
b046a7b0-2e97-403a-b28a-210cca13d0cc,Omar Garcia-Heredia,M,16,1.429,1.454,nan,0.009,nan
771a635c-4be0-4f47-a409-229d0471803d,Maddox Castellanos,M,20,-0.095,1.073,-0.007,0.001,nan
b43c46a3-0b98-4fdb-aa93-6c3982761aeb,Rob Hutchins,M,2,-0.281,2.015,nan,-0.003,nan
70c18684-f615-4d05-9aa9-5cbdbd53ab9f,Carlota Trevino,F,108,3.346,0.792,0.012,nan,0.007
9ce32de7-16c9-4786-a7b0-8c1c2c623d69,Rafael Lenhard,M,135,2.367,0.583,-0.001,0.017,nan
32533c90-90c8-460b-b421-b86388642058,Jessica Bowman,F,7,-0.215,1.673,-0.001,nan,nan
fc9e5496-9afd-4473-8713-303669096a99,Tayah Cross,F,5,-1.088,1.76,-0.004,nan,-0.006
