match_id,game_number,ra_pre,wa_pre,rb_pre,wb_pre,ra_post,wa_post,rb_post,wb_post
cc0330e3-3ec8-4654-b262-d610b177e862,1,11,4,13,6,9,7,4,1
cc2d608e-9453-4d9b-a06e-b335a364d0d1,3,7,6,6,5,2,2,0,0
cc316167-fe58-4a0f-bb2e-1fc25d2d6677,1,8,3,11,6,12,7,8,1
cc323ec3-ea50-429c-850e-67ba19fd17fc,1,8,2,10,6,0,0,5,5
cc3c4836-29b3-4fb2-8fc8-d0c7f009db02,3,10,6,4,0,11,5,7,1
cc3d6d88-eb09-4025-a548-139325c2b2e6,3,16,6,13,3,6,5,2,0
cc4e980f-6a7c-49a3-b826-05c49deaa130,3,12,6,9,3,15,5,13,3
cc65edcd-d905-4fe2-b48c-864d9f76e277,3,9,6,5,1,10,5,9,5
cc68e8c1-e370-4432-b944-c79265951f5d,1,8,6,3,0,17,3,23,11
cc6f792b-9040-4987-9599-cb936be86999,1,10,6,9,4,10,5,6,2
cc79b406-6b0e-426b-a631-39c9cec646ce,3,11,6,9,4,5,5,0,0
cc9033b2-1677-44f0-beb2-9b760865c51a,3,8,5,8,6,11,6,7,1
ccab9f3b-b6ef-4ee9-806f-52267ac98df8,1,12,6,9,1,10,5,4,0
ccb2d917-0707-4ea8-9933-fd6b9d816e13,1,16,6,15,5,9,5,7,3
ccc447b3-1f48-4262-8090-f99b82d97173,1,8,5,3,0,29,20,9,0
ccc7d68e-ff00-4229-a24a-403406dc4c86,1,12,3,14,6,0,0,5,5
ccca0fb6-66d5-4995-9995-cdd4d5c6e283,3,11,6,7,2,8,5,5,1
ccd79784-a48c-4f55-8430-9419f57582ab,3,15,6,13,3,10,4,13,9
ccdaf3ff-822d-425f-a7b6-f72726a43224,3,10,6,6,1,8,5,5,3
ccdd2487-9d44-4cd2-925d-2abcf689dd57,3,6,3,8,6,10,4,11,5
cce9a09c-a53e-41f1-aa98-927437e29bc4,3,14,6,10,1,12,5,9,3
ccf3702d-0ffa-4df2-9763-76bf77a335de,3,9,3,11,6,9,3,11,5
cd0b5b47-28d9-47b7-84bb-1c707cbb5405,1,11,6,10,5,5,0,10,6
cd16f0a1-3bbf-43da-a30a-85074c575434,1,8,5,2,0,12,8,5,0
cd48b59f-3fec-4521-9457-80669ddaecb3,3,11,6,10,5,13,5,10,2
cd4b9570-8051-4799-8dab-7ff609457451,3,13,6,11,3,14,5,11,3
cd4c57c8-52a4-4adc-b4bc-3c0b8258f171,1,11,6,6,1,6,5,2,0
cd59dfab-2eaa-431c-bef9-b943c5c988aa,1,16,6,11,1,8,5,5,1
cd68fa89-80f2-4f5b-81da-9b260d35e5c4,3,16,6,13,2,20,5,21,7
cd6d8f5e-5cec-419f-9244-436cf90e0465,3,15,6,14,5,11,5,8,2
cd6f7d49-b3d8-4d69-a6e0-f385533db4e9,3,4,1,8,6,16,6,15,5
cd74005f-a981-4750-8310-fca811756348,3,14,6,11,2,7,5,3,1
cd7522a2-4ff8-4429-bc5e-6be4f99d72ea,3,11,6,9,4,19,6,20,6
cd9364d8-baeb-4bb0-9584-86ada7a11de8,3,9,6,4,1,9,5,5,1
cd9d34af-43b4-4b72-95a5-30097d698158,1,12,6,7,1,10,5,9,3
cdaa6a92-2842-4873-9b1d-6c623ad92475,1,10,1,14,6,15,7,12,6
cdb1e02e-21de-4e2c-91c0-0f9ed8893689,3,8,1,13,6,6,2,9,5
cdb9d2e2-05c4-4888-a9ff-7efcfc5952cb,3,14,4,16,6,0,0,0,0
cdc2e1f9-bd97-406b-ba06-9c22eee0fea0,3,13,6,13,5,7,5,2,0
cdc7ec44-d623-407f-a0be-2eac2f72a01c,1,9,5,5,1,8,5,4,0
cddace2d-2609-4feb-bdd4-6e490aaa190d,1,7,6,1,0,10,5,13,7
cde487ae-171c-4900-8127-37c599b74d83,1,14,6,13,4,14,5,13,5
cdec61ca-b6d6-4e29-8b77-9dbf2ecfe2de,3,11,6,9,3,13,5,13,5
ce110aef-07d3-4e87-b94f-04fae8b5f8ec,3,13,5,14,6,4,0,8,5
ce1b97fe-cfe8-41c4-9774-cfa19935830f,3,13,4,14,6,4,2,8,5
ce354eb2-7bf2-412d-9066-c2c90ed6aa96,3,13,6,11,5,6,5,2,0
ce3b5c33-0902-494c-a890-de4a2d54a508,3,17,6,12,2,13,6,14,8
ce41f4ee-fbef-463e-876a-087ff94230f9,3,13,6,13,4,9,5,6,2
ce65ab13-acbd-4db8-a977-37fd2e46b294,3,8,6,5,2,16,3,20,9
ce6bdc81-668b-4c51-a0eb-fec7578cfad9,1,8,6,3,0,12,5,13,7
ce72cc8b-638e-481d-84cd-239dafe73cb0,3,3,1,7,6,9,3,11,5
ce737a34-ca34-4837-8e66-96ef1c6f898f,3,9,2,12,6,6,2,10,5
ce830e23-dc65-44cc-8cdd-59f58d3410fc,3,11,3,13,6,8,2,11,5
ce830e23-dc65-44cc-8cdd-59f58d3410fc,5,3,3,0,0,6,5,0,0
ce87e8ef-e1c0-45b1-9528-256b673effcf,1,10,3,13,6,5,1,9,5
cea9ef3c-a19f-433b-8ea8-b11ba71c9748,1,1,0,7,6,14,8,10,5
ceaf1fcc-31b1-447d-ae5e-7d95176b21c9,3,10,6,6,1,6,5,0,0
ceb3ac3e-e914-409c-bfe6-2cf724103ce2,3,13,4,15,6,13,5,15,5
ceb93b8d-c390-4713-a715-c4c453809260,3,11,6,8,4,11,5,10,4
ced55ec6-b8cc-413a-a92a-641a944006ae,1,6,4,8,6,0,0,5,5
ceec1c1c-23e8-4e12-869f-119ffb4ea987,1,8,6,7,2,8,5,8,4
cf0dd8bf-77e7-4aff-9b76-b2327e7d6ce0,1,10,6,10,5,9,5,4,0
cf0e6f01-418d-4912-8329-71308ad7dd89,3,11,5,12,6,11,5,11,6
cf194c7a-8669-4ed7-908f-20a1f0ec4bc9,3,4,0,11,6,6,2,9,5
cf1dfd96-c730-45f9-a8ca-5d7b5002f974,1,12,6,8,1,7,5,2,0
cf3087c7-3cc0-4253-8a8a-d56423eb0365,3,7,6,3,1,7,5,2,0
cf3d90ba-0fa5-42a4-b187-23c0ea3dc3e4,3,10,6,7,3,10,5,12,6
cf672e82-5475-4fdc-abd5-a877b821b76e,1,12,4,14,6,28,9,27,9
cf818c31-fe4d-4f43-b6d2-261da5f5d6da,3,16,6,15,5,8,5,8,4
cf855d4b-0893-4b55-aef6-e63d7e722ece,1,10,1,14,6,15,9,12,6
cf8ee73c-8d5f-4b27-8942-1d75d3e3042f,1,6,2,10,6,3,1,6,5
cf98971a-a193-48f1-9fd9-2e00d465fe82,3,12,5,13,6,10,6,8,3
cf9e79eb-4d4b-4854-9b91-887cbf736f68,3,3,2,7,6,23,9,17,1
cfae54e3-5de6-4e0c-8ae3-0ea3d940e38f,1,7,6,2,0,11,5,9,3
cfc7cca4-9006-440e-a99a-330c9caef70b,3,6,1,11,6,18,10,15,7
cfd2c84d-5999-44e8-bb23-1355b29d1ce4,1,6,1,11,6,20,6,19,5
cfdda525-2054-4fe1-b9bd-b810ccc41f06,3,9,6,4,0,8,5,2,0
cfe41e0e-1f8d-4731-9aa3-6ba103617d01,3,11,6,11,5,7,5,3,1
cfefb37d-11e4-4285-b709-ed19ad6a3eb1,3,7,1,12,6,14,4,14,5
cffeeb7e-0367-4ea8-a9f4-84df3fbbcdcd,1,8,6,3,0,9,4,5,1
cfffb02d-4972-4636-8adf-430c49c53662,3,8,3,11,6,5,1,9,5
d0112289-b493-4472-9c0c-fff2e70cfa30,3,10,6,9,4,11,5,7,1
d04203f6-06e1-404b-8386-a721894c6f31,1,13,6,13,5,8,5,2,0
d04b293b-5380-47cc-aff9-85be5a189131,1,3,1,8,6,17,7,15,5
d07f37f1-4bc8-4c3a-a536-56f94b4bab86,1,10,4,12,6,8,2,10,5
d0820d2a-8ef0-493e-b472-7216d440b782,1,10,6,6,1,15,5,16,6
d095c7aa-8089-46c9-b9c1-a1e02c94ba5a,3,12,6,9,3,11,5,8,1
d098eb98-5ca6-45a8-b99c-e4c10aa6da9e,3,4,1,8,6,9,3,11,5
d0b08e57-96ad-4897-914d-6beea9c28c93,3,11,6,8,3,8,5,6,2
d0b31f0d-623f-4ed6-8b2b-fbc7abcd1a3d,1,9,6,7,4,9,4,4,0
d0bacf14-c69c-4e2e-b895-965724b319c5,1,6,2,9,6,4,0,9,5
d0c40354-4b7f-419d-8c65-056b1f704e26,3,10,5,7,2,0,0,0,0
d0ce3655-e758-4f70-9d33-c1f37aad6892,1,8,6,3,1,8,5,7,3
d0eafe03-e926-4dfb-80a8-ada3026c602c,1,7,2,11,6,12,9,3,0
d0ec5f53-8571-42ea-8451-042e79399198,1,6,1,10,6,2,0,8,5
d0f75222-3709-4c36-b567-20ceb19b06d4,1,12,2,15,6,11,5,11,5
d0f75d5c-bfd0-4b7b-acf3-d4a2a7428092,1,6,0,10,5,0,0,6,5
d0ffc438-94c0-4945-9969-34322917bad9,1,9,6,4,0,9,5,6,2
d1160a12-0ef2-4e5f-b30e-10725cf105d4,3,5,2,9,6,16,4,17,5
d11736ff-c364-4a04-8513-33c40651af97,3,3,1,8,6,3,1,7,5
d12328ce-668c-41e0-8a7a-652e59e67c4f,3,8,6,4,1,10,5,5,1
d129d133-bf57-4be8-9c51-c059af4198c7,1,10,6,4,0,15,5,14,4
d14475c2-68dd-46b4-a557-26cbf93de16a,3,6,2,10,6,7,1,12,5
d1453128-9ff6-4c10-8607-51024c44476e,3,5,1,10,6,20,8,13,1
d1491776-c7eb-4fc4-bad7-c94b0b437736,3,12,6,12,5,12,5,9,3
d16ddbfc-6ac7-4c10-a665-2d8ead574297,1,12,6,9,3,9,2,15,8
d16efee4-da3c-4d39-a5c7-6f0a7cf83875,1,6,3,6,2,14,9,5,1
d1b7e47c-51fd-46ed-a944-e37a64e449cc,3,11,6,8,3,7,2,13,8
d1c3bda2-d307-4c24-aabb-0df1d385d558,3,18,6,15,2,15,5,14,4
d1c999e2-b48c-4f24-a24f-b5ecc5693f2f,1,6,2,10,6,9,1,12,5
d1edff3b-dc74-442a-b485-411aad4ff4a6,3,12,6,10,5,5,2,9,6
d1f9458f-c35a-4fe8-9e95-a75d1e986e8c,3,9,4,10,6,12,6,12,6
d1f9458f-c35a-4fe8-9e95-a75d1e986e8c,5,5,2,8,6,19,10,14,4
d2100d67-cb10-4c07-a1e7-6c0917686be7,3,10,4,12,6,9,4,12,5
d21b7e3b-5b56-4c83-b3fa-be492679c5ba,3,13,6,9,2,10,5,10,4
d21bdcf5-f33f-43bd-bf48-1f2843bc80d5,3,9,6,4,1,12,5,11,3
d2238a88-c5a2-4f05-b263-96c0fb25c67b,3,3,0,8,6,4,2,7,5
d26ac5ee-9c26-4ac1-8b17-18c2f8645907,3,1,0,7,6,17,11,8,1
d26b4ac9-1b0c-462c-91ea-f67c28b3af16,3,12,4,13,6,17,8,14,4
d280f92b-29e8-4044-aafd-6615df9c8b1a,3,14,6,14,5,11,5,8,1
d28ac9a6-cd99-4174-94f9-ed8144df384a,1,12,5,13,6,9,6,4,1
d28cf43e-6a14-41af-80f7-90ac87b9ece7,1,11,6,7,1,7,5,2,0
d2a8a5ac-ddec-4f37-8e65-8cbda487ccd0,3,10,2,14,6,13,5,13,5
d2a8cf0c-0033-44c2-893d-d184005918e5,1,10,6,6,2,8,5,6,2
d2bd4fdc-af66-4b3f-861d-506cf5d1d35b,3,11,2,13,6,16,7,14,5
d2c1c77c-c337-4bf4-83cb-0ce977906f39,1,10,6,9,5,13,8,13,7
d2cbed5c-9586-4073-b7a3-c8c5f28bead9,3,8,3,10,6,10,3,13,5
d2d90315-28a2-4afa-8b53-abc8c0f2e905,3,11,6,5,0,6,5,4,2
d2e4e3f7-c407-45e0-806f-661e63305b28,3,15,3,18,6,6,2,10,5
d2f31e45-a451-4375-a1ff-ce12e8b1ba55,3,15,6,12,2,6,5,0,0
d2f55f93-a873-405b-a520-f038aacb03ba,3,13,6,13,5,8,5,1,0
d300eefb-b555-47a8-8538-f89eea76d953,1,7,6,1,0,8,4,8,4
d3123fd9-b3c8-45ef-bb1e-590f2e0442f7,1,8,3,10,6,0,0,5,5
d31c8746-9f63-4f18-a2ac-43e90a0ab820,3,18,6,17,4,9,5,5,1
d3225f5e-dbca-40d3-b68c-dad2f1dbeddc,3,9,6,5,2,9,4,10,4
d32b3bea-3d87-4796-a6e2-1d5c5b4c2454,3,13,6,12,5,10,5,8,2
d348a6d5-9cda-47ee-b8f3-1d480470f97c,1,9,5,9,6,14,7,12,4
d35a342c-eb3e-4bed-9b75-8f24e5b49f12,3,15,6,15,5,8,5,2,0
d360a614-d7ef-4dac-8912-c296def8baf9,1,7,6,7,5,15,6,13,5
d36186a0-fa1a-4548-a658-35298270ce7c,3,12,6,9,3,16,5,14,2
d383d053-3195-48c5-8b56-204fda44c574,3,11,5,12,6,5,3,7,5
d387139f-22a3-4285-b02f-735237058f2e,1,9,2,13,6,17,7,14,5
d398aa48-1a1d-4899-a6dc-b0fb04335177,1,12,6,9,2,17,6,18,8
d3a2f74b-3436-454c-abcc-f31169032441,1,12,6,9,2,7,5,3,1
d3accb11-0345-42e5-898f-ed9636069c4c,3,11,6,11,5,13,5,14,4
d3c3adbe-a897-4132-b684-a6dcede97814,3,13,4,14,6,17,5,18,5
d3c50c83-29ea-4e6b-80ff-165bf8cce79e,3,13,6,11,3,14,5,11,3
d3ce4d43-fc98-446d-b5ce-2afa5b43fc18,3,8,5,3,0,8,1,13,7
d3ce4e4a-cc69-42d5-8558-e101fcb68cfb,1,8,4,9,6,13,5,15,5
d3fc1960-4fad-42a9-aabc-83935d531255,1,12,3,13,6,7,1,11,5
d400cd98-653e-4796-9015-3ccf0654e080,1,15,6,12,2,13,5,10,3
d412133d-df14-4a46-8b88-06cd6b4838f0,3,12,3,14,6,5,1,10,5
d4199bb7-c274-4f0d-bd88-504ebc6b83c9,3,3,1,8,6,8,2,11,5
d423aa6b-327c-4470-afa6-39b964d92d12,3,11,5,12,6,4,2,6,5
d42d86c4-6abd-4ef4-b41e-15bb8e2d0692,3,8,6,5,3,9,5,8,4
d43444ff-ffd3-46ec-8658-071cdf88b547,3,12,4,14,6,8,4,9,5
d445a52e-f99f-44a4-adcd-f06acf0fce41,3,6,3,9,6,9,5,8,3
d45f6f10-2fb9-4214-98a2-0f1325658510,1,9,6,7,3,10,3,14,8
d470d4ee-739a-41ce-a27b-d55f101c22f6,3,11,6,10,4,9,5,5,1
d487a584-e41f-4456-9c6d-4abda8b3cf5b,3,8,6,2,0,8,5,3,1
d4908645-34bd-4701-be0a-8e4ef649b9da,3,12,6,7,0,11,5,9,3
d49f0c37-70c1-4d7b-906d-0b5dcf13e2ca,3,11,6,10,4,10,5,7,3
d4a0beb9-b611-43ca-b0cd-6148b7bf9ed6,3,4,1,8,6,13,4,11,2
d4ca52b6-c219-4043-bad0-1d9fa24214a3,1,10,6,7,2,8,5,4,2
d4dc0fff-97b6-433b-b2c2-534c25c27a00,3,9,6,6,3,20,5,20,6
d4ebf83a-dddf-4e2d-9ead-a554d7d531cd,3,11,6,8,2,6,5,0,0
d4ebf83a-dddf-4e2d-9ead-a554d7d531cd,5,14,6,13,5,8,5,5,1
d50e59a2-27e6-4efc-a0c6-cf9f00e1235a,1,5,1,9,6,5,3,7,5
d513d195-0797-4577-bb7f-bba698a1cb07,3,11,6,6,1,10,5,8,2
d52b8003-00f6-48dd-9006-0f5027ed1c16,3,9,2,14,6,20,9,12,1
d536b033-b9a5-4887-a7ab-2aef910f1ad4,3,9,6,4,1,6,5,3,1
d53bdb73-3c3e-4803-a8f3-223d69766f8a,1,13,3,15,6,7,3,11,5
d5405734-0ca7-48e0-a6bf-28c0e3af6eee,1,10,1,16,6,14,6,13,5
d54c5bd4-faef-4e54-ae14-a4e3c9ca7203,1,11,6,8,3,12,6,13,7
d54feec1-b4f7-44de-8368-a118edc2c38c,3,7,2,11,6,7,3,9,5
d56417b8-7875-42f7-9124-957bc647d268,3,7,6,1,0,11,5,11,5
d59633c3-0dad-4612-ae13-188c958e0478,3,10,6,7,3,12,5,14,6
d5b79773-0c87-4e0f-8a80-f3a7990589e5,3,8,6,3,1,10,5,8,2
d5c05630-4ae9-477d-aa5c-456fb554067c,1,11,3,14,6,9,3,10,5
d5c433c3-10c3-4542-8fbc-be71e413aa3f,3,9,6,8,4,5,5,0,0
d5d4db9b-9722-4860-9c04-8bcc2948d821,3,12,6,7,1,8,5,6,2
d5e31400-1914-4760-8b78-347a55a738e0,3,3,0,9,6,6,0,11,5
d5e80457-9382-4fbf-9a1b-f1c376f658d0,1,16,6,11,1,7,5,3,1
d5efb8d9-b9d3-49a4-b98c-a79609c19a88,1,9,6,3,0,7,5,2,0
d5effd79-62d6-4f54-a50b-aeae7e28e942,1,19,6,18,4,12,5,10,4
d5f5add0-3c95-4b4b-b6b8-6fb734da1b3b,3,4,1,8,6,7,5,8,5
d5f78c4c-77e9-40d3-81f2-aa842b21bd50,3,7,6,3,2,6,5,2,0
d5fdb694-1025-4266-88c0-552d3f356963,3,11,6,7,1,9,5,6,2
d6060353-fbf3-447e-ad46-a6a843d3c522,1,11,6,7,2,9,5,8,4
d60bac4e-a383-4601-b2ef-181d3bf98784,3,10,6,6,1,8,2,15,10
d61ddff9-126c-43a2-b68a-05e11dac27d5,1,14,4,15,6,6,0,11,5
d62390d6-a410-42bf-ba8b-8b5b2b3e149b,3,9,6,4,1,13,5,12,4
d6337c04-af55-403b-a968-064ca0da208b,1,12,6,7,1,20,5,22,5
d634e0fb-2867-4ac8-9cea-044366caf851,3,9,6,8,4,9,3,11,7
d6424796-c656-45aa-83fa-4902a1f094d4,1,7,6,2,1,10,5,10,4
d64d32be-2acc-4eee-9d2b-f12db5594982,1,13,6,10,3,8,5,6,2
d65f051c-e849-4de9-b0ad-1fd19bdb88fd,1,12,6,8,2,12,4,17,10
d66304c8-7478-4a26-aef1-09e5e657208c,3,7,1,11,6,2,0,4,2
d6641b4c-d220-4864-b8ae-7d66226f8d54,3,12,6,9,2,7,5,3,1
d68fddae-4fa5-4634-a46b-57d67859bd8d,3,7,6,4,2,11,5,10,4
d69c5d66-c5ba-40ca-b7be-22619d9c656b,1,13,3,14,6,12,8,8,2
d6a101b5-222e-47ad-9bda-3fa4a6400e94,3,14,6,13,5,12,5,10,2
d6c28550-3c5a-4427-be96-f4343d5c001d,3,17,6,18,5,12,5,7,1
d6c28550-3c5a-4427-be96-f4343d5c001d,5,8,6,6,4,7,5,5,3
d6d476ce-9398-4705-b605-2a4b69b017e4,3,12,4,14,6,11,8,7,4
d6d492cd-f0d7-4a66-a86c-9bae52e29119,3,17,6,15,4,9,5,6,2
d6d67f0a-b3b7-4794-9f77-71be68141957,1,12,6,10,4,5,2,11,7
d6dd9795-1bff-4d10-bf43-75ca6f7d0a59,1,9,6,5,1,11,4,6,0
d6e55b09-01dd-4184-bbb6-74d590bfa36e,3,10,6,5,2,10,5,13,7
d6e763df-d8b4-489a-8263-efbc8853bbb0,3,13,6,9,1,10,2,8,1
d6e8f9a3-4b17-48ac-9445-f8c70964dfc2,3,10,6,7,2,7,5,2,0
d6ed1c15-2f86-4371-8ed4-0e571483312a,3,16,5,17,6,17,6,14,3
d6f8ee69-5c30-4b60-9138-c1ca454de3b6,3,11,6,5,0,10,5,8,2
d6f96d75-86ca-4a3b-a4c1-52786daee77c,3,14,5,16,6,9,6,5,2
d6fc3ded-62b5-45af-b995-159d8ea7a70f,3,7,4,8,6,12,7,8,2
d72f8b3c-77c3-49b2-94d2-d26e38254d1a,3,6,2,10,6,8,4,9,5
d72f8b3c-77c3-49b2-94d2-d26e38254d1a,5,11,6,8,3,11,2,16,8
d72ffb49-9fe8-46ee-a7ad-2a226e68591b,1,5,1,9,6,10,6,9,5
d733c8bb-8f3e-4f00-9fb3-a54122f4ef0f,1,28,4,28,6,11,3,12,5
d735c08b-ffaa-434a-8d4d-c37579a066e3,1,7,6,3,2,9,5,6,2
d7387afa-db3d-4d3e-8c12-756aa2bd9053,3,25,6,24,5,6,3,9,6
d739cc40-b4c3-4c1f-8184-1eb62e7d7547,3,18,6,15,3,13,5,12,4
d7648b40-03c8-4b6e-b87a-90ccdfc0453c,3,6,6,0,0,12,5,15,7
d7774f16-b350-4ed0-b947-c10e4ca130bf,1,10,6,8,3,10,5,10,4
d7782e41-8d18-4276-ad75-88d2b6785b77,1,3,1,7,6,18,10,11,3
d77b1551-d797-4a12-bbd7-55869c26500a,3,4,3,2,1,19,9,16,6
d77cfb32-313b-4a75-bc77-3e60ba550600,3,4,1,9,6,5,1,9,5
d77dc5b8-0dcd-4327-9c82-d339f421c2cc,3,9,5,9,6,15,6,11,1
d7852d6b-fd69-4857-8f8c-6e9b419a896f,3,8,6,4,2,5,5,0,0
d7897854-4822-46f5-ad4e-547c187a1e5d,3,3,1,9,6,6,3,11,5
d78ddd11-63d6-40b9-8be8-8435678f10ec,3,7,6,1,0,7,5,3,1
d78fcdc8-09ad-4c22-9dd4-524b95f861e0,3,10,4,11,6,9,7,6,2
d79bf56d-bbfa-4507-804e-2c1b2bbe6ed3,3,10,3,12,6,20,10,16,4
d79da18b-9490-42a1-852e-b696c597974e,3,12,4,13,6,4,0,9,5
d79e082b-df2e-4d5f-b438-d698ab751deb,1,13,6,12,4,13,5,12,4
d7a3630d-8bec-45c6-b46c-ed1b97de1f24,1,10,6,0,0,11,5,0,0
d7b3b700-7cba-49c3-867b-96872960eae2,3,5,1,9,6,10,0,16,5
d7bd6585-febe-4219-a6f9-a55801611ffe,1,9,6,3,0,7,5,2,0
d7da3f79-fc2e-4346-aece-630bc8f2ddac,1,6,0,12,6,8,4,8,5
d7dd64ee-e8d2-44d0-96d2-67214e11e735,3,11,4,12,6,9,3,12,5
d7ebb493-dae2-421a-89b6-b78e85f6b182,1,7,6,4,2,8,5,3,1
d80ba2bd-50a6-4112-8a7f-aa23765f0e91,1,4,2,7,6,3,1,7,5
d821f8e0-c0d0-48d6-ac37-a9c0b140aa69,3,17,6,14,3,10,5,6,0
d822ab8f-24f4-404b-b14f-9fc27b2d7942,3,9,4,11,6,11,7,6,1
d8376b9f-d57a-47c4-a7b2-badebbf72628,1,13,6,12,4,12,5,10,4
d83c4edd-94ae-4cc1-9111-489403f4294f,3,7,1,11,6,12,5,9,2
d8432ad9-434f-49c1-9d92-d4b7782ccbd6,3,9,6,8,4,9,3,12,7
d8573055-924a-48cb-9c2e-471104813ed6,1,8,4,9,6,2,0,7,5
d862d0c8-91b1-4755-87ba-2d65193f1566,3,7,3,9,6,4,0,9,5
d867ba5c-b4c9-41e9-8abf-0296d0cec466,1,10,6,6,2,7,5,4,2
d87e396f-0b83-4f6b-9272-dd6d6ca0e413,3,12,6,9,3,11,5,7,1
d88094e9-999f-4f95-8639-09e0b6ce6490,3,6,6,2,1,7,5,2,0
d885444e-af5b-43d8-ab0a-0f4fc4433473,3,6,2,10,6,15,9,13,7
d8952ffd-174b-4d8b-8b4c-62b03bec8c93,1,2,0,8,6,7,3,8,5
d8a6d101-0e12-4c36-8954-2eb827d2ccb2,3,20,6,13,4,10,2,10,7
d8a8316e-f465-49ec-be58-abfa61b220e6,1,9,6,7,3,9,5,6,2
d8ab069a-8746-4a5a-9d39-c943040c1c1b,3,10,5,12,6,13,4,12,1
d8ab8e2d-7c39-4aea-8cd8-aa6ac75009d9,1,10,3,13,6,8,4,9,5
d8b558c5-7417-4e1c-aa72-8f90907a05e0,3,9,6,4,1,12,5,14,6
d8b558c5-7417-4e1c-aa72-8f90907a05e0,5,13,6,12,5,13,5,10,2
d8d250b5-c1be-4875-a133-cb751e7361b0,3,14,6,12,4,8,3,12,7
d8d3d304-2285-4005-b395-a01361aea3a2,3,9,6,3,1,7,5,2,0
d8f7a798-67f6-453d-8d97-59fabc4e45a7,3,9,6,4,0,8,5,3,1
d8fdf3c1-468a-408e-a7c1-c46df024863b,1,12,5,13,6,8,6,5,2
d91fe4b1-1514-4ac7-9d6e-0510572d78d5,3,16,6,14,4,15,6,14,6
d920674e-39f0-45de-aea9-34c7e2a46d19,1,0,0,6,6,0,0,5,5
d9207ed3-fc82-49a5-9270-d8707ef181db,3,12,5,12,6,30,14,27,11
d92a1003-c0b6-4082-b7a9-4a9e16f391e4,3,14,6,10,2,15,5,14,4
d937edcc-c157-42fa-ae05-483bc9a2431a,3,12,6,8,2,6,5,3,1
d93b7897-36ed-4ca7-a719-85e5e3cb4bde,3,9,2,12,6,21,10,16,4
d93f25c3-b80e-48c7-82c7-30b1fb3bc3a2,1,7,1,12,6,6,0,11,5
d9540ad3-a81c-4e88-ba4d-dcf564c25be4,3,11,4,12,6,10,2,14,5
d9558eb6-3e5e-4a02-b039-a4dd902be16e,3,10,6,10,5,11,5,7,1
d972a83e-695e-4006-b1ea-faf6a4d1826d,3,8,5,9,6,6,2,9,5
d979b09f-1a38-4169-bd8a-6367c47f056f,1,3,1,8,6,2,0,8,5
d980ec08-06be-4326-b5d7-cfa82ad80955,3,7,4,3,0,5,2,1,0
d9afe321-bbdf-4a2e-b20d-c9537685050b,3,14,6,11,3,8,5,6,4
d9c01515-117a-472f-9b94-66afa35fab58,3,10,6,9,5,9,2,12,6
d9c71b7f-e669-41af-9597-89b828c352a3,3,10,6,7,2,12,5,13,7
d9c8431c-8ff5-47de-bcaf-7d56b65cacb6,1,9,6,5,1,8,5,4,2
d9d02289-c076-49ee-b252-d032f2a185c0,3,6,2,9,6,14,8,12,6
d9d1e85a-ed62-4cc6-89f0-749273af87f1,1,11,6,9,3,11,5,7,1
d9e66191-c721-4b70-b36c-2946265d3363,3,12,6,9,3,6,1,13,8
d9ef1637-873e-4c2f-a045-9c1a1047757e,1,9,5,10,6,14,7,11,4
d9f684da-ffc4-493d-ad95-70080128c9be,3,9,6,8,4,12,5,10,4
d9fbfe37-5b61-4015-b979-9cf85e04c80b,1,16,6,12,1,13,5,9,1
da0a61d2-d126-45db-8478-00b16405014d,3,10,3,13,6,11,5,10,5
da1452c0-de15-4f82-83bf-aad4de230cf3,3,5,1,9,6,4,2,8,5
da1864a3-127b-4992-b631-4fa444924709,3,9,6,3,0,15,5,18,7
da1fc96e-5b13-461a-8bf5-068bad96b231,3,14,6,10,2,8,0,14,6
da2c0a4a-709c-4edb-ae59-7d4562191815,1,10,3,13,6,0,0,5,5
da47eb5d-94c7-49c5-b2d4-343f4fb7fddc,1,14,6,11,2,11,5,10,4
da4f78dc-4da6-4825-923b-3d9f175c7db9,3,12,6,12,5,7,3,8,6
da515545-f18d-47fe-91d8-262a8f81e923,3,11,6,14,4,10,5,15,5
da53a62c-e789-4537-bd9e-893ba2f3413a,3,11,6,10,5,7,5,2,0
da5b87dc-4bab-49e8-a8e8-5da17a587e2d,1,7,1,12,6,13,3,15,5
da662227-89eb-44ec-af6d-a6d41e1eb8cf,3,8,2,11,6,13,5,13,5
da67ed94-470e-45f3-861f-e763ac520f5c,1,11,6,9,4,8,5,4,0
da6bdf09-19c3-4531-8d57-1b6328425757,3,16,6,15,5,10,3,12,6
da88a47e-eec5-4d5f-9f84-9b76fa9c9d06,1,2,0,8,6,5,1,8,5
da8b4b0e-78b3-4788-996b-cfdd913d8f7d,3,12,6,12,5,10,5,6,2
dabcb948-560c-4866-96a0-3834652c0faa,3,2,0,8,6,16,10,11,6
dae1dc87-6c14-445e-aa63-0e347f5f3e40,3,14,5,14,6,9,3,11,5
dae6a112-3dab-43c3-b76f-31f53d456c72,1,11,6,6,1,9,5,11,7
dae9aa1f-2074-48b6-9341-0c3f24888c1e,3,10,6,8,3,7,5,6,4
daeb32e7-6df6-45a7-b7db-c76a411e576e,1,11,4,13,6,0,0,5,5
daed5ac4-b0a8-43ec-add0-0136407bd477,3,7,0,6,3,0,0,0,0
