player_id,full_name,gender,games,value_mean,value_sd,w_mixed,w_mens,w_womens
5e613cca-a5e5-49da-b400-c2d45c1c6361,Aiden Petterson,M,2,-0.307,1.968,nan,0.004,nan
659e710b-f6d3-487c-9d71-749728b874b9,Gavin Vaughn,,2,-1.358,2.003,-0.001,nan,nan
97e85c20-44bb-46e0-86ed-dd98e9d6e0d8,Alice Stoleru,,2,-1.374,2.03,-0.003,nan,nan
2e534a52-4d73-4243-a5f0-e3e71fc8941c,Kyle Rinck,M,2,-0.994,2.024,nan,-0.012,nan
ddf7852e-7a07-4949-9ba6-ccdbdcc9a0fc,Parker Ward,M,2,-1.078,2.008,nan,-0.003,nan
91846d4e-67fb-4891-87a6-bed8362b8e2c,Olivia Phillips,F,26,0.269,1.113,0.005,nan,0.002
100148cd-0ca6-40fa-b2aa-7986fdc2a554,Scott Peck,M,2,-0.823,2.031,nan,-0.002,nan
f6f66452-7ebe-4eb2-b2e3-f8ed1b692365,Jared Smart,M,2,-1.067,1.973,nan,-0.008,nan
a1158a98-f19d-4be0-b79b-15bf63afe499,Ben McNair,M,4,-1.569,1.75,-0.005,-0.002,nan
7d237b94-6187-4448-979d-65a507b3268e,Robert Shields,M,2,-0.954,1.989,nan,-0.005,nan
08b6b1ca-9a89-4678-b5e5-5b76dc994f64,William East,M,15,-0.641,1.488,0.008,-0.01,nan
deecf674-fbc5-4354-9248-562af0b781df,James Janssen,M,3,-1.046,1.972,nan,-0.002,nan
db824b1b-d422-46dc-b8a7-8cb41f546165,Harsh Nanavati,M,5,0.68,1.826,-0.003,0.004,nan
9f2b565c-5dd6-4a57-b23c-d6e3819689d3,Saby Karuppiah,M,2,0.021,1.88,nan,-0.002,nan
d7a9f127-2bed-4e76-a9f1-8e096ab1baa1,Dan Forsythe,M,2,-0.734,1.877,nan,-0.008,nan
36b47dfd-00db-4bf3-ae56-e6cd61e51a97,Ryan Lam,M,15,0.159,1.777,nan,0.001,nan
167e7a23-c919-460b-8586-a3966f588dcb,Hong Kit Wong,M,15,0.19,1.72,nan,-0.005,nan
d05d0739-3776-491b-8973-51cd4826a885,Taylor Stockton,M,30,0.385,1.084,0.011,-0.011,nan
5b4bdab0-7760-4740-9bcb-779225f3177e,Kenny Burst,M,2,-1.257,2.077,nan,-0.012,nan
046869aa-f73e-4f85-92b9-174e10d8321a,Chad Morris,M,2,-1.345,1.982,nan,-0.007,nan
91025a95-6e03-4830-a936-aefea2c5ca37,Monica Paolicelli,F,14,1.653,1.275,0.008,nan,-0.003
ababc250-f834-4e1b-a3e5-f7152faf0888,Kendall Warren,F,5,0.419,1.73,nan,nan,0.005
a174030f-977b-4035-b8af-b0b2190b8ef4,Jennifer Reifschneider,F,3,-0.506,1.921,nan,nan,-0.002
9a26504b-eb20-485c-8aec-543d1ba2e649,Susie Epp,F,4,0.082,1.873,nan,nan,-0.001
6a01a5b8-e44c-4190-a09b-d4fa084899ce,Lauralei Singsank,F,10,1.776,1.609,0.023,nan,-0.007
e838b7b5-ffd5-4a47-ac0b-f748dc6841d9,David Bieger,M,15,2.264,1.422,0.018,-0.002,nan
658d2f1c-5f7d-4baa-a6ca-d29d3fed6166,Wade Bryant,M,17,0.071,1.471,nan,0.003,nan
03db4060-fcb3-41f7-83d5-7ee732dd8841,Jade Rau,F,11,-1.329,1.429,0.0,nan,-0.004
57a228a5-e841-4eb4-9d63-8f737a9df1d3,Ethan Miller,M,2,-1.09,2.054,-0.006,nan,nan
e89e5596-0365-4cb3-85e3-a03d25d05d0f,Nicole Lange Beidacki,F,6,-0.444,1.675,0.002,nan,-0.001
6650c37f-7db9-4e10-b600-4c8e9f9ba942,Joseph Roeder,,4,-0.267,1.899,0.002,nan,nan
d8d51930-abf9-468b-9e43-55a9c0728d58,Anouar Braham,M,41,0.567,0.958,0.029,-0.021,nan
802151ee-567b-4d2d-ad07-280a4abf75e7,Jose Roberto Velasco,M,2,0.044,1.963,nan,0.0,nan
14c4c96f-0a49-4d07-b16d-f6cb782491f4,Kentaro Hamaguchi,M,22,1.421,1.155,0.004,0.006,nan
5ee2742d-1d00-47fa-bca0-bf8d6116bff8,Brandon Contratto,M,14,-1.717,1.453,-0.016,0.007,nan
