uuid,name,gender,n_high,n_low,regular,big,lift,lift_rank,skill_adj,skill_adj_rank,lift_halfA,lift_halfB
070be5dd-2dcf-44b6-b2e7-37d9fbd29aa2,Adalynn Lund,F,374,742,-0.0751,-0.2745,-0.1994,573,0.0149,354,-0.1815,0.0418
4adbb03a-4a62-4a76-9a3a-c11357556ba9,Robert Stirling,M,418,885,0.1671,-0.0329,-0.1999,574,-0.4294,774,-0.1481,-0.2985
8cefb109-0044-4545-a5c3-0cfb4df51612,Tavon Morrow,M,673,1396,0.0889,-0.112,-0.2009,575,-0.2074,655,-0.1961,-0.1864
ad45f02d-1352-4922-8228-76179833d104,Colin Wong,M,331,632,-0.1061,-0.307,-0.2009,576,0.1037,230,-0.3854,0.0622
660a75bf-df9f-4da0-ba25-07abf3e50b4b,Mikael Vollbach,M,284,606,0.1261,-0.075,-0.2011,577,-0.2322,675,-0.1847,-0.1396
c971bb40-090b-4e47-be58-905495e38401,Miles Hoover,M,1411,2938,0.1221,-0.0802,-0.2024,578,-0.2192,668,-0.3691,-0.1937
4ebf78a8-2d54-451d-a45f-42544f6a60f1,Kayla Nesbitt,F,177,398,0.021,-0.1827,-0.2037,579,-0.0315,422,-0.2634,0.0
2cff4f24-1547-4fe0-af74-9e3412f1ba71,Sam Querrey,M,669,1373,-0.005,-0.2098,-0.2048,580,-0.1461,591,-0.3653,-0.0525
b65efb9d-3466-4500-986d-ed13e9bb25f5,Elise Fortino,F,154,298,0.0113,-0.1936,-0.2049,581,0.1176,220,-0.0219,-0.1905
5bdaf230-63a7-41cb-8fcd-d774ec99d51e,Victoria Nguyen,F,447,879,-0.1836,-0.3892,-0.2056,582,0.0488,308,-0.169,-0.0402
41c769d6-a3de-4db0-b7b7-cec7c5dee51c,Ishan Balakrishnan,M,167,325,0.0933,-0.1134,-0.2067,584,0.0252,338,-0.1423,-0.1977
906cfb51-866b-461e-8794-bdad7c46cb22,Brittni Tonnessen,F,170,329,-0.1316,-0.3383,-0.2067,583,0.1413,199,-0.0016,-0.1402
a991a28b-3f46-4367-854e-6e5ed5132056,Matthew Nesbitt,M,175,343,0.0987,-0.1084,-0.207,585,-0.1402,579,0.0,-0.1884
ab3af95f-cc49-4ff2-a731-668dd10a6b50,Farzin Amiri,M,566,1061,-0.0215,-0.2292,-0.2076,586,-0.143,585,-0.0975,-0.3187
08208add-da5e-4a73-adb0-f1a86bf28153,Alex Guy,M,406,770,-0.0898,-0.2976,-0.2078,587,-0.1313,570,-0.3359,0.0865
e4adde58-d9a0-4f1c-afb4-96bbc7f33d22,Benjamin Grant,M,332,686,-0.0997,-0.3079,-0.2082,588,0.0896,256,0.066,-0.1857
df443e1a-4508-4b35-917b-2780cf0ff6c8,Eddy Kim,M,199,435,0.3094,0.1011,-0.2084,589,-0.2457,684,-0.3054,-0.0075
9d80e298-b7d6-4094-988d-6dd488a91c52,Matt Rucinski,M,243,519,0.1675,-0.0413,-0.2087,590,-0.2572,695,-0.0736,-0.1263
bca78de4-9ff3-4dba-b182-6765f2a40fcc,Neil Mediratta,M,367,639,-0.0096,-0.2186,-0.209,591,0.0201,345,0.223,-0.4147
53eadec7-a6b1-4ce3-9825-d76affdc3f4f,Juan Varon,M,769,1486,0.1752,-0.0345,-0.2097,592,-0.3561,760,-0.1693,-0.1913
bcc72b93-5072-475b-a088-e8cffc39af23,Mason Durbin,M,176,322,0.0265,-0.184,-0.2104,593,-0.1709,613,-0.0663,-0.2504
21ed6c0a-6f07-4e74-afae-9e2218085daf,Levi Daniel,M,410,822,-0.0485,-0.259,-0.2105,594,-0.1119,542,-0.03,-0.1551
67374341-3f7d-4434-95fe-7b6e826e6ca4,Kevin Dong,M,210,431,0.0656,-0.1453,-0.2109,595,-0.1027,531,-0.0936,-0.1384
4f142e8d-9a57-41cb-a89b-5b4c3af752fa,Ella Boydston,F,994,2049,-0.0352,-0.2468,-0.2116,596,-0.3343,754,-0.1502,-0.1495
1c565be0-8543-4679-8dad-1bc917b2f41c,Alexandre Gauthier,M,177,361,-0.1121,-0.3257,-0.2136,597,0.1739,173,-0.267,0.0869
18dd2b8c-d93c-43eb-be75-a64bcf36f486,Julia Ronney,F,554,1198,-0.0186,-0.2325,-0.214,598,-0.107,537,0.0271,-0.2619
c58f8822-c9f6-4480-90f7-09ec5b810736,Mia Turcsany,F,286,574,-0.1968,-0.414,-0.2172,599,0.1535,187,-0.134,-0.0615
14f68da3-a855-4656-a618-81b5d8ff6bec,Jarryd Woog,M,253,487,-0.0178,-0.2354,-0.2176,600,-0.1837,625,-0.187,-0.1806
0ac11983-04a4-49b8-80b6-afbc7453465e,George Bulger,M,198,403,0.0047,-0.2146,-0.2193,601,0.221,130,-0.1028,-0.1787
9068b689-e580-4d2f-ac56-8c57d54a7c11,Eli Trumeter,M,155,314,-0.0174,-0.2372,-0.2197,602,0.0152,352,-0.0762,-0.2002
6ae70906-53f3-49ed-a7a1-8d967a528300,Chas Howard,M,219,402,0.0876,-0.1326,-0.2202,603,-0.076,488,-0.175,-0.1896
6aa6ce7a-8246-4bfd-9d8a-a67bb5f95257,Bao Duong,M,211,410,-0.2559,-0.4769,-0.221,604,0.19,154,-0.2726,0.0455
56f0b269-240a-42cb-b404-0b0bf747ad98,Dylan Lewis,M,294,656,0.0948,-0.1293,-0.2241,605,-0.2124,662,-0.0253,-0.2211
ce10eeaa-0854-4c37-ab63-73f16bed85bc,Syed Uzair Sufi,M,492,986,-0.0481,-0.2723,-0.2242,606,-0.1416,582,-0.1975,-0.0321
c3012322-e95e-4e38-a0d8-106f9e236869,Keilly Ulery,F,1252,2542,-0.1015,-0.326,-0.2245,607,-0.1306,568,0.056,-0.4156
26898786-4fd1-4dd9-bc18-a5c515a6b0ef,Maverick Messinger,M,284,573,0.0554,-0.1711,-0.2265,608,-0.1207,547,-0.0691,-0.2783
c00d1e76-0116-49f5-b0b4-9b518b9cd628,MJ Marrero,,209,520,-0.0108,-0.2395,-0.2286,609,0.0925,251,-0.3627,0.0904
722347d4-487c-473f-aec0-f856533f520d,Brookes Jones,M,327,700,0.0843,-0.1464,-0.2306,610,0.1216,216,-0.1609,-0.1345
ab0e7256-6f4e-43de-b85d-6bfab0bbc41d,Brayden Nguyen,M,295,580,-0.0024,-0.2331,-0.2307,611,-0.0553,461,-0.0989,-0.0783
3b7dc75e-0c73-4576-872a-a32e27106d67,Cole Whitaker,M,246,511,0.0553,-0.1778,-0.2331,612,-0.1695,609,-0.3506,0.145
8983be9d-1de3-4ae2-a6ed-1584a478bc33,William Owens,M,258,446,0.028,-0.2065,-0.2345,613,-0.0743,487,-0.2375,0.0354
fdbc0750-8ded-4bfe-9657-4b84779dcee6,Tiffany Wang,F,167,362,0.0426,-0.192,-0.2346,614,0.1853,159,-0.2181,0.0974
4e73b5b4-d734-4258-91cf-b678d08200a9,Maria Ford,F,332,667,0.0163,-0.2185,-0.2348,615,-0.13,565,-0.1947,-0.143
d1467954-5b55-4724-9cd5-4d8dd54f2fc0,Jake Benjamin,M,178,321,0.0844,-0.1507,-0.235,616,0.1257,213,-0.1291,-0.1414
71c8bad4-9344-41c3-b0bc-86675b6f38d9,Evie Kenna,F,386,748,-0.047,-0.2831,-0.2361,617,-0.1235,552,-0.0409,-0.2534
ef6713e4-bbb0-4f41-b874-15c7fe79d5e6,Charlotte Wasson,F,155,285,0.0112,-0.225,-0.2361,618,0.29,86,0.0,-0.2692
7a300520-8298-4458-8968-db478e23e9be,Tobias Moreno,M,331,726,-0.0301,-0.2687,-0.2386,619,-0.144,587,-0.1066,-0.2233
1bb4e304-37c1-43eb-b223-6eb45ab3b78a,Madeline Schulte,F,680,1450,-0.0859,-0.3251,-0.2392,620,-0.0581,465,-0.0343,-0.3031
ea90bdd7-53bf-4892-8bc9-802c55feee1e,Ruben A Gonzales Jr,M,347,638,0.1276,-0.1124,-0.24,621,-0.0809,494,0.0201,-0.3214
8172788a-eec8-4064-90ee-a01dd09e2729,Jaikin Gomez,M,828,1746,0.1408,-0.1002,-0.241,622,-0.1328,572,-0.0364,-0.3935
6392c4f6-2b1d-4595-b7ff-9958bed31ff4,Ronan Camron,M,175,367,0.1387,-0.1026,-0.2414,623,-0.2926,728,-0.1464,-0.2182
b70cca60-0d9b-45e7-9327-ec95e850d1e2,William Hart,M,298,559,-0.1609,-0.403,-0.242,624,-0.2559,693,-0.3063,0.0694
4798e757-53f5-4e52-92aa-98172c8f7862,Roos Van Reek,F,336,638,0.1767,-0.0654,-0.2421,625,-0.5538,792,-0.1529,-0.2713
16e2bfc0-c047-47a9-851d-1cc79ad3f7b1,Chase Womack,M,480,944,0.0208,-0.2227,-0.2435,626,-0.1796,620,-0.3749,0.1201
2a1c197a-eede-4639-9fbf-1133d648f7c7,Demetric Marrero Jr,M,475,982,-0.0987,-0.3425,-0.2437,627,-0.1211,548,-0.4028,0.0818
bb20d284-a077-49bd-8409-a3452e3067f3,Kevin Caulfield,M,509,997,-0.0781,-0.3227,-0.2446,628,-0.093,515,-0.0762,-0.2911
5d73e0b9-a7f9-4521-961b-8d79742ee23f,Albert Wan,M,555,1080,0.0103,-0.2349,-0.2452,629,-0.1671,606,-0.3701,-0.0709
34df6ae0-3b15-474c-81a9-63bebc580ed7,Brian Bonilla,M,248,494,0.0011,-0.2448,-0.2459,630,-0.02,402,-0.1037,-0.1631
22839b0d-41bf-4830-8f1e-0da170ebc723,Haley Ferguson,F,470,954,-0.0661,-0.3121,-0.246,631,-0.0951,521,-0.3418,-0.0451
8af41b49-c25b-4103-bf60-fa36ab5fc278,Chase Ora,M,249,509,0.0274,-0.22,-0.2474,632,0.0075,369,-0.4614,0.1517
c83efa76-ad13-43d0-a6b4-1a9dbc4bcbf1,Sammy Melin,F,176,326,0.1225,-0.1274,-0.2499,633,-0.0068,389,0.0,-0.2451
deb34ab5-bc2e-4fda-894e-600a62ca0fa7,Michael Shaw,M,203,446,-0.0114,-0.2625,-0.2512,634,-0.2058,652,-0.2001,-0.0485
cfca938e-f09c-4712-bb3f-2b88df706c8c,Nhật Minh T,M,201,474,0.0064,-0.2455,-0.2519,635,-0.0298,419,-0.2391,-0.0046
16deb566-c508-4f05-84d9-a01fb527a005,Michael I,M,154,268,0.185,-0.0672,-0.2522,636,0.0923,252,-0.0812,-0.1945
020d8ae2-4895-4135-b7dc-6f43b34c9926,David Hall,M,434,909,-0.0795,-0.3336,-0.2541,637,-0.2038,649,-0.2855,-0.095
e7139f62-049c-48e6-b08b-d8ea0fd44e82,Sydnee Metzold,F,160,317,0.2483,-0.0078,-0.256,638,-0.1725,615,-0.1452,-0.1906
623c9f3d-7974-463d-8e10-0b290ed48533,Alicia Lai,F,177,385,0.027,-0.2295,-0.2565,639,-0.0999,528,0.0,-0.2687
91846d4e-67fb-4891-87a6-bed8362b8e2c,Olivia Phillips,F,530,1074,-0.1353,-0.392,-0.2567,640,0.1892,155,-0.0988,-0.1305
49918aa2-e0c2-4736-a4b8-eb980f78f717,Filipe Parichkov,M,344,631,-0.0409,-0.298,-0.2571,641,-0.0945,518,0.0622,-0.2994
cb9ea037-f204-4216-ac56-930a01009166,Matt Burkhardt,M,637,1289,0.0098,-0.248,-0.2578,642,-0.2681,702,0.0269,-0.3854
a018902f-114c-4519-997c-4fdf52d4a0e1,Abbigal Hatton,F,1269,2634,0.0733,-0.1857,-0.259,643,-0.3084,737,-0.306,-0.2079
62865128-f55c-4c57-a35e-30834e4439b8,Bassem Kheireddin,M,465,904,0.1892,-0.0702,-0.2594,644,-0.3037,736,-0.181,-0.1773
4c974436-715d-41f0-9705-f25f108db163,Aleck Blair,M,188,405,-0.0136,-0.2736,-0.26,645,-0.0369,429,-0.0473,-0.2223
03ee9ee1-7ce1-4704-9a48-a504790e91b0,Justin Graham,M,351,691,-0.1156,-0.3769,-0.2613,646,0.0672,275,0.0186,-0.2453
f483a4bf-83ff-4e34-8629-72eed44e2662,Jeffrey Moulton,M,167,326,0.0843,-0.1783,-0.2625,647,0.2139,139,-0.2511,0.0
b924b201-a7b1-4af5-83ef-d132c2d27008,Lara Giltinan,F,646,1317,-0.0943,-0.3573,-0.263,648,-0.1351,574,-0.1425,-0.1479
68d3b279-8b2d-4055-8eb3-b28448c1f7d2,Katie Neils,F,155,278,-0.0173,-0.2816,-0.2644,649,0.1921,152,-0.1617,-0.1325
7cf93ef3-86b7-4bb4-937b-5b5dc4c72c32,Valerie R Simon,F,1138,2260,-0.0074,-0.2718,-0.2644,650,-0.1946,640,0.073,-0.4164
f932a82f-0702-44ac-9a1f-09bb5670b25c,Christian Lund,M,334,662,-0.1283,-0.3944,-0.2661,651,-0.0399,436,-0.2689,0.0884
4e220040-a533-4d43-85ba-29ad38b5a3b7,Clemens Graute,M,182,365,-0.0283,-0.2961,-0.2678,652,0.0861,260,-0.0729,-0.1933
a0582749-fb23-42cc-98ed-1915464c4814,Luke Wasson,M,1871,3810,0.0094,-0.2585,-0.2679,653,-0.2125,663,-0.2478,-0.2622
0517f4a6-2648-470e-a9ff-8cf78eee3421,Connor McCartney,M,708,1550,0.1186,-0.1513,-0.2699,654,-0.1294,562,-0.3763,-0.0547
0b75af4a-8c68-4ff7-a2f1-09bda71b5bed,Andre Mercado,M,1957,3682,-0.127,-0.3977,-0.2707,655,-0.2155,666,-0.3171,-0.2312
4553e8f7-d51d-41cd-bc23-752742441bff,Garrison Eaby,M,662,1318,0.0399,-0.2326,-0.2725,656,-0.2685,703,-0.1009,-0.2351
dba7cf49-9f57-43e3-878d-a63ced26a243,Jaeda Minniefield,F,1812,3545,-0.1143,-0.389,-0.2746,657,-0.2141,664,-0.1826,-0.1896
da1847da-b6a7-43cc-8ba1-1b6c775f29c4,Andrew Anh Pham,M,561,1126,-0.0081,-0.2839,-0.2757,658,-0.0581,466,-0.0321,-0.3307
03db4060-fcb3-41f7-83d5-7ee732dd8841,Jade Rau,F,1131,2365,-0.0138,-0.2897,-0.2759,659,-0.1774,618,-0.3967,-0.0231
7d4e35ed-83cd-4872-81da-6a78d5a7a4d4,Bryson Alexander,M,180,346,-0.0321,-0.3082,-0.2761,660,0.0214,342,-0.0226,-0.2189
89647b43-f3f5-49e6-896f-614f0175a3f5,Jackson Ayotte,M,1180,2393,0.0263,-0.2514,-0.2777,661,-0.2773,714,-0.2195,-0.2485
14425212-36dd-43e0-bd0e-518303d3a8c8,Jake Presser,M,175,333,0.1956,-0.0822,-0.2778,662,-0.1238,553,-0.1931,-0.1623
e4bf2cca-f71a-4ded-89fe-39db811423db,Jace Howard,M,633,1228,0.0147,-0.2643,-0.2789,663,-0.3113,741,-0.0611,-0.3582
37a2a373-8d3e-4177-bf1b-e6c9eaa52f5e,Natalia Simson,F,516,1081,-0.0206,-0.3004,-0.2799,664,-0.0162,399,-0.022,-0.2423
9885290a-b002-41ab-b27c-eeacbc197822,Flynn Orton,M,163,338,0.2322,-0.0488,-0.281,665,-0.4036,770,0.0101,-0.2635
19a1f7fe-1d16-418a-be95-785266ff586e,Yolena Carlon,F,260,529,0.0587,-0.2232,-0.2819,666,-0.0787,491,-0.105,-0.2164
481d9fef-ed7a-4fc9-9d19-a4f9b5a57d56,Ella Cosma,F,626,1365,-0.1972,-0.4792,-0.282,667,-0.0328,424,-0.4296,0.0301
ecd31a05-120f-4373-b5c1-21136f8f0bf1,Braden Jacobson,M,1041,2001,-0.0851,-0.3678,-0.2827,668,-0.2882,724,-0.1508,-0.2655
dd2f2fe3-5333-4036-9d88-f108bdcee3fc,Giovanna Morelli,F,1199,2704,-0.013,-0.2964,-0.2834,669,-0.2467,685,-0.208,-0.2489
086c9ee0-0aa3-4d2e-bc64-22a683f44d73,Ahmad El-Zarif,M,240,532,0.1014,-0.1825,-0.284,670,-0.1459,590,-0.0839,-0.1895
9532d3f8-9418-4b59-af95-3cc5e7c2a066,Kelly Chen,F,352,727,0.1394,-0.145,-0.2844,671,-0.1584,597,-0.0384,-0.3434
e813ca8d-346f-4071-a933-4df20663f624,Sarah Mulhern,F,218,438,0.0784,-0.2063,-0.2846,672,-0.2059,653,-0.3268,0.0411
