p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Jay Devilliers,Dekel Bar,mens,17,-0.132,0.372,0.36,0.4
Alix Truong,Meghan Dizon,womens,13,-0.013,0.351,0.484,44.8
Callie Smith,Lea Jansen,womens,56,0.204,0.403,0.676,99.6
Lindsey Newman,Olivia McMillan,womens,6,0.006,0.354,0.508,61.3
Mari Humberg,Allyce Jones,womens,8,-0.075,0.38,0.428,4.9
Lina Padegimaite,Judit Castillo,womens,7,-0.029,0.4,0.475,28.7
Mary Brascia,Maggie Brascia,womens,14,-0.009,0.374,0.5,49.1
Lingwei Kong,Genie Erokhina,womens,28,0.132,0.379,0.624,97.7
Matt Wright,Jaume Martinez Vich,mens,14,0.012,0.369,0.529,66.1
Lucy Kovalova,Milan Rane,womens,16,0.004,0.38,0.504,59.8
Jalina Ingram,Pierina Imparato,womens,3,0.045,0.39,0.537,82.9
Dylan Frazier,Eric Oncins,mens,79,0.055,0.355,0.562,86.7
Andrei Daescu,Federico Staksrud,mens,101,0.034,0.322,0.545,78.2
Tamaryn Emmrich,Lauren Stratman,womens,2,-0.024,0.371,0.484,34.0
Rafa Hewett,Collin Johns,mens,8,-0.163,0.394,0.35,0.2
Max Freeman,Tyson McGuffin,mens,39,0.06,0.342,0.554,88.1
Augustus Ge,Connor Garnett,mens,36,-0.044,0.357,0.459,17.3
Etta Tuionetoa,Lacy Schneemann,womens,17,0.03,0.368,0.525,76.1
Mya Bui,Paula Rives,womens,19,0.217,0.397,0.709,99.7
Brooke Buckner,Chao Yi Wang,womens,23,0.007,0.356,0.508,61.6
Genie Bouchard,Marcela Aguila Ampon,womens,4,0.012,0.351,0.494,65.8
April Lommen,Cassy Deng,womens,2,0.006,0.344,0.516,61.5
Alexis Hayden,Jamie Voelker,womens,4,-0.028,0.363,0.485,29.9
Frank Welsher Iii,Molly Griganavicius,mixed,3,-0.017,0.376,0.501,41.4
Louise Kwong,Sam Angelo,mixed,5,-0.021,0.367,0.482,36.9
Tobias Golberg,Edward Kim,mens,4,0.027,0.359,0.517,74.7
Olga Zavarotnaya,Tobias Golberg,mixed,8,-0.049,0.414,0.45,14.4
Josiah A,Bridget Aguado,mixed,3,-0.003,0.359,0.498,54.2
Jacqueline Vitale,Edward Kim,mixed,2,-0.082,0.379,0.426,3.8
Stephanie Alliev,Matt Haugdahl,mixed,4,0.006,0.363,0.51,61.4
Paul Salmela,Jeremiah Norton,mens,2,-0.059,0.418,0.461,9.6
Sydney Sonday,Monika Wynne,womens,4,-0.034,0.367,0.468,25.2
Ariana Ajani,Kitri Boser,womens,6,-0.043,0.406,0.479,17.8
Jasper Schaadt,Karthik Ganesh,mens,7,0.125,0.395,0.604,97.4
Louise Kwong,Stephanie Alliev,womens,2,-0.017,0.349,0.492,40.7
Vritti Sethi,Victoria Nguyen,womens,7,0.026,0.369,0.529,74.3
Tommy Labat,Jamie Voelker,mixed,7,0.009,0.373,0.495,63.3
Vova Zverkovsky,Volly Johnson,mixed,4,-0.004,0.364,0.501,53.5
April Lommen,Mike Radermacher,mixed,2,-0.065,0.394,0.449,7.0
Elliot Schneider,Brittni Tonnessen,mixed,4,0.061,0.372,0.566,88.7
William Hsieh,Jonah Karczmer,mens,3,-0.042,0.371,0.464,19.3
Frank Welsher Iii,Justin Vizconde-Sopanarat,mens,8,0.026,0.38,0.528,74.4
Mia Purdun,Alison Brown,womens,3,0.006,0.37,0.507,61.2
Chrissie Cruz,Kathleen Pagel,womens,4,0.019,0.373,0.524,70.3
Molly Griganavicius,Natalia Simson,womens,5,-0.023,0.393,0.469,34.5
Joel Cassens,Mike Radermacher,mens,9,0.057,0.367,0.566,87.4
Jamie Hafner Jr.,Jordan Tacheny,mens,5,-0.022,0.402,0.472,35.8
Alexander Valencia,Josiah Watje,mens,2,0.008,0.369,0.508,62.6
John Macauley,Amrik Donkena,mens,5,0.011,0.367,0.501,65.2
Steven Will,Matt Haugdahl,mens,3,0.001,0.354,0.511,56.7
Brittni Tonnessen,Volly Johnson,womens,3,-0.032,0.37,0.469,26.2
Simone Leonard,Eli Steiner,mixed,7,0.03,0.363,0.519,76.0
George Rangelov,Zach Gonnering,mens,3,-0.06,0.386,0.445,9.2
Tommy Labat,David Dutrieuille,mens,7,0.031,0.39,0.534,76.9
Daniel Miron,Dale Kim,mens,6,-0.077,0.399,0.421,4.5
Monika Wynne,Freddie Powell,mixed,4,0.064,0.372,0.559,89.3
Manik Tandon,Brian Anderson,mens,3,-0.013,0.368,0.48,44.9
Mia Purdun,Chris Olson,mixed,2,-0.049,0.386,0.451,14.1
Zach Gonnering,Kitri Boser,mixed,5,0.029,0.348,0.525,75.6
Jesse Fan,Tayven Phiravong,mens,2,-0.054,0.404,0.458,11.6
Nisal Liyanage,Cassy Deng,mixed,2,-0.038,0.372,0.454,21.8
Chrissie Cruz,Jaikin Gomez,mixed,7,0.069,0.368,0.566,90.7
Victoria Nguyen,Mouaad Alhouni,mixed,4,0.078,0.364,0.578,92.3
Nisal Liyanage,Luke W,mens,2,0.001,0.38,0.507,56.5
Matt Bozoian,Blake Suard,mens,2,-0.015,0.411,0.492,43.0
Ernesto Fajardo,Brayden Nguyen,mens,7,0.01,0.388,0.512,64.6
Sam Szymanski,Brock Rzesnowiecky,mens,2,-0.043,0.37,0.479,18.2
Matthew Krakowski,Vova Zverkovsky,mens,4,-0.016,0.356,0.486,42.7
Elliot Schneider,Tim Jarmusz,mens,2,-0.04,0.393,0.453,20.6
Freddie Powell,Eli Steiner,mens,17,0.051,0.341,0.565,85.0
Christian Tanner,Khalijawan Barber,mens,4,0.01,0.365,0.509,64.4
Ajit Kurki,Brenden Everhart,mens,23,-0.025,0.369,0.474,32.3
Emir Hamzic,Martin Stanchev,mens,6,-0.034,0.38,0.469,24.5
Ernesto Fajardo,Sydney Sonday,mixed,4,0.01,0.387,0.517,64.4
Ariana Ajani,Martin Stanchev,mixed,6,0.033,0.368,0.53,77.5
Olga Zavarotnaya,Jacqueline Vitale,womens,2,0.029,0.375,0.515,75.5
Vritti Sethi,Justin Vizconde-Sopanarat,mixed,2,-0.065,0.373,0.444,7.1
Tristan Dussault,Easton Horricks,mens,9,0.002,0.374,0.507,58.4
Alexis Hayden,Joel Cassens,mixed,3,-0.013,0.384,0.489,45.2
Sergii Pogoretskyi,Hannah Pardus,mixed,2,-0.043,0.383,0.461,17.6
Mehvish Safdar,John Lucian Goins,mixed,2,-0.016,0.363,0.49,41.9
Caden Nemoff,Aanik Lohani,mens,8,-0.016,0.384,0.491,42.4
Anouar Braham,Marcela Aguila Ampon,mixed,4,-0.009,0.391,0.499,49.5
Mohaned Alhouni,John Lucian Goins,mens,12,0.001,0.348,0.506,57.8
Hannah Blatt,Zane Navratil,mixed,3,0.001,0.363,0.495,57.6
Edward Perez,Ashley Griffith,mixed,5,-0.02,0.423,0.478,37.8
Zane Ford,Lindsey Newman,mixed,3,0.055,0.38,0.554,86.7
Lingwei Kong,Martin Emmrich,mixed,9,-0.03,0.384,0.456,28.0
Connor Mogle,Abbigal Hatton,mixed,5,0.088,0.357,0.594,93.8
Camden Chaffin,Christopher Haworth,mens,4,0.021,0.365,0.525,71.6
Lauren Stratman,Wyatt Stone,mixed,4,-0.073,0.389,0.431,5.1
Adam Harvey,Giovanna Morelli,mixed,2,-0.007,0.361,0.492,50.5
Parris Todd,Andrei Daescu,mixed,82,0.042,0.342,0.55,82.2
Jace Morris,Pesa Teoni,mens,3,-0.025,0.39,0.489,32.4
Zoey Weil,Jaume Martinez Vich,mixed,3,-0.062,0.386,0.446,8.2
Rafa Hewett,Valerie R Simon,mixed,5,0.031,0.388,0.535,76.9
Ivan Jakovljevic,Anderson Scarpa,mens,14,-0.078,0.377,0.42,4.5
Alix Truong,Federico Staksrud,mixed,6,-0.098,0.372,0.408,2.0
Lacy Schneemann,Max Freeman,mixed,15,-0.104,0.368,0.404,1.6
Camden Chaffin,Emma Nelson,mixed,3,0.075,0.366,0.565,91.7
Caden Nemoff,Luana Stanciu,mixed,4,0.008,0.365,0.509,62.5
Roscoe Bellamy,Lina Padegimaite,mixed,4,0.03,0.378,0.521,76.2
Andrea Koop,Brandon French,mixed,6,-0.04,0.367,0.451,20.1
Chuck Taylor,Patrick Smith,mens,7,0.014,0.378,0.501,67.6
Milan Rane,Connor Garnett,mixed,22,0.064,0.358,0.569,89.6
Mota Alhouni,Anouar Braham,mens,4,0.075,0.392,0.573,91.6
Gabriel Joseph,Connor Mogle,mens,2,-0.076,0.362,0.436,4.8
Will Mackinnon,Ava Ignatowich,mixed,3,0.084,0.361,0.574,93.1
Tama Shimabukuro,Luc Pham,mens,8,-0.012,0.361,0.481,45.7
Ross Whittaker,Edward Perez,mens,3,-0.049,0.398,0.448,14.3
Michael Loyd,Alex Walker,mixed,8,0.027,0.396,0.529,74.5
Donald Young,Olivia McMillan,mixed,3,-0.046,0.368,0.456,16.0
Allison Phillips,Cason Campbell,mixed,8,-0.048,0.363,0.456,14.9
Callie Smith,Hunter Johnson,mixed,14,-0.04,0.385,0.459,20.2
Ella Cosma,Luc Pham,mixed,2,0.0,0.399,0.496,56.0
Zoeya Khan,Anderson Scarpa,mixed,4,0.013,0.372,0.504,67.3
Blaine Hovenier,Kaitlyn Christian,mixed,8,0.038,0.373,0.529,79.8
Daniel Phillips,Tatiana Ruhl,mixed,2,-0.004,0.358,0.491,53.0
Mari Humberg,Augustus Ge,mixed,44,0.045,0.371,0.544,82.7
Isabella Dunlap,Christopher Haworth,mixed,19,-0.156,0.405,0.361,0.2
Paula Rives,Darrian Young,mixed,3,0.052,0.372,0.546,85.3
Dekel Bar,Allyce Jones,mixed,5,-0.06,0.383,0.444,9.4
James Delgado,Gregory Dow,mens,5,0.1,0.368,0.581,95.5
Julian Arnold,Martin Emmrich,mens,18,0.004,0.354,0.503,59.8
Christa Gecheva,Isabella Dunlap,womens,4,0.017,0.374,0.529,69.6
Ashley Griffith,Ava Ignatowich,womens,8,-0.115,0.383,0.384,0.9
Allison Phillips,Mehvish Safdar,womens,3,-0.023,0.353,0.484,35.3
Dekel Bar,Wyatt Stone,mens,14,0.217,0.411,0.707,99.6
Parris Todd,Tyra Hurricane Black,womens,22,0.106,0.393,0.588,95.8
Jay Devilliers,Pablo Tellez,mens,13,0.067,0.365,0.551,90.4
Blaine Hovenier,Hunter Johnson,mens,12,-0.013,0.355,0.484,44.8
AJ Koller,Yuta Funemizu,mens,8,0.027,0.367,0.531,74.6
Hannah Blatt,Tamaryn Emmrich,womens,3,-0.007,0.375,0.482,50.7
Giovanna Morelli,Marcela Aguila Ampon,womens,5,0.025,0.358,0.521,73.8
Zoeya Khan,Paula Rives,womens,7,0.063,0.389,0.549,89.0
Mota Alhouni,Victoria Simon,mixed,2,-0.082,0.391,0.427,3.9
Zane Navratil,Carlos Di Laura III,mens,5,-0.051,0.389,0.451,13.3
Tom Protzek,Yates Johnson,mens,3,0.016,0.358,0.524,68.5
Federico Staksrud,CJ Klinger,mens,13,0.089,0.354,0.599,93.9
Zoey Weil,Andrea Koop,womens,2,-0.053,0.388,0.461,12.2
Nicole Conard,Kiora Kunimoto,womens,6,-0.014,0.373,0.474,44.4
Andrei Daescu,Gabriel Tardio,mens,15,-0.027,0.374,0.473,31.1
Meghan Dizon,Lacy Schneemann,womens,20,0.022,0.376,0.516,72.1
Abbigal Hatton,Emma Nelson,womens,3,-0.035,0.388,0.471,23.9
Cailyn Campbell,Tina Pisnik,womens,13,0.013,0.362,0.499,67.3
Armaan Bhatia,Grayson Goldin,mens,2,-0.007,0.368,0.496,50.8
Pally Ray,Shamus Flanagan,mens,5,0.098,0.391,0.586,95.2
Jalina Ingram,Jaeda Minniefield,womens,16,0.046,0.375,0.54,83.2
Alia Brown,Anne-Sophie Courteau,womens,4,0.0,0.371,0.504,56.2
Jazz Hearn IV,Chloe Diskin,womens,4,-0.005,0.389,0.48,52.1
Anastasia Outekhine,Jaiden Sam,womens,2,-0.048,0.372,0.446,15.0
Jasraj Sethi,Theo Yun,mens,9,-0.062,0.356,0.443,8.5
Spencer Duane,John Hopkins,mens,13,0.003,0.365,0.502,59.6
Pieter De Vries,Sebastian Gutierrez,mens,5,0.111,0.381,0.612,96.3
Lucas Pascoe,Zach Gonnering,mens,6,-0.046,0.374,0.454,16.0
Armando Ferreira,Mikar Larenzo Fisher,mens,8,0.002,0.408,0.494,58.0
Connor McCartney,Rio Newcombe,mens,12,0.193,0.394,0.681,99.4
Tama Shimabukuro,Riley Inn,mens,12,0.067,0.365,0.549,90.2
Evan Zoeteman,Alexandre Medawar,mens,5,0.008,0.376,0.503,63.1
Allison Phillips,Samantha Parker,womens,18,0.233,0.41,0.721,99.7
Sydney Sonday,Zoey Weil,womens,11,-0.038,0.373,0.47,21.4
Wendy Weston,Katie Neils,womens,6,0.058,0.416,0.544,87.5
Andre Vu,Eddy Kim,mens,4,-0.037,0.382,0.466,22.3
Bret Balka,Eric Gettler,mens,2,-0.033,0.365,0.471,25.8
Caden Nemoff,Jaikin Gomez,mens,4,0.021,0.392,0.517,71.6
Austin Bricker,Connor Mogle,mens,8,-0.14,0.395,0.391,0.3
Andre Mercado,Wil Shaffer,mens,5,0.031,0.369,0.515,76.7
Mulima Mulenga,Enrique Porchas,mens,5,-0.009,0.368,0.489,49.5
Maverick Messinger,Jace Howard,mens,27,-0.015,0.355,0.481,43.0
Audrey Adele Brown,Lindsey Newman,womens,4,-0.029,0.361,0.472,28.5
Jackson Ayotte,Armaan Jiwa Mawji,mens,20,-0.059,0.356,0.452,10.0
Nicholas Wade,Bret Berryman,mens,5,0.022,0.381,0.519,72.0
Jaden Lam,Gregorie Vinueza-Daly,mens,5,0.033,0.381,0.535,78.0
Amory Yagar,Ruben Osorio,mens,4,-0.042,0.397,0.453,18.8
R Kedam,Dan Nguyen,mens,4,-0.081,0.387,0.427,4.0
Antonio Medina,Michael McCaffrey,mens,9,0.031,0.391,0.53,76.7
Daniel Phillips,Braden Jacobson,mens,3,-0.023,0.39,0.469,34.5
Grayson Brandon,Sammy Lee,mens,2,-0.045,0.376,0.449,16.4
Billy Buchhauser,Kendall Kikkawa,mens,27,0.067,0.366,0.566,90.3
Vamsi Krishna Suddapalli,Timothy Hughes,mens,2,-0.048,0.422,0.452,14.6
Louise Kwong,Mara Vasvatekis,womens,2,-0.045,0.399,0.454,16.8
Rian Weston-Dodds,Ian Anderson,mens,2,-0.037,0.377,0.474,22.5
Victor Camilo Iii,Timothy Aurelio,mens,5,-0.034,0.373,0.464,25.3
Trevor Machek,Jaxon Thomas,mens,6,0.025,0.366,0.529,73.6
Janet Liu,Kelly Chen,womens,17,-0.123,0.368,0.394,0.6
Chloe Igleski,Mary Monson,womens,5,0.041,0.346,0.548,81.7
Yolena Carlon,Marie Lutz,womens,2,-0.026,0.367,0.497,31.2
Jake Anderson,Eli Steiner,mens,12,-0.114,0.379,0.381,1.0
James Kaoma,Nick Werner,mens,2,-0.052,0.386,0.465,12.5
David Creswell,Ethan Dysert,mens,3,-0.012,0.369,0.495,46.3
Jak Crow,Matthew Melgar,mens,3,-0.018,0.386,0.489,40.0
Nicole Kalhorn,Simone Leonard,womens,5,-0.02,0.371,0.483,38.0
Sara Bochte,Andrea McDaniel,womens,2,-0.064,0.407,0.444,7.5
Naomi Nguyen,Dana Raugust,womens,8,-0.055,0.387,0.439,11.0
Albert Wan,Matt Burkhardt,mens,5,0.008,0.392,0.507,63.0
Joe Prince,Craig Johnson,mens,3,-0.048,0.372,0.456,15.0
Mike Radermacher,Karson Feyereisen,mens,6,-0.03,0.383,0.46,28.0
Ashlee Candelaria,Kelly Goodnow,womens,19,-0.001,0.364,0.498,55.4
Jessica Wilcox,Karina Lam,womens,3,0.002,0.346,0.504,58.6
Matthew Mead,Matthew Finnerty,mens,13,0.059,0.397,0.538,87.9
Duncan Mulenga Jr.,Devon Sikora,mens,11,-0.004,0.364,0.493,53.3
Monika Wynne,Maddy Rasmusen,womens,3,-0.012,0.391,0.493,45.5
Lindsey Newman,Rio Newcombe,mixed,7,-0.024,0.389,0.489,33.9
Maddy Rasmusen,Braden Jacobson,mixed,8,-0.035,0.36,0.468,23.8
Sydney Sonday,Austin Bricker,mixed,11,0.089,0.364,0.602,94.1
Pieter De Vries,Chloe Diskin,mixed,5,-0.062,0.41,0.452,8.2
Anastasia Outekhine,Ruben Osorio,mixed,3,0.011,0.358,0.517,65.3
Chloe Igleski,Lucas Pascoe,mixed,11,0.122,0.382,0.599,97.3
Tama Shimabukuro,Samantha Parker,mixed,10,-0.093,0.383,0.413,2.3
Zoey Weil,Pesa Teoni,mixed,6,0.043,0.363,0.551,82.2
Mike Radermacher,Mara Vasvatekis,mixed,4,0.039,0.375,0.539,80.7
Jalina Ingram,Rafael Lenhard,mixed,11,0.173,0.404,0.641,99.1
Miles Hoover,Jaeda Minniefield,mixed,20,0.095,0.365,0.581,94.9
Daniel Phillips,Allison Phillips,mixed,32,-0.007,0.364,0.49,50.6
Yolena Carlon,Jackson Ayotte,mixed,4,0.016,0.378,0.514,68.7
Anouar Braham,Anne-Sophie Courteau,mixed,7,-0.013,0.364,0.486,45.4
Jaikin Gomez,Mary Monson,mixed,6,0.039,0.364,0.542,80.4
Connor Mogle,Audrey Adele Brown,mixed,43,0.052,0.353,0.539,85.4
Katie Neils,Michael McCaffrey,mixed,13,-0.035,0.356,0.455,24.0
Savanna Ticknor,Jaden Lam,mixed,2,-0.018,0.375,0.484,40.0
Janet Liu,Matthew Finnerty,mixed,19,0.129,0.361,0.625,97.6
Louise Kwong,Victor Camilo Iii,mixed,4,0.012,0.386,0.509,66.1
Albert Wan,Kelly Chen,mixed,2,-0.027,0.378,0.495,30.8
Karina Lam,Jace Howard,mixed,4,0.009,0.357,0.519,63.9
Antonio Medina,Jessica Wilcox,mixed,3,-0.035,0.379,0.473,23.5
Armaan Jiwa Mawji,Stevie Petropouleas,mixed,2,-0.023,0.376,0.48,35.0
Caden Nemoff,Christine Trifunovic,mixed,2,-0.067,0.372,0.429,6.5
Charles Case,Lily Goodwin,mixed,2,-0.063,0.399,0.449,7.8
Mila Bonfitto,Shamus Flanagan,mixed,2,-0.048,0.402,0.458,14.7
Kayla Williams,Zach Gonnering,mixed,4,0.083,0.37,0.584,93.0
Monika Wynne,Matt Burkhardt,mixed,20,0.01,0.345,0.505,64.7
Eduardo Santini Ayon,Florencia Rossi Luqur,mixed,2,-0.063,0.38,0.444,7.8
Molly Ticknor,Devon Sikora,mixed,11,0.011,0.37,0.504,64.9
Sebastian Gutierrez,Marie Lutz,mixed,9,-0.072,0.369,0.447,5.6
Maverick Messinger,Kelly Goodnow,mixed,2,-0.059,0.364,0.441,9.4
Wendy Weston,Matthew Mead,mixed,2,0.016,0.368,0.513,68.8
Jazz Hearn IV,Vincent Rettke,mixed,3,-0.067,0.381,0.444,6.6
Sammy Lee,Alia Brown,mixed,3,-0.022,0.39,0.484,35.9
Jake Anderson,Keilly Ulery,mixed,25,0.097,0.372,0.581,95.0
Naomi Nguyen,Joel Poland,mixed,2,-0.068,0.359,0.43,6.4
Daniel Miron,Bret Berryman,mens,13,-0.06,0.368,0.433,9.1
Nicolas Almeida,Ethan Hall,mens,4,-0.025,0.378,0.471,32.8
Sam Libo,Nicholas Howell,mens,3,-0.022,0.362,0.482,36.2
Thomas Provost,Varun Ganti,mens,6,0.036,0.41,0.533,79.1
Samantha Buyckx,Daniel Miron,mixed,15,0.127,0.408,0.604,97.5
Mia Turcsany,Karthik Ganesh,mixed,2,-0.032,0.364,0.459,26.3
Pablo Copetti,Adair Garcia,mens,4,-0.071,0.391,0.443,5.7
Braylon Ohrel,Ethan Bakalinsky,mens,12,-0.044,0.367,0.473,17.3
Emma Wang,William Kammerait,mixed,2,-0.014,0.395,0.484,44.4
Adalynn Lund,Abigail Okelley,womens,5,0.0,0.364,0.496,56.2
Chandra Kusuma,Morgan Downing,womens,3,-0.025,0.378,0.473,32.6
Caleb Herrick,Stevie Petropouleas,mixed,3,-0.002,0.376,0.504,54.7
David Creswell,Ethan Dysert,mens,4,0.047,0.367,0.554,83.8
Noah Waddell,Alec Lamacchio,mens,8,0.065,0.39,0.546,89.8
Savanna Ullmann,William Owens,mixed,6,-0.006,0.339,0.485,51.2
Julie Axelrod,Jake Benjamin,mixed,2,-0.069,0.389,0.425,6.1
Wendy Weston,Elizabeth Roy,womens,5,-0.035,0.419,0.476,23.3
Maria Ford,Stevie Petropouleas,womens,6,-0.05,0.379,0.443,13.7
Garrett Peterson,Jose Martinez,mens,7,-0.04,0.35,0.452,20.5
Mikar Larenzo Fisher,Jonah Karczmer,mens,6,0.057,0.38,0.546,87.1
Amir Evgamukov,Domenico Geminiani,mens,7,0.049,0.379,0.539,84.3
Haley Ferguson,Masa Grgan,womens,12,0.0,0.406,0.494,56.3
Rachael James,Evie Kenna,womens,18,0.107,0.386,0.596,95.9
Alex Rastorgouev,Jake Benjamin,mens,6,0.065,0.394,0.556,90.0
Samantha Buyckx,Estee Widdershoven,womens,17,-0.005,0.365,0.509,52.6
Emma Wang,Vritti Sethi,womens,11,-0.004,0.356,0.499,53.7
Abigail Okelley,Dale Kim,mixed,12,0.036,0.378,0.546,79.3
Jaikin Gomez,Brittni Tonnessen,mixed,5,-0.021,0.379,0.485,37.4
Kentaro Hamaguchi,Haley Ferguson,mixed,4,0.005,0.36,0.503,61.0
Morgan Downing,Benjamin Bramblett,mixed,6,0.019,0.377,0.518,70.4
Bobby Howard,Eric Bunch,mens,2,-0.022,0.357,0.47,36.2
Zach Gonnering,Grace Miller,mixed,3,-0.011,0.397,0.478,46.9
Vritti Sethi,Edgaras Zilys,mixed,10,0.109,0.381,0.599,96.1
Zak Parks,Rougel Jon Lutz Aninon,mens,7,0.017,0.363,0.529,69.4
Michael Coleman,Bryan Rodriguez,mens,2,-0.042,0.391,0.449,19.4
Elisha Turner,Andi Godwin,mixed,2,-0.04,0.404,0.473,20.5
Flynn Orton,Yaamunan Venkatesan,mens,4,0.008,0.363,0.503,62.9
Jasper Schaadt,Edgaras Zilys,mens,2,-0.011,0.385,0.491,46.6
Parth Mody,Keilly Ulery,mixed,5,0.02,0.356,0.529,70.6
Evie Kenna,Andrew Angulo,mixed,6,-0.087,0.368,0.411,3.1
Kentaro Hamaguchi,Juan Varon,mens,7,0.04,0.358,0.55,81.0
Wade Bryant,Nicholas Wade,mens,5,-0.046,0.397,0.462,16.3
Jaikin Gomez,Karthik Ganesh,mens,5,-0.032,0.358,0.471,26.4
Noah Torres,Justin Dages,mens,5,0.01,0.372,0.486,64.2
Parth Mody,Dale Kim,mens,27,0.097,0.367,0.578,95.1
Caden Salefsky,Christian Lund,mens,3,-0.009,0.388,0.496,49.3
Andrew Angulo,Austin White,mens,6,0.036,0.374,0.515,78.9
Andi Godwin,Mia Turcsany,womens,2,-0.003,0.405,0.494,54.2
Jessica Jones,Christee Chargot,womens,2,-0.037,0.354,0.455,22.2
Zach Gonnering,Jayce Landheer,mens,3,-0.059,0.382,0.432,9.5
Wendy Weston,Jake Anderson,mixed,17,0.052,0.397,0.533,85.4
Emily Lewis,Grant Kayworth,mixed,3,0.017,0.388,0.516,69.3
Ernesto Fajardo,Jake Anderson,mens,6,0.027,0.362,0.541,74.5
William Owens,Grant Kayworth,mens,2,-0.048,0.375,0.456,14.8
Chandra Kusuma,Eli Steiner,mixed,4,-0.022,0.344,0.464,35.5
Rachael James,Freddie Powell,mixed,2,-0.062,0.371,0.453,8.6
Ahmad El-Zarif,Tobias Moreno,mens,5,-0.027,0.394,0.464,30.8
Elisha Turner,Nicholas P,mens,2,-0.026,0.387,0.463,31.6
Dylan Lewis,Victor Marquez,mens,3,-0.012,0.355,0.484,46.4
Evan Ankrom,Daniel Couzens,mens,2,-0.046,0.369,0.471,16.1
Harrison Heysek,Jennie Leon,mixed,2,-0.028,0.37,0.471,29.0
MJ Greiner,Mason Durbin,mens,3,-0.028,0.391,0.465,29.3
Caleb Herrick,Ben Herrick,mens,3,0.007,0.366,0.509,61.9
Jessica Jones,Ethan Bakalinsky,mixed,2,-0.019,0.378,0.484,39.4
Ross Whittaker,Rachel Rettger,mixed,2,-0.04,0.38,0.466,20.3
Abbigal Hatton,Luc Pham,mixed,6,0.016,0.381,0.502,68.8
Alex Walker,Anderson Scarpa,mixed,14,-0.02,0.381,0.489,37.8
Zoeya Khan,Anouar Braham,mixed,7,-0.011,0.369,0.487,47.1
Andre Mercado,Emma Nelson,mixed,2,-0.079,0.387,0.434,4.4
Jade Rau,Will Mackinnon,mixed,4,0.127,0.408,0.616,97.5
Carlos Di Laura III,John Cincola,mens,3,-0.026,0.38,0.477,32.0
Oscar Serra,Sanil Jagtiani,mens,35,0.116,0.391,0.597,96.9
Julian Arnold,Pierina Imparato,mixed,5,0.031,0.364,0.539,76.8
Travis Rettenmaier,Paula Rives,mixed,6,0.081,0.379,0.577,92.8
Gabriel Joseph,Valerie R Simon,mixed,5,-0.067,0.36,0.422,6.6
Elsie Hendershot,Jaeda Minniefield,womens,2,-0.061,0.373,0.43,8.7
Elsie Hendershot,Tyler Loong,mixed,5,-0.122,0.397,0.39,0.8
Rachel Rohrabacher,Christian Alshon,mixed,71,0.012,0.344,0.503,65.6
Connor Mogle,Salome Devidze,mixed,4,0.04,0.376,0.537,81.1
Travis Rettenmaier,Brandon French,mens,4,0.051,0.389,0.541,85.1
Jace Morris,Yates Johnson,mens,2,-0.035,0.388,0.48,24.1
Jonathan Truong,Milan Rane,mixed,4,-0.018,0.367,0.483,40.6
Lingwei Kong,Juan Benitez,mixed,2,-0.051,0.362,0.448,12.9
Austin Bricker,Giovanna Morelli,mixed,4,-0.11,0.394,0.399,1.2
Jace Morris,Jaeda Minniefield,mixed,9,0.05,0.373,0.542,84.7
Michael Loyd,James Delgado,mens,5,0.035,0.363,0.536,78.5
Zoey Weil,Wyatt Stone,mixed,12,-0.114,0.396,0.387,1.0
Genie Erokhina,Camden Chaffin,mixed,2,-0.063,0.368,0.422,8.1
Tamaryn Emmrich,Carlos Di Laura III,mixed,12,0.177,0.4,0.666,99.2
Rafa Hewett,John Lucian Goins,mens,8,-0.037,0.363,0.461,22.5
Abbigal Hatton,Brooke Caruso,womens,5,0.021,0.366,0.528,71.3
Jade Rau,Rachel Rettger,womens,3,0.002,0.363,0.51,58.6
Andre Mercado,Marshall Brown,mens,4,0.043,0.388,0.541,82.5
Spartak Rahachou,George Rangelov,mens,5,0.013,0.364,0.519,66.4
John Cincola,Mehvish Safdar,mixed,4,0.05,0.391,0.539,85.0
Caden Nemoff,Victoria Simon,mixed,6,0.069,0.36,0.572,90.8
Ashley Griffith,Adam Harvey,mixed,12,0.026,0.347,0.536,74.0
Armaan Bhatia,Liz Truluck,mixed,4,-0.009,0.37,0.491,48.6
Rafael Lenhard,Marcela Aguila Ampon,mixed,4,-0.004,0.39,0.484,53.0
Yates Johnson,Lauren Stratman,mixed,17,-0.048,0.378,0.449,15.2
Alix Truong,Hunter Johnson,mixed,6,0.063,0.356,0.559,89.1
Cason Campbell,Brooke Caruso,mixed,9,-0.042,0.411,0.464,18.6
Tama Shimabukuro,Yuta Funemizu,mens,53,0.147,0.396,0.629,98.3
Lucas Pascoe,Luc Pham,mens,2,-0.044,0.385,0.449,17.4
Edward Perez,Polina Libo,mixed,4,-0.091,0.387,0.412,2.5
Andrei Daescu,Jade Kawamoto,mixed,8,0.073,0.377,0.572,91.4
Christopher Crouch,Mya Bui,mixed,11,0.06,0.374,0.55,88.1
Audrey Adele Brown,Lucas Pascoe,mixed,2,0.003,0.368,0.496,59.7
Ting Chieh Wei,Roscoe Bellamy,mixed,5,0.037,0.386,0.526,79.5
Michael Loyd,Kiora Kunimoto,mixed,5,-0.087,0.367,0.428,3.0
