uuid,name,gender,n_high,n_low,low,high,clutch,clutch_se,z
f9ae639d-11c5-4336-8b09-71d0fb6f9d9b,Sienna Hitzeman,F,243,416,0.0490334997497443,-0.2264845980857269,-0.2755180978354712,0.30951632443987054,-0.8901569192968233
16e2bfc0-c047-47a9-851d-1cc79ad3f7b1,Chase Womack,M,480,944,0.12935566053653225,-0.1470396438128353,-0.27639530434936754,0.23523813503232335,-1.1749595970542315
b43c46a3-0b98-4fdb-aa93-6c3982761aeb,Rob Hutchins,M,170,383,0.2117045738518093,-0.06499747877199677,-0.2767020526238061,0.291484769847489,-0.9492847697277029
0b75af4a-8c68-4ff7-a2f1-09bda71b5bed,Andre Mercado,M,1957,3682,-0.017405924001310146,-0.2941360340628001,-0.27673011006148995,0.11928303237234184,-2.3199452978163504
2a1c197a-eede-4639-9fbf-1133d648f7c7,Demetric Marrero Jr,M,475,982,0.02819512496728193,-0.24937468446573605,-0.27756980943301796,0.20692588204992743,-1.3413972514373307
25139050-f977-4456-9545-7d63b72fa380,David Litvinov,M,995,2124,0.22868908177321637,-0.04949561488729706,-0.27818469666051343,0.16704067609149817,-1.6653709932791163
2f28b85f-2645-4f75-8571-67335413387b,Morgan Downing,F,216,502,0.16581054314071364,-0.11243207575443759,-0.27824261889515123,0.29343767390551223,-0.9482170956165163
b6928a70-4384-418f-87d9-76ae2637ea69,Bryce Larson,M,522,1137,0.07811080253844051,-0.20013697217803916,-0.27824777471647966,0.20870382162678702,-1.333218397955616
947ad32d-852b-4b3f-b488-c1f20147f44a,Brian Kerr,M,267,593,0.15723226038026034,-0.12527577263741269,-0.282508033017673,0.2427280598832321,-1.1638869982876214
6518ca38-f4c7-4fd8-84e1-38a7904132c2,Sharienne Ricardo,F,228,520,0.05805608583714862,-0.224923894745546,-0.28297998058269463,0.2581747629791798,-1.0960791725623285
73820892-5991-4711-80c5-a2411025eb75,James Kaoma,M,596,1067,0.11686004182244378,-0.16993575396494556,-0.28679579578738934,0.19455442509510804,-1.4741160251029453
ce10eeaa-0854-4c37-ab63-73f16bed85bc,Syed Uzair Sufi,M,492,986,0.10644405838184434,-0.1822331153340649,-0.28867717371590923,0.214131384941677,-1.3481310728669518
e7139f62-049c-48e6-b08b-d8ea0fd44e82,Sydnee Metzold,F,160,317,0.30546288595235205,0.016779709580519053,-0.288683176371833,0.3228257808468351,-0.8942382966272415
ab0e7256-6f4e-43de-b85d-6bfab0bbc41d,Brayden Nguyen,M,295,580,0.15038288199420285,-0.13874782939418853,-0.2891307113883914,0.25785770885054043,-1.1212800760437123
8aac4bf9-2442-48f4-83c1-589b0a00b071,Mulima Mulenga,M,160,331,0.14569816417080023,-0.14390140382081962,-0.28959956799161984,0.3561621154533474,-0.8131116573782637
bca78de4-9ff3-4dba-b182-6765f2a40fcc,Neil Mediratta,M,367,639,0.14148162400832726,-0.1490778170964069,-0.2905594411047342,0.2508623600354661,-1.1582424763270818
c57fd717-c267-4fb8-9be7-2f1c678a655f,Ali Amiri,M,241,465,0.12566398047020527,-0.1652784826121293,-0.29094246308233457,0.26445568274640374,-1.10015583730651
71c8bad4-9344-41c3-b0bc-86675b6f38d9,Evie Kenna,F,386,748,0.09447203587666989,-0.19816652678025792,-0.2926385626569278,0.2353357316587521,-1.2434939675087993
cf21b2b4-0f5b-43c0-b8b1-18b64b376cd2,Lucas Pereyra,M,308,614,0.20832104178874467,-0.08526808630044093,-0.2935891280891856,0.24579505677144223,-1.1944468369117192
ecd31a05-120f-4373-b5c1-21136f8f0bf1,Braden Jacobson,M,1041,2001,0.0584977355376277,-0.23564305253673878,-0.2941407880743665,0.15472731085858352,-1.901026951494058
0517f4a6-2648-470e-a9ff-8cf78eee3421,Connor McCartney,M,708,1550,0.2617232129305034,-0.032567290546022164,-0.2942905034765255,0.18995642983326216,-1.549252656174074
910196c3-1d57-456f-b407-bc550a2edec6,Ryan Gilbert,M,481,935,0.17483656874905895,-0.12035687749601584,-0.2951934462450748,0.2206932445258747,-1.3375735486568803
21ed6c0a-6f07-4e74-afae-9e2218085daf,Levi Daniel,M,410,822,0.09967996119959738,-0.1963874222207817,-0.2960673834203791,0.26740877631430904,-1.1071715278050003
4ebf78a8-2d54-451d-a45f-42544f6a60f1,Kayla Nesbitt,F,177,398,0.1845598962981354,-0.11225740221643972,-0.2968172985145751,0.2813366782232541,-1.055025247291206
e813ca8d-346f-4071-a933-4df20663f624,Sarah Mulhern,F,218,438,0.12694033316478845,-0.17132706422327273,-0.2982673973880612,0.26207831415903704,-1.1380849970175844
6ecac506-64e3-44ea-b82f-689fad6865e0,Tya Karina,F,368,779,0.11849109050415746,-0.1810563616494405,-0.29954745215359796,0.2578349450926162,-1.1617798822653709
dd2f2fe3-5333-4036-9d88-f108bdcee3fc,Giovanna Morelli,F,1199,2704,0.08396798733381253,-0.2172089517994322,-0.3011769391332447,0.1372270746564285,-2.194734092286765
d56a6779-9a18-4f34-9519-9a7c7c8b2d0e,Derek Shearer,M,429,850,0.25718940743355423,-0.04416227506088302,-0.3013516824944372,0.2369266820925492,-1.271919565297091
ea90bdd7-53bf-4892-8bc9-802c55feee1e,Ruben A Gonzales Jr,M,347,638,0.24033451724617577,-0.06106889434639737,-0.3014034115925731,0.22961293613891626,-1.3126586709828207
e4bf2cca-f71a-4ded-89fe-39db811423db,Jace Howard,M,633,1228,0.14344444910775833,-0.158055385813157,-0.30149983492091537,0.1934474611112906,-1.5585618606152813
6ae70906-53f3-49ed-a7a1-8d967a528300,Chas Howard,M,219,402,0.2436148010718949,-0.059216933294318166,-0.3028317343662131,0.3189775803850419,-0.9493825051925625
38fdc174-96d6-459f-a27c-df35eb9f945c,Ashley Griffith,F,1953,3686,0.09051252392012331,-0.21331756836808657,-0.3038300922882099,0.11879733807633037,-2.5575496657424357
d1467954-5b55-4724-9cd5-4d8dd54f2fc0,Jake Benjamin,M,178,321,0.18128065952446706,-0.1235039135931156,-0.30478457311758267,0.3478714207378127,-0.8761414561482355
da9631ef-607d-48b6-a8d1-1915057b4741,Davis Daniel Carvalho,M,182,317,0.25215347156429885,-0.053124184693053945,-0.3052776562573528,0.2870013277466427,-1.0636802925415172
8a71d348-6401-4068-bedd-f4ed30460d2f,Andrew Caldarella,M,658,1260,0.040815647996197524,-0.2647670917114887,-0.30558273970768624,0.18430794375054513,-1.6580009167769927
25a6f570-d617-427a-9fc4-3bf6115a9a84,Hannah Blatt,F,1881,3889,0.10076199319425508,-0.20491011782212293,-0.30567211101637803,0.11329269174161143,-2.6980743975395134
08208add-da5e-4a73-adb0-f1a86bf28153,Alex Guy,M,406,770,0.11352497708779588,-0.19324107860808393,-0.3067660556958798,0.24741156898384165,-1.2399018241378783
b924b201-a7b1-4af5-83ef-d132c2d27008,Lara Giltinan,F,646,1317,0.08260672628407284,-0.22674355184017791,-0.30935027812425075,0.17466521494213316,-1.7711040989285642
49918aa2-e0c2-4736-a4b8-eb980f78f717,Filipe Parichkov,M,344,631,0.0669580719123074,-0.24289450276923308,-0.3098525746815405,0.2406008241233499,-1.2878284012971084
bb20d284-a077-49bd-8409-a3452e3067f3,Kevin Caulfield,M,509,997,0.09715673725392397,-0.2138931742776845,-0.3110499115316085,0.25048737706017066,-1.2417787881458389
03db4060-fcb3-41f7-83d5-7ee732dd8841,Jade Rau,F,1131,2365,0.16103908241068318,-0.15095964373618015,-0.3119987261468633,0.1517810682935529,-2.055583938462211
dd1fe72e-5c35-47ea-8996-1f6a3c0c5538,Justin Fullmer,M,219,488,0.17539307178366131,-0.13913216210339066,-0.314525233887052,0.31321243980063057,-1.0041913855249718
7cf93ef3-86b7-4bb4-937b-5b5dc4c72c32,Valerie R Simon,F,1138,2260,0.21656760092040023,-0.09860717005271227,-0.31517477097311253,0.16041562549343427,-1.9647385970265874
1072c348-fd0a-4303-9dc3-be20c9736074,Jessica Jones,F,349,729,-0.012274156637805997,-0.328401641325884,-0.316127484688078,0.26637850212038205,-1.1867605012104667
9c9c45e5-6fb8-4f4f-a85e-16cebb11972d,Andi Godwin,F,486,1048,0.04804379680861597,-0.2683571702336971,-0.3164009670423131,0.2254001689810854,-1.4037299460448234
b025eccb-868e-4ce6-a4db-c1082a288b59,Maddy Rasmusen,F,1603,3106,0.09359574196571384,-0.22501806574326869,-0.3186138077089825,0.13162010631552157,-2.4207077218521387
78a3a6aa-7466-4741-9247-1d6636afcff9,Cheyenne Jones,F,197,398,0.18830401057547683,-0.13163208183918607,-0.3199360924146629,0.2963385099953559,-1.0796304956101617
8983be9d-1de3-4ae2-a6ed-1584a478bc33,William Owens,M,258,446,0.1828334691909803,-0.13847361381106246,-0.3213070830020428,0.2988002894296043,-1.075323868043779
9532d3f8-9418-4b59-af95-3cc5e7c2a066,Kelly Chen,F,352,727,0.24946098360720978,-0.07220652438475161,-0.3216675079919614,0.2276048281402908,-1.4132719003381264
41c769d6-a3de-4db0-b7b7-cec7c5dee51c,Ishan Balakrishnan,M,167,325,0.25594332244799894,-0.06671448334325764,-0.3226578057912566,0.32207906165532096,-1.00179690083845
c4542ad5-6e33-408f-b457-75535f5bd72a,Adrian Garza,M,228,469,0.12264279614321398,-0.20095408388510197,-0.32359688002831594,0.2555958198277698,-1.266049187527276
7a300520-8298-4458-8968-db478e23e9be,Tobias Moreno,M,331,726,0.12910222533244908,-0.19738769758643884,-0.3264899229188879,0.27028907590172657,-1.2079286661129998
c83efa76-ad13-43d0-a6b4-1a9dbc4bcbf1,Sammy Melin,F,176,326,0.2257779143220489,-0.10080128566043332,-0.32657919998248225,0.3569752953020484,-0.914850983472548
5f23308c-2443-4583-aa04-254e664a328c,HO Tam,F,556,1142,0.136044109151177,-0.1907154000510827,-0.3267595092022597,0.19289483758931233,-1.6939774712787046
ea0b7d06-7e9f-4786-a4ed-24da5029559f,Dale Kim,M,591,1197,0.12606925094048388,-0.2010763688797107,-0.3271456198201946,0.20078194670477806,-1.629357744504872
4e73b5b4-d734-4258-91cf-b678d08200a9,Maria Ford,F,332,667,0.18796293784105006,-0.1394460595501502,-0.3274089973912002,0.25259037794101286,-1.2962053426582214
77deb777-2c7f-42a3-9ed0-856a13d4e3cc,Hsieh Chen-An,M,413,884,0.03210264499637139,-0.295921307824329,-0.3280239528207004,0.29763183097931895,-1.1021131434140634
ece1da5c-10cc-41a6-bc48-66d82a4ea10c,Prycen Haas,M,357,627,0.2308752419727878,-0.09810192680695701,-0.3289771687797448,0.24255210680571257,-1.3563154454199808
16deb566-c508-4f05-84d9-a01fb527a005,Michael I,M,154,268,0.29356226084193454,-0.035577529313103234,-0.3291397901550378,0.34197809945667845,-0.9624586798919649
f8917832-134f-4323-a2f2-ac19251c6e01,Sarah Williams,F,728,1400,0.018433429661477353,-0.31315765627303616,-0.33159108593451353,0.18141754474961777,-1.8277784896282043
22839b0d-41bf-4830-8f1e-0da170ebc723,Haley Ferguson,F,470,954,0.12904153690555112,-0.20426673157512706,-0.3333082684806782,0.22623338129192372,-1.4732939346850353
deb34ab5-bc2e-4fda-894e-600a62ca0fa7,Michael Shaw,M,203,446,0.1463082657557829,-0.18781437811631674,-0.33412264387209967,0.27297300290321636,-1.2240135116605804
14425212-36dd-43e0-bd0e-518303d3a8c8,Jake Presser,M,175,333,0.27117304122071056,-0.0639980370720524,-0.33517107829276294,0.2927703619993802,-1.1448258491871266
89d0497d-bd25-485e-a32c-872afa95b3d5,Mary Monson,F,360,788,0.31332353172388155,-0.021897042239297823,-0.3352205739631794,0.23603841275482135,-1.4201950015287592
ae22d796-6114-4ec9-8a76-8393e96cb1d0,Preston Bies,M,172,411,0.26605364576547696,-0.07065773059287811,-0.3367113763583551,0.2742697931371307,-1.2276648204930265
9b5db00a-b0b7-46a5-815d-56878e28326c,Nok Yiu Tang,F,544,1156,0.22074991301178415,-0.11689050918680215,-0.3376404221985863,0.19876059643486527,-1.6987291659150991
71b69208-128b-4395-beae-129689d36204,Willy De Vilchez,M,434,794,0.15349644969659632,-0.1859471020631579,-0.3394435517597542,0.235267001125436,-1.4428013709358882
aa0157dc-6eeb-48b9-b679-d5cd6b4a5237,Ryan Sherry,M,475,932,0.1970604569569322,-0.14324801227531664,-0.34030846923224883,0.2155332267700871,-1.5789141856780233
23a8af5a-fed3-445d-99aa-1a5f69a05ff6,Brie Aldridge,F,723,1534,0.17814427936320487,-0.16236692144595744,-0.3405112008091623,0.1978870644744985,-1.7207350147591058
dee643dc-920a-42e7-9596-7052f08cd4e8,Jamie Voelker,F,337,710,0.10715693613417734,-0.23498691270322086,-0.34214384883739823,0.2479193961137723,-1.3800608350965227
988e88e7-a3e0-4d04-8d2a-a26802cbbe8e,Rachel Janssen,F,310,720,0.298452677938155,-0.04449917220138362,-0.3429518501395386,0.3187805076366651,-1.0758244055826123
7bee4b61-53bf-41c1-a04f-1be4ade890ad,Sabrina Palavra,F,197,398,0.16264666337498287,-0.18044933099751406,-0.34309599437249694,0.31685509927371347,-1.0828167044145167
7867cc51-11d1-471f-a8bb-9d8370b6a698,Nicholas Wade,M,706,1421,0.08587299912665214,-0.2577444189765489,-0.343617418103201,0.19501405946181208,-1.7620135648244821
a33fae19-76c1-4ec3-9845-2b2b471baa70,Johnny Goldberg,M,757,1474,0.13997232781512586,-0.20376940694459128,-0.34374173475971714,0.18452689561772487,-1.862827278424657
623c9f3d-7974-463d-8e10-0b290ed48533,Alicia Lai,F,177,385,0.17415523921469309,-0.16999684624939815,-0.34415208546409126,0.3090137209141503,-1.11371134086212
69633ccf-87be-4975-a578-53d6e166c91b,Wil Shaffer,M,1101,2293,0.17049537905887677,-0.17508352836511587,-0.34557890742399267,0.14965115094110956,-2.309229867266335
086c9ee0-0aa3-4d2e-bc64-22a683f44d73,Ahmad El-Zarif,M,240,532,0.19413724542037908,-0.15742622111472196,-0.35156346653510107,0.2595421525620587,-1.354552480453206
8af41b49-c25b-4103-bf60-fa36ab5fc278,Chase Ora,M,249,509,0.20570114730611366,-0.1522790992865584,-0.357980246592672,0.2970591195158354,-1.2050808175023526
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,M,792,1456,0.12951218399405545,-0.2284980354479664,-0.3580102194420218,0.19639054942214862,-1.8229503430557947
33fd646f-21cf-4475-a4e1-5064b97b5917,Athilla Miasara Bt Azizul Azhar,F,188,358,0.131930817080159,-0.22781849357593942,-0.3597493106560984,0.31052621885682063,-1.1585150908689414
5bdaf230-63a7-41cb-8fcd-d774ec99d51e,Victoria Nguyen,F,447,879,0.07739339461671166,-0.283281069952013,-0.36067446456872465,0.22187001502171078,-1.6256115750180635
33e8c243-d1a8-4821-89cf-e15bf003e6f4,Ryan Skufca,M,250,451,0.2716780823611717,-0.08908595038789663,-0.3607640327490683,0.2768574532456918,-1.3030678008473742
5c35babd-ded9-4e8f-a70e-5712c2a95d50,Sophia Phuong Anh Tran,F,669,1377,0.1070192621867532,-0.25490996148003464,-0.3619292236667878,0.1832294257329262,-1.975278928147344
e80c361b-ab9c-45a3-95ef-363bfb7ee817,Brett Clayton,M,186,348,0.29259898671139906,-0.07018888695699241,-0.3627878736683915,0.30609304372912155,-1.1852209029272887
9068b689-e580-4d2f-ac56-8c57d54a7c11,Eli Trumeter,M,155,314,0.18106275238872901,-0.18207102686406454,-0.36313377925279355,0.32757086952142844,-1.1085655442540465
e4adde58-d9a0-4f1c-afb4-96bbc7f33d22,Benjamin Grant,M,332,686,0.13919717217617972,-0.2240587936091512,-0.3632559657853309,0.27685406057300177,-1.3120846594538078
3b609732-aeb8-49ef-af26-4321e6e0d151,Bryanna Ojeda,F,595,1180,0.09811569290026145,-0.2658838372826942,-0.36399953018295567,0.19566740608579783,-1.8602972128293365
348255bf-f94e-47cb-ab5d-95969c2bd7b9,Aiko Yoshitomi,F,1179,2329,0.2519643565048261,-0.11353629433342143,-0.36550065083824756,0.14663249186710142,-2.4926306999509675
a973d880-71ca-48d1-b127-a7e23afd5a19,Matthew Mead,M,1064,2206,0.3134582651696323,-0.05232665708063346,-0.36578492225026576,0.18969955504244693,-1.9282328952665082
6aa0a796-9759-40f5-9c8f-bf4461d032fb,Helena Jansen,F,963,2083,0.1783538001842956,-0.1884595095159119,-0.36681330970020753,0.1570267936095069,-2.3359918474320773
34270d82-e968-407d-a918-8aa57f0123a6,Elsie Hendershot,F,1053,2016,0.054271219357929994,-0.3131598313403973,-0.3674310506983273,0.15219286150116923,-2.4142462864166894
34df6ae0-3b15-474c-81a9-63bebc580ed7,Brian Bonilla,M,248,494,0.19204872334839107,-0.17544192264036118,-0.36749064598875225,0.301804859503681,-1.2176432367361205
ad45f02d-1352-4922-8228-76179833d104,Colin Wong,M,331,632,0.16349573660329006,-0.20470706188991877,-0.3682027984932088,0.2262492069728098,-1.627421388210473
72696117-bdb1-4e90-9131-e702b3ab2dff,Brenna Murray,F,359,728,0.10901972931938608,-0.2601683998093385,-0.36918812912872456,0.22992463399136168,-1.6056919292197072
4a1d619c-6252-42ec-b171-91ea42fc4c1f,Han Hyuck Chu,M,177,375,0.25761444869309896,-0.11210068533909498,-0.3697151340321939,0.32137789008961054,-1.15040625205768
7cbd7e4d-3d2c-40f8-8c09-40c271d64a73,Louie Payetta,M,316,644,0.2158244756596925,-0.1560080066043056,-0.3718324822639981,0.2395768711951557,-1.552038309913101
ae06a675-5997-41b0-a199-6da1bb0b49a1,Giorgia Vitale,F,411,809,0.09983999966503684,-0.2748659348303163,-0.37470593449535317,0.21184668431005396,-1.7687599676893793
cfca938e-f09c-4712-bb3f-2b88df706c8c,Nhật Minh T,M,201,474,0.18204992752104476,-0.19491739638192018,-0.37696732390296495,0.26604879820206306,-1.4169104557151944
481d9fef-ed7a-4fc9-9d19-a4f9b5a57d56,Ella Cosma,F,626,1365,0.09531986693069995,-0.28257070812197094,-0.3778905750526709,0.17665673146875532,-2.1391235528407084
722347d4-487c-473f-aec0-f856533f520d,Brookes Jones,M,327,700,0.3022466608142522,-0.07597873013693275,-0.37822539095118496,0.28383759637289563,-1.3325415511702898
4c974436-715d-41f0-9705-f25f108db163,Aleck Blair,M,188,405,0.1758920417711294,-0.2039175548070064,-0.37980959657813584,0.2932498280864964,-1.29517414914258
964141f0-2f93-4294-a303-c41735341b46,Allie Davis,F,321,617,0.22269365934942825,-0.15799619200452172,-0.38068985135394995,0.26168576870604726,-1.4547594744503682
b65efb9d-3466-4500-986d-ed13e9bb25f5,Elise Fortino,F,154,298,0.2823301851146562,-0.10014608817493835,-0.38247627328959455,0.2814519048189884,-1.3589400772951898
da1847da-b6a7-43cc-8ba1-1b6c775f29c4,Andrew Anh Pham,M,561,1126,0.16598046017483875,-0.2183827965728028,-0.38436325674764155,0.24318020489065878,-1.5805696722743652
64a6650b-96f6-4382-8db8-9edcd7838743,Kento Tamaki,M,786,1615,0.12603604247198924,-0.25853281335754685,-0.3845688558295361,0.17594201224781258,-2.185770475830836
19a1f7fe-1d16-418a-be95-785266ff586e,Yolena Carlon,F,260,529,0.2830392598319613,-0.10212868065085927,-0.3851679404828206,0.2378144044222679,-1.6196156890434144
8df7caa9-af2f-4381-833a-f56776546f88,Claudio Quinones Garcia,M,698,1371,0.09591054667241351,-0.2912632749567302,-0.3871738216291437,0.19207308094561645,-2.0157630612421324
68d3b279-8b2d-4055-8eb3-b28448c1f7d2,Katie Neils,F,155,278,0.18675467344080715,-0.20362737925076937,-0.39038205269157655,0.33485886303790696,-1.165810721418427
c8e4c697-0b57-45e3-8799-227779ee5f1e,Pui Long Fan,F,357,793,0.12447311145639463,-0.2677870170059302,-0.39226012846232483,0.27833364514952796,-1.4093162479569894
906cfb51-866b-461e-8794-bdad7c46cb22,Brittni Tonnessen,F,170,329,0.12309973286381333,-0.269319163545834,-0.39241889640964733,0.27979853380579894,-1.4025051921180378
1ad19b48-ae39-44aa-b2a0-5a40a6b71420,Daniel Byun,M,751,1591,0.01323249185196515,-0.3795855765302936,-0.39281806838225874,0.20203310966142046,-1.9443252100636745
00ab134c-1282-4628-824f-88a0cea38214,Luke Cartenuto,M,222,416,0.2548216807236522,-0.13821755146642783,-0.39303923219008,0.3150693413444768,-1.2474689873438238
4e220040-a533-4d43-85ba-29ad38b5a3b7,Clemens Graute,M,182,365,0.18367539613650335,-0.21508836756753144,-0.39876376370403477,0.28380199180494664,-1.4050773962788106
7d4e35ed-83cd-4872-81da-6a78d5a7a4d4,Bryson Alexander,M,180,346,0.17146108036627242,-0.2293788722470031,-0.40083995261327554,0.2877726575466023,-1.3929049272110328
c58f8822-c9f6-4480-90f7-09ec5b810736,Mia Turcsany,F,286,574,0.1175954774310044,-0.2849917548573726,-0.402587232288377,0.26252714446939124,-1.5335070706767078
0f2bcb8e-7a61-420c-ac30-b9626b8049a6,Caitlin Klaassen,F,786,1439,0.21662098093456728,-0.187712945710057,-0.4043339266446243,0.19259215367041668,-2.099430942220843
135937d9-d132-41c5-9cfd-d2b0112288b2,Daniel Traxler,M,703,1395,0.08162187418263818,-0.3228588150605119,-0.40448068924315006,0.18523789565968649,-2.1835741968600737
7ae4f842-ea7a-42e1-80ac-9ad235f10ed0,Lexi Jensen,F,273,561,0.25528979886435454,-0.14933108250812815,-0.4046208813724827,0.2749902253608605,-1.4714009592214132
f932a82f-0702-44ac-9a1f-09bb5670b25c,Christian Lund,M,334,662,0.11808321714225216,-0.28889534787285115,-0.4069785650151033,0.25726582957368727,-1.5819378954815086
f8b6b217-f9f8-4fd3-a71d-ae4dfcbb9c89,Ava Ignatowich,F,2080,4322,0.09300551857304062,-0.315616236006277,-0.4086217545793176,0.11354341680308104,-3.5988150267486887
4be45b4a-461b-43e3-b0a4-33effdc2248a,Dalia Garza,F,326,734,0.2894566307277669,-0.11965313192547852,-0.4091097626532454,0.25775374576976234,-1.5872117063962332
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,M,329,713,0.25312766038493456,-0.1578583644844089,-0.41098602486934344,0.2561144536767138,-1.604696724332941
f483a4bf-83ff-4e34-8629-72eed44e2662,Jeffrey Moulton,M,167,326,0.28510901814164674,-0.12678050985400366,-0.4118895279956504,0.32806995213799606,-1.2554929987077794
5883c77e-d6e0-4848-9473-866396578248,Audrey Adele Brown,F,1352,2903,0.05236999973605273,-0.36043286942422537,-0.4128028691602781,0.13906425817582024,-2.968432540289163
d5d2a4dc-fb77-4686-8f63-d75694831b5c,Karthik Ganesh,M,353,659,0.07278149620864172,-0.34004179402890655,-0.41282329023754827,0.23840775619156224,-1.7315849821003388
7c564f89-1c58-4597-b689-e37bd0ecd511,John Thorn,M,240,439,0.10400227421549078,-0.30889122819454096,-0.41289350241003175,0.2875802439319485,-1.4357505813498677
d69ec633-93c9-4d07-8870-be9f5acd5330,Rachel Rettger,F,1723,3718,0.14406912144753758,-0.2708338795992991,-0.4149030010468367,0.12163947812617663,-3.4109238829227615
258ef186-666f-4fb3-be50-916b633c96e6,Maximilian Wild,M,878,1586,0.07663496193502375,-0.34225395248112667,-0.4188889144161504,0.16830675698909403,-2.488841933085869
5ba04f05-e201-4587-9613-7761c3afc0cf,Nicole Pitts,F,238,405,0.22462562679951384,-0.19616331938451384,-0.4207889461840277,0.25906388126283825,-1.6242671272152684
d1ca938d-f130-4aa7-a753-1004bd0661e6,Caroline Maguire,F,168,349,0.3656138358345893,-0.055860848078383235,-0.4214746839129725,0.31830194859373,-1.3241347901734926
95c0348f-d93e-44ba-b55e-4971a2d7c1c0,Scott Berke,M,259,464,0.2929282584704162,-0.12914684021233722,-0.4220750986827534,0.32684447426942304,-1.291363727736851
0ac11983-04a4-49b8-80b6-afbc7453465e,George Bulger,M,198,403,0.3265965340640816,-0.09867918691743532,-0.42527572098151695,0.30185066724720566,-1.4088944207409364
ad27fa70-ef8e-493c-8871-caf9afce0801,Dave Weinbach,M,366,685,0.048879016075844925,-0.38134087036862413,-0.43021988644446907,0.24921446421044333,-1.7263038395764219
b046a7b0-2e97-403a-b28a-210cca13d0cc,Omar Garcia-Heredia,M,179,326,0.3380447257317856,-0.09219543396884497,-0.43024015970063056,0.3006607407465074,-1.4309821715744855
a9782e86-e5ae-46d3-9194-ac89fdaed622,Alexander Crum,M,826,1581,0.06262264545771543,-0.3688343620985128,-0.4314570075562282,0.17079704162684176,-2.5261386464695192
1c565be0-8543-4679-8dad-1bc917b2f41c,Alexandre Gauthier,M,177,361,0.1968909374738384,-0.23505167843877312,-0.4319426159126115,0.3211596338777544,-1.3449467814408622
03ee9ee1-7ce1-4704-9a48-a504790e91b0,Justin Graham,M,351,691,0.16174943983751533,-0.27076478148319305,-0.4325142213207084,0.2783780118158979,-1.5536939088664328
9fa6a300-42c2-4a96-b7c0-9afbe1342e59,Adair Garcia,M,719,1370,0.12729762619135007,-0.3056863975715869,-0.432984023762937,0.2048043815444788,-2.114134573184914
37a2a373-8d3e-4177-bf1b-e6c9eaa52f5e,Natalia Simson,F,516,1081,0.2712965636979888,-0.1661676198267658,-0.43746418352475464,0.21114753092149627,-2.07184134058097
aa45af3b-41b0-4e03-9a17-4ca16a108df3,Vincent Rettke,M,412,874,0.17723561367638382,-0.2622936039281324,-0.43952921760451624,0.24882496293462483,-1.766419303034303
c00d1e76-0116-49f5-b0b4-9b518b9cd628,MJ Marrero,,209,520,0.2710533431936576,-0.17059459139080316,-0.4416479345844607,0.26207012104637983,-1.6852281092597357
91846d4e-67fb-4891-87a6-bed8362b8e2c,Olivia Phillips,F,530,1074,0.25859832063981536,-0.18416903790919326,-0.4427673585490086,0.2205334174038428,-2.007710957193435
8d4ab63d-f14c-4013-a97a-3789015b9bd8,Tatiana Ruhl,F,818,1690,0.19599788185936917,-0.24837756603837888,-0.4443754478977481,0.17492349832987475,-2.5403988151422325
4212e979-7692-4231-8934-d6a7042aa217,Lauren Hidalgo-Smith,F,492,956,0.06980860650658716,-0.37575194657410194,-0.4455605530806891,0.22326763735379557,-1.9956342905830213
d1045e15-2ae2-4e2c-b7ba-21a326affe05,Alexa Quintanilla,F,171,322,0.22565935057555872,-0.22244788336434346,-0.44810723393990215,0.28802465218530465,-1.5557947229170028
6aa6ce7a-8246-4bfd-9d8a-a67bb5f95257,Bao Duong,M,211,410,0.14886782075804855,-0.3045866782133304,-0.45345449897137896,0.272971307066602,-1.6611800846187144
8a614993-d082-4ab8-af12-348c954ff276,Emanuel Dickson,M,366,690,0.09741374959099751,-0.3624941395677179,-0.45990788915871544,0.25120402351522636,-1.8308141833199532
a0581131-7d36-4424-b7f1-a5a4eaaed30f,Cc Eleven Sacca,F,155,299,0.31142837557143777,-0.1508563021987017,-0.4622846777701395,0.28106998431036584,-1.6447315742533042
101e37db-cdb8-4c51-9630-2aecd12baa89,Jimmy Liong Kai Long,M,486,916,0.2037082967648503,-0.26416486296550934,-0.46787315973035964,0.21417524133994398,-2.1845342944553536
e6129a52-f99b-4c66-be30-8f96d7635250,Andrew Angulo,M,234,431,0.13180893708804328,-0.33661892857124653,-0.46842786565928984,0.28194159553256803,-1.6614358189129994
607ff7e3-ba06-47f2-8bdc-0f66a4a6614f,V. Mary Rivas,F,296,547,0.2937553281686983,-0.17869351091491145,-0.4724488390836098,0.26849634595216115,-1.759609939599653
d889476e-0b2f-4acf-a873-f7aea0b92dab,Evgeniy Kim,M,618,1343,0.2578188957597596,-0.2150127287387436,-0.4728316244985032,0.21613161661257782,-2.1877022524939864
52e042f4-517b-483d-a264-f2f3dfa3f940,Jimmy Terzian,M,244,542,0.2652421616529721,-0.2090815923782129,-0.474323754031185,0.2581590931934936,-1.83733119048289
46f2280d-18d7-4589-9157-c5e6492099cd,Polina Libo,F,606,1251,0.15167885514452378,-0.324957725777171,-0.4766365809216948,0.19128774526486259,-2.4917256474623084
f809c1c0-fbca-4d67-9c59-23b02cbf0128,Anni Xie,F,222,445,0.3130547207174238,-0.16713539561656715,-0.48019011633399095,0.30260311700114756,-1.5868644087105352
