p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Kate Fahey,Lina Padegimaite,womens,4,0.03,0.405,0.534,72.4
Regina Goldberg,Genie Erokhina,womens,3,0.029,0.35,0.514,71.5
Allison Phillips,Martina Frantova,womens,2,-0.033,0.402,0.475,33.4
Cassidy Hoag,Shelby Bates,womens,5,-0.051,0.388,0.459,20.9
Parris Todd,Lea Jansen,womens,4,-0.051,0.389,0.462,20.9
Rafa Hewett,Zane Navratil,mens,3,-0.037,0.409,0.464,29.7
Julian Arnold,Hunter Johnson,mens,7,0.055,0.4,0.542,82.0
Michael Loyd,Spencer Smith,mens,2,-0.042,0.405,0.455,26.6
Vivienne David,Tina Pisnik,womens,9,-0.055,0.393,0.441,18.1
Lacy Schneemann,Jackie Kawamoto,womens,13,0.057,0.378,0.549,82.6
Madalina Grigoriu,Cailyn Campbell,womens,4,-0.015,0.392,0.494,45.1
Alix Truong,Mari Humberg,womens,5,0.029,0.387,0.531,72.1
Lauren Stratman,Jessie Irvine,womens,8,-0.009,0.395,0.484,48.7
Dekel Bar,James Ignatowich,mens,7,-0.013,0.389,0.501,46.2
Eric Oncins,Wyatt Stone,mens,2,0.027,0.408,0.524,70.5
Quang Duong,Augustus Ge,mens,3,-0.051,0.417,0.459,20.6
Lingwei Kong,Olivia McMillan,womens,2,0.023,0.383,0.521,68.8
Ariana Rodriguez,Zachary Marceau,mixed,3,-0.055,0.4,0.441,18.2
Zane Ford,Anouar Braham,mens,11,-0.082,0.423,0.432,7.9
Christopher Crouch,Joshua Reason,mens,3,-0.008,0.373,0.484,49.2
Ryan Fu,Sofia Sewing,mixed,4,0.053,0.395,0.544,81.3
Henry Boyle,Hailee Haymore,mixed,2,-0.064,0.41,0.437,14.0
Roman Estareja,Leah Tauber,mixed,3,-0.044,0.419,0.464,25.4
Jade Kawamoto,Tyson McGuffin,mixed,9,-0.048,0.393,0.446,22.6
Caitlin Klaassen,Naveen Beasley,mixed,2,-0.056,0.398,0.455,17.7
Rafa Hewett,Marcela Aguila Ampon,mixed,4,0.049,0.423,0.544,79.6
Daniel Jensen,Rachel Rettger,mixed,2,-0.036,0.414,0.48,31.1
Lacy Schneemann,Augustus Ge,mixed,4,-0.122,0.425,0.394,2.3
Dave Bacalla,Spartak Rahachou,mens,5,0.018,0.387,0.526,66.1
Jericho Grollman,Daniel Jensen,mens,5,-0.043,0.413,0.471,26.1
James Delgado,Henry Boyle,mens,3,-0.02,0.404,0.487,41.5
Steve Deakin,Wesley Burrows,mens,8,-0.025,0.367,0.486,38.8
Brandon French,Audrey Banada,mixed,3,0.003,0.415,0.506,56.7
Dominique Schaefer,Patrick Smith,mixed,2,-0.071,0.378,0.437,11.6
Blaine Hovenier,Judit Castillo,mixed,2,-0.031,0.39,0.486,35.2
Quang Duong,Kate Fahey,mixed,4,0.032,0.404,0.528,72.9
Irina Tereschenko,Mohaned Alhouni,mixed,2,-0.008,0.402,0.5,49.4
Max Freeman,Casey Diamond,mens,17,0.144,0.379,0.636,96.8
Genie Bouchard,Wesley Burrows,mixed,7,-0.105,0.413,0.391,4.1
Emilia Schmidt,Anderson Scarpa,mixed,9,-0.008,0.397,0.496,49.6
Mohaned Alhouni,Caden Nemoff,mens,3,0.012,0.402,0.519,62.2
Grayson Goldin,Etienne Blaszkewycz,mens,5,-0.048,0.415,0.463,22.4
Chao Yi Wang,Collin Johns,mixed,5,-0.063,0.422,0.426,14.2
Leah Tauber,Ariana Rodriguez,womens,4,0.054,0.421,0.558,81.5
Max Freeman,Tyra Hurricane Black,mixed,2,-0.06,0.377,0.437,15.8
Layne Sleeth,Travis Rettenmaier,mixed,5,0.006,0.419,0.5,58.9
Kento Tamaki,Ava Ignatowich,mixed,2,-0.009,0.395,0.493,48.4
Martina Frantova,Donald Young,mixed,6,0.021,0.374,0.529,67.7
AJ Koller,Olivia McMillan,mixed,3,-0.002,0.372,0.489,53.7
Mehvish Safdar,Darrian Young,mixed,2,-0.048,0.368,0.444,22.8
Blaine Hovenier,Ryan Fu,mens,4,0.008,0.387,0.514,60.1
Ross Whittaker,Dustin Boyer,mens,4,0.027,0.392,0.531,70.8
Kaitlyn Christian,Mota Alhouni,mixed,4,0.101,0.384,0.599,93.0
Christian Alshon,James Ignatowich,mens,12,-0.11,0.382,0.399,3.4
Julian Arnold,Donald Young,mens,5,0.048,0.394,0.541,79.1
Eric Roddy,Marshall Brown,mens,4,-0.063,0.388,0.438,14.4
Allison Phillips,Olivia McMillan,womens,7,-0.008,0.404,0.494,49.5
Phillip Locklear,Patrick Smith,mens,6,0.021,0.399,0.491,67.8
Lauren Stratman,Lina Padegimaite,womens,5,0.12,0.386,0.604,95.0
Lingwei Kong,Sarah Ansboury,womens,2,-0.051,0.426,0.438,21.1
Eric Oncins,Darrian Young,mens,6,0.146,0.405,0.639,97.1
Quang Duong,Michael Loyd,mens,4,0.068,0.393,0.572,86.0
Zane Navratil,John Cincola,mens,10,-0.017,0.4,0.487,43.8
Riley Newman,Rafa Hewett,mens,13,0.014,0.363,0.504,63.9
Mota Alhouni,Spencer Smith,mens,8,0.004,0.36,0.503,57.3
Meghan Dizon,James Ignatowich,mixed,12,-0.021,0.363,0.473,40.4
Dylan Frazier,Vivienne David,mixed,6,-0.036,0.392,0.466,30.8
Regina Goldberg,Hannah Blatt,womens,5,-0.058,0.415,0.445,16.7
Parris Todd,Jade Kawamoto,womens,6,-0.017,0.39,0.477,43.3
Emilia Schmidt,Rachel Rettger,womens,2,-0.04,0.406,0.468,27.8
Chuck Taylor,Todd Fought,mens,5,0.087,0.391,0.587,90.6
Callie Smith,Roscoe Bellamy,mixed,4,0.096,0.406,0.576,92.6
Alix Truong,Milan Rane,womens,6,-0.061,0.397,0.434,15.4
Genie Erokhina,Layne Sleeth,womens,2,-0.036,0.384,0.468,31.0
Hunter Johnson,Dekel Bar,mens,7,0.071,0.376,0.564,87.6
Rob Cassidy,Roman Estareja,mens,2,-0.021,0.382,0.469,40.3
Irina Tereschenko,Jessie Irvine,womens,4,-0.009,0.393,0.496,49.2
Noe Khlif,Judit Castillo,mixed,5,0.13,0.403,0.619,95.9
Tia Elpusan,Kevin Dayan,mixed,2,-0.099,0.412,0.414,4.7
Quan Do,Dionne Lim,mixed,2,-0.04,0.411,0.454,27.6
David Litvinov,Dalia Garza,mixed,4,0.033,0.394,0.538,73.3
Kailas Shekar,Nicole Eugenio,mixed,5,-0.021,0.373,0.485,40.9
Amanda Rosati,Chiron Burl,mixed,3,0.018,0.382,0.504,66.2
Anna Bright,Hayden Patriquin,mixed,5,-0.039,0.397,0.466,28.9
Pierina Imparato,Darrian Young,mixed,9,0.062,0.382,0.56,84.2
Andrea Koop,Roscoe Bellamy,mixed,7,0.04,0.364,0.539,76.3
Hunter Johnson,Tyra Hurricane Black,mixed,7,0.072,0.393,0.574,87.8
Catherine Parenteau,James Ignatowich,mixed,11,-0.107,0.403,0.399,3.8
Tyler Loong,Lacy Schneemann,mixed,6,0.065,0.385,0.56,85.2
Blaine Hovenier,Samantha Parker,mixed,2,0.029,0.375,0.536,71.9
Parris Todd,Jaume Martinez Vich,mixed,2,-0.031,0.383,0.469,34.9
Callie Smith,Zane Navratil,mixed,8,0.053,0.387,0.55,81.3
Quang Duong,Allyce Jones,mixed,6,0.134,0.393,0.616,96.3
Angie Walker,Wesley Burrows,mixed,3,0.002,0.37,0.503,56.1
Genie Bouchard,Ivan Jakovljevic,mixed,6,0.108,0.401,0.612,94.0
Dylan Frazier,Kate Fahey,mixed,6,0.052,0.39,0.541,80.9
Aanik Lohani,Ava Ignatowich,mixed,3,0.007,0.415,0.5,59.4
Kaitlyn Christian,Daniel De la Rosa,mixed,4,-0.016,0.385,0.5,44.1
AJ Koller,Alix Truong,mixed,7,0.064,0.387,0.559,84.9
Olivia McMillan,Anderson Scarpa,mixed,5,-0.038,0.39,0.472,29.3
Rafa Hewett,Chao Yi Wang,mixed,7,0.031,0.379,0.542,72.6
Genie Erokhina,Ryan Fu,mixed,2,0.045,0.404,0.532,78.2
Lauren Stratman,Donald Young,mixed,5,0.05,0.388,0.547,79.7
Camila Zilveti,Alex Neumann,mixed,2,0.001,0.39,0.516,55.4
Vivienne David,Augustus Ge,mixed,3,-0.06,0.386,0.454,15.6
Chuck Taylor,Lindsey Newman,mixed,3,0.004,0.388,0.511,57.3
Hannah Blatt,Pesa Teoni,mixed,4,-0.058,0.404,0.431,16.8
Christine Maddox,Genie Erokhina,womens,5,0.007,0.407,0.504,59.3
Nicole Eugenio,Tia Elpusan,womens,2,0.049,0.416,0.54,79.4
Rob Cassidy,Jose Farias,mens,2,-0.05,0.396,0.454,21.3
Quang Duong,CJ Klinger,mens,18,0.065,0.383,0.579,85.3
Brandon French,Daniel De la Rosa,mens,8,0.156,0.398,0.633,97.6
Kate Fahey,Tina Pisnik,womens,7,-0.008,0.399,0.494,49.7
Pablo Tellez,Dekel Bar,mens,27,0.164,0.37,0.649,97.9
Chuck Taylor,Kento Tamaki,mens,2,-0.028,0.385,0.474,36.5
Mohaned Alhouni,Aanik Lohani,mens,6,-0.02,0.38,0.479,41.1
Kailas Shekar,Quan Do,mens,2,-0.026,0.368,0.48,38.1
Julian Arnold,Augustus Ge,mens,7,0.012,0.389,0.519,61.9
Callan Dawson,AJ Koller,mens,2,-0.034,0.405,0.476,32.5
Ivan Jakovljevic,Spencer Smith,mens,4,-0.005,0.432,0.483,51.7
Tavon Morrow,Derek Shearer,mens,2,-0.017,0.376,0.492,43.7
Carlota Trevino,Camila Garcia Wright,womens,2,-0.025,0.39,0.485,38.3
Lindsey Newman,Olivia McMillan,womens,4,-0.031,0.376,0.464,35.0
Callie Smith,Andrea Koop,womens,3,-0.007,0.41,0.504,50.9
Roscoe Bellamy,Darrian Young,mens,2,0.022,0.392,0.514,68.7
Max Green,Ariana Rodriguez,mixed,5,0.014,0.404,0.509,63.5
Max Freeman,Sarah Williams,mixed,4,-0.071,0.394,0.441,11.8
Brett Finan,Jessica Mason,mixed,2,0.013,0.391,0.524,62.8
James Delgado,Daniel Jensen,mens,2,-0.05,0.412,0.451,21.3
Zane Ford,Tam Trinh,mens,4,0.079,0.402,0.581,89.4
Regina Goldberg,Grayson Goldin,mixed,3,0.058,0.391,0.556,83.0
Rafa Hewett,Kate Fahey,mixed,4,0.036,0.379,0.526,74.8
Sam Angelo,Ryan Fu,mens,2,-0.05,0.372,0.444,21.2
Layne Sleeth,Brandon French,mixed,3,-0.001,0.387,0.496,54.2
Augustus Ge,Lina Padegimaite,mixed,7,0.05,0.387,0.558,80.4
Samantha Parker,Michael Loyd,mixed,2,-0.036,0.375,0.466,31.0
Yates Johnson,Ryan Sherry,mens,2,-0.09,0.394,0.425,5.9
Phillip Locklear,Robert Slutsky,mens,4,0.076,0.385,0.567,89.1
Noe Khlif,Blaine Hovenier,mens,8,-0.047,0.388,0.451,23.3
Robert Laidlaw,Zachary Marceau,mens,5,-0.007,0.379,0.484,50.8
Noe Khlif,Lea Jansen,mixed,9,0.035,0.367,0.547,74.1
Ivan Jakovljevic,Marcela Aguila Ampon,mixed,2,-0.0,0.387,0.506,54.6
Dylan Frazier,Vivian Glozman,mixed,7,0.02,0.381,0.525,67.3
Ivan Jakovljevic,Roscoe Bellamy,mens,4,-0.089,0.409,0.412,6.0
Maximilian Wild,Dave Bacalla,mens,4,-0.011,0.391,0.5,47.9
Martina Frantova,John Cincola,mixed,7,-0.008,0.385,0.497,50.2
Dominique Schaefer,Darrian Young,mixed,3,-0.048,0.396,0.439,22.6
Camila Zilveti,Steve Deakin,mixed,2,-0.034,0.395,0.466,32.6
Mohaned Alhouni,Allison Phillips,mixed,3,-0.069,0.407,0.429,12.4
Rachel Rettger,Wesley Burrows,mixed,5,0.072,0.412,0.559,87.7
Madeline Schulte,Helena Jansen,womens,2,-0.014,0.383,0.489,45.6
Hannah Blatt,Samantha Parker,womens,2,-0.005,0.412,0.506,51.8
James Ignatowich,Vivienne David,mixed,5,-0.035,0.401,0.475,32.0
Gabriel Joseph,Donald Young,mens,2,-0.014,0.413,0.478,46.0
Rachel Rettger,Ava Ignatowich,womens,2,-0.039,0.385,0.466,28.3
AJ Koller,Todd Fought,mens,3,-0.008,0.403,0.51,50.2
Genie Bouchard,Kaitlyn Christian,womens,4,-0.01,0.397,0.477,48.2
Chuck Taylor,Aanik Lohani,mens,4,-0.041,0.397,0.465,26.8
Jaume Martinez Vich,Tyra Hurricane Black,mixed,2,-0.035,0.403,0.468,31.8
Michael Loyd,Wyatt Stone,mens,2,-0.053,0.406,0.451,19.6
Cason Campbell,Johnny Goldberg,mens,2,0.019,0.418,0.499,67.1
Layne Sleeth,Lina Padegimaite,womens,7,0.133,0.388,0.647,96.3
Martina Frantova,Dominique Schaefer,womens,3,0.017,0.413,0.509,65.4
Brandon French,John Cincola,mens,2,-0.11,0.395,0.402,3.5
Quang Duong,Anna Bright,mixed,11,0.033,0.398,0.524,73.2
Riley Newman,Hayden Patriquin,mens,20,0.02,0.38,0.502,67.4
Ross Whittaker,Kento Tamaki,mens,2,-0.013,0.375,0.49,46.8
Zachary Marceau,Juan Benitez,mens,2,-0.049,0.404,0.449,22.2
Travis Rettenmaier,Ekaterina Biakina,mixed,5,-0.001,0.406,0.486,54.4
Dylan Frazier,Anna Bright,mixed,14,0.036,0.387,0.521,74.8
Jay Devilliers,Liz Truluck,mixed,5,0.004,0.376,0.501,57.8
Hayden Patriquin,Tyra Hurricane Black,mixed,13,0.052,0.381,0.551,80.5
Lea Jansen,Max Freeman,mixed,14,0.123,0.379,0.606,95.5
Quang Duong,Tina Pisnik,mixed,7,0.011,0.371,0.502,61.6
Hannah Blatt,Cason Campbell,mixed,3,-0.008,0.403,0.503,50.4
Kate Fahey,Federico Staksrud,mixed,8,-0.139,0.359,0.364,1.5
Andrea Koop,Todd Fought,mixed,2,-0.009,0.408,0.49,48.5
Ewa Radzikowska,Mota Alhouni,mixed,5,0.025,0.386,0.525,69.6
Callie Smith,Spencer Smith,mixed,5,-0.003,0.386,0.498,52.6
Rachel Rohrabacher,James Ignatowich,mixed,6,-0.057,0.393,0.433,17.4
Brandon French,Rachel Rettger,mixed,4,0.02,0.4,0.522,67.4
Lindsey Newman,Wyatt Stone,mixed,3,0.035,0.402,0.509,74.5
Michael Loyd,Judit Castillo,mixed,2,-0.027,0.407,0.472,36.9
Blaine Hovenier,Kaitlyn Christian,mixed,3,-0.05,0.389,0.461,21.6
Ariana Rodriguez,Ryan Torresin,mixed,2,-0.033,0.425,0.476,33.5
Zane Navratil,Jade Kawamoto,mixed,3,-0.054,0.383,0.445,18.8
Pesa Teoni,Marcela Aguila Ampon,mixed,3,0.009,0.382,0.509,60.6
AJ Koller,Collin Johns,mens,8,-0.04,0.392,0.467,27.5
Jay Devilliers,Yates Johnson,mens,5,0.057,0.419,0.552,82.7
Ivan Jakovljevic,Anderson Scarpa,mens,6,0.016,0.383,0.521,65.2
Naveen Beasley,James Delgado,mens,3,0.019,0.385,0.505,66.7
Pablo Tellez,Andrei Daescu,mens,11,-0.032,0.382,0.459,34.1
Chao Yi Wang,Jessie Irvine,womens,3,-0.098,0.401,0.402,5.1
Samantha Parker,Lauren Stratman,womens,7,0.105,0.405,0.594,93.6
Callie Smith,Parris Todd,womens,4,-0.053,0.4,0.454,19.2
Callan Dawson,Todd Fought,mens,3,0.004,0.377,0.51,57.6
Luke Wasson,Wesley Burrows,mens,2,-0.038,0.412,0.461,29.1
James Ignatowich,CJ Klinger,mens,12,0.01,0.378,0.497,60.8
Quang Duong,Dylan Frazier,mens,4,-0.084,0.396,0.414,7.3
Nick Black,Darrian Young,mens,4,0.041,0.37,0.525,76.9
Michael Loyd,Etienne Blaszkewycz,mens,2,-0.04,0.384,0.481,27.9
Kate Fahey,Andrea Koop,womens,4,0.043,0.385,0.541,77.8
Caitlin Klaassen,Liz Truluck,womens,5,0.023,0.415,0.516,69.1
Hannah Blatt,Emilia Schmidt,womens,3,-0.039,0.395,0.467,28.8
Chuck Taylor,Mota Alhouni,mens,3,-0.004,0.408,0.478,52.5
Luke Ness,Henry Boyle,mens,3,0.005,0.404,0.511,58.2
Genie Erokhina,Martina Frantova,womens,2,-0.04,0.391,0.465,28.1
Sammy Lee,Amrik Donkena,mens,2,-0.063,0.41,0.447,14.4
Riley Newman,Jaume Martinez Vich,mens,7,-0.12,0.392,0.391,2.4
Mary Brascia,Meghan Dizon,womens,7,-0.089,0.397,0.422,6.2
Gabriel Tardio,Anna Bright,mixed,8,-0.028,0.412,0.456,36.8
Riley Newman,Jessie Irvine,mixed,6,-0.035,0.369,0.471,32.0
Lacy Schneemann,Jorja Johnson,womens,11,0.07,0.4,0.576,86.9
Parris Todd,Tina Pisnik,womens,9,0.087,0.395,0.581,90.7
Dylan Frazier,Pablo Tellez,mens,7,-0.051,0.397,0.441,20.2
Andrei Daescu,Tyson McGuffin,mens,11,0.106,0.388,0.599,93.8
JW Johnson,Gabriel Tardio,mens,12,0.006,0.372,0.506,59.0
Christian Alshon,Dekel Bar,mens,10,0.039,0.375,0.527,76.1
Jessie Irvine,Mari Humberg,womens,9,0.05,0.391,0.56,80.0
Amanda Rosati,Ryan Torresin,mixed,3,-0.015,0.381,0.491,44.6
Sofia Sewing,Casey Diamond,mixed,5,-0.007,0.396,0.485,50.6
Spartak Rahachou,Michelle Murphy,mixed,2,-0.048,0.386,0.446,22.5
James Broker,Jordan Chrysostom,mens,3,0.012,0.386,0.515,62.4
Nick Black,Maggie Brascia,mixed,5,0.041,0.397,0.529,76.8
Ryan Fu,Marcela Aguila Ampon,mixed,2,-0.033,0.407,0.474,33.2
Christa Gecheva,Wyatt Stone,mixed,4,0.071,0.419,0.567,87.5
Angie Walker,Gregory Dow,mixed,2,-0.03,0.373,0.466,35.7
Dekel Bar,Anna Bright,mixed,8,0.012,0.385,0.517,62.3
Jackie Kawamoto,CJ Klinger,mixed,5,-0.018,0.405,0.496,42.8
Eric Oncins,Amanda Hendry,mixed,2,-0.044,0.409,0.468,25.2
Pablo Tellez,Tyra Hurricane Black,mixed,12,-0.088,0.367,0.411,6.4
Jonathan Truong,Alix Truong,mixed,2,-0.047,0.409,0.456,23.2
Andrei Daescu,Tina Pisnik,mixed,11,0.014,0.381,0.501,63.6
Jorja Johnson,Hayden Patriquin,mixed,9,0.102,0.386,0.62,93.2
AJ Koller,Meghan Dizon,mixed,6,-0.026,0.362,0.48,37.9
Travis Rettenmaier,Allyce Jones,mixed,7,0.075,0.414,0.565,88.3
Cason Campbell,Michelle Esquivel,mixed,2,-0.012,0.407,0.479,46.9
Tamaryn Emmrich,Michael Loyd,mixed,5,0.041,0.376,0.535,76.8
John Cincola,Ava Ignatowich,mixed,2,-0.068,0.397,0.44,12.8
Rachel Summers,Spencer Smith,mixed,3,0.032,0.394,0.524,72.9
Andrei Daescu,CJ Klinger,mens,12,0.128,0.391,0.629,95.9
Nick Black,Jonathan Truong,mens,5,0.085,0.382,0.577,90.4
Jackie Kawamoto,Anna Bright,womens,9,-0.027,0.385,0.456,37.5
Kaitlyn Christian,Christa Gecheva,womens,2,-0.034,0.408,0.459,32.9
Kate Fahey,Lea Jansen,womens,4,-0.011,0.402,0.478,47.3
AJ Koller,Matt Wright,mens,10,-0.057,0.383,0.444,17.2
Alix Truong,Meghan Dizon,womens,5,0.067,0.418,0.555,85.8
Ryan Fu,Pesa Teoni,mens,7,0.1,0.386,0.597,93.0
Travis Rettenmaier,Darrian Young,mens,6,0.094,0.401,0.581,92.0
Ross Whittaker,Johnny Goldberg,mens,2,-0.078,0.397,0.431,9.6
Allyce Jones,Tina Pisnik,womens,7,0.027,0.392,0.524,70.9
Eric Oncins,Augustus Ge,mens,6,0.038,0.393,0.544,75.5
Marcela Aguila Ampon,Ava Ignatowich,womens,5,0.052,0.372,0.556,80.7
John Cincola,Etienne Blaszkewycz,mens,4,0.09,0.399,0.594,91.2
Ivan Jakovljevic,Michael Loyd,mens,6,-0.064,0.39,0.439,13.8
Amanda Hendry,Michelle Esquivel,womens,5,0.035,0.375,0.523,74.4
Martin Emmrich,Wesley Burrows,mens,2,-0.054,0.378,0.459,18.3
Roman Estareja,Drake Palm,mens,5,0.105,0.41,0.586,93.5
Maximilian Wild,Jonny Pickleball Andrews,mens,2,-0.011,0.407,0.498,47.5
